P 0, 600, 0, 0, 0, 0, 2, Original_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 800, 0, 0, 0, 0, 2, www.eqmaps.info
P 0, 1000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -383.0, -240.0, -348.0, -369.0, -254.0, -348.0, 150, 150, 150
L -369.0, -254.0, -348.0, -363.0, -261.0, -348.0, 150, 150, 150
L -363.0, -261.0, -348.0, -364.0, -276.0, -348.0, 150, 150, 150
L -364.0, -276.0, -348.0, -369.0, -274.0, -348.0, 150, 150, 150
L -370.0, -263.0, -348.0, -376.0, -257.0, -348.0, 150, 150, 150
L -369.0, -274.0, -348.0, -370.0, -263.0, -348.0, 150, 150, 150
L -230.0, -22.0, -348.0, -230.0, -19.0, -349.0, 0, 0, 0
L -230.0, 1.0, -360.0, -230.0, 24.0, -360.0, 0, 0, 0
L -230.0, 24.0, -360.0, -241.0, 24.0, -360.0, 0, 0, 0
L -241.0, 2.0, -360.0, -241.0, -1.0, -358.0, 0, 0, 0
L -246.0, -102.0, -348.0, -247.0, -85.0, -348.0, 150, 150, 150
L -247.0, -85.0, -348.0, -251.0, -79.0, -348.0, 150, 150, 150
L -251.0, -79.0, -348.0, -259.0, -79.0, -348.0, 150, 150, 150
L -259.0, -79.0, -348.0, -259.0, -74.0, -348.0, 150, 150, 150
L -259.0, -74.0, -348.0, -241.0, -74.0, -348.0, 150, 150, 150
L -241.0, -74.0, -348.0, -241.0, -102.0, -348.0, 150, 150, 150
L -214.0, 147.0, -295.0, -214.0, 151.0, -295.0, 0, 240, 240
L -200.0, 136.0, -295.0, -200.0, 160.0, -295.0, 0, 240, 240
L -214.0, 160.0, -295.0, -214.0, 187.0, -295.0, 0, 240, 240
L -214.0, 187.0, -295.0, -214.0, 191.0, -295.0, 0, 240, 240
L -214.0, 191.0, -295.0, -202.0, 191.0, -295.0, 0, 240, 240
L -202.0, 191.0, -295.0, -202.0, 229.0, -295.0, 0, 240, 240
L -202.0, 229.0, -295.0, -225.0, 229.0, -295.0, 0, 240, 240
L -225.0, 229.0, -295.0, -228.0, 229.0, -295.0, 0, 240, 240
L -228.0, 229.0, -295.0, -241.0, 229.0, -295.0, 0, 240, 240
L -241.0, 229.0, -295.0, -240.0, 232.0, -295.0, 0, 240, 240
L -240.0, 232.0, -295.0, -224.0, 232.0, -295.0, 0, 240, 240
L -224.0, 232.0, -295.0, -224.0, 314.0, -295.0, 0, 240, 240
L -224.0, 314.0, -295.0, -254.0, 314.0, -295.0, 0, 240, 240
L -254.0, 314.0, -295.0, -260.0, 314.0, -292.0, 0, 240, 240
L -260.0, 314.0, -292.0, -271.0, 314.0, -292.0, 0, 240, 240
L -271.0, 314.0, -292.0, -277.0, 314.0, -295.0, 0, 240, 240
L -277.0, 314.0, -295.0, -306.0, 314.0, -295.0, 0, 240, 240
L -306.0, 314.0, -295.0, -306.0, 232.0, -295.0, 0, 240, 240
L -306.0, 232.0, -295.0, -291.0, 232.0, -295.0, 0, 240, 240
L -291.0, 232.0, -295.0, -291.0, 229.0, -295.0, 0, 240, 240
L -291.0, 229.0, -295.0, -302.0, 229.0, -295.0, 0, 240, 240
L -302.0, 229.0, -295.0, -306.0, 229.0, -295.0, 0, 240, 240
L -306.0, 229.0, -295.0, -328.0, 229.0, -295.0, 0, 240, 240
L -328.0, 229.0, -295.0, -328.0, 190.0, -295.0, 0, 240, 240
L -328.0, 190.0, -295.0, -317.0, 191.0, -295.0, 0, 240, 240
L -317.0, 191.0, -295.0, -316.0, 187.0, -295.0, 0, 240, 240
L -330.0, 161.0, -295.0, -330.0, 138.0, -295.0, 0, 240, 240
L -320.0, 147.0, -295.0, -320.0, 150.0, -295.0, 0, 240, 240
L -306.0, 218.0, -295.0, -228.0, 218.0, -295.0, 0, 240, 240
L -228.0, 218.0, -295.0, -224.0, 218.0, -295.0, 0, 240, 240
L -224.0, 218.0, -295.0, -225.0, 190.0, -295.0, 0, 240, 240
L -225.0, 190.0, -295.0, -225.0, 147.0, -295.0, 0, 240, 240
L -251.0, 232.0, -295.0, -251.0, 228.0, -295.0, 0, 240, 240
L -251.0, 228.0, -295.0, -280.0, 229.0, -295.0, 0, 240, 240
L -280.0, 229.0, -295.0, -280.0, 232.0, -295.0, 0, 240, 240
L -280.0, 232.0, -295.0, -251.0, 232.0, -295.0, 0, 240, 240
L -288.0, 248.0, -295.0, -290.0, 249.0, -295.0, 0, 240, 240
L -290.0, 249.0, -295.0, -296.0, 247.0, -295.0, 0, 240, 240
L -296.0, 247.0, -295.0, -294.0, 242.0, -295.0, 0, 240, 240
L -294.0, 243.0, -295.0, -288.0, 247.0, -295.0, 0, 240, 240
L -242.0, 246.0, -295.0, -240.0, 243.0, -295.0, 0, 240, 240
L -240.0, 243.0, -295.0, -235.0, 248.0, -295.0, 0, 240, 240
L -235.0, 248.0, -295.0, -238.0, 250.0, -295.0, 0, 240, 240
L -238.0, 250.0, -295.0, -242.0, 249.0, -295.0, 0, 240, 240
L -242.0, 249.0, -295.0, -242.0, 247.0, -295.0, 0, 240, 240
L -238.0, 296.0, -295.0, -235.0, 303.0, -295.0, 0, 240, 240
L -235.0, 303.0, -295.0, -242.0, 302.0, -295.0, 0, 240, 240
L -242.0, 302.0, -295.0, -237.0, 297.0, -295.0, 0, 240, 240
L -289.0, 303.0, -295.0, -296.0, 302.0, -295.0, 0, 240, 240
L -296.0, 302.0, -295.0, -294.0, 297.0, -295.0, 0, 240, 240
L -294.0, 297.0, -295.0, -289.0, 298.0, -295.0, 0, 240, 240
L -289.0, 298.0, -295.0, -289.0, 303.0, -295.0, 0, 240, 240
L -181.0, -13.0, -306.0, -181.0, 13.0, -306.0, 0, 0, 255
L -254.0, 109.0, -307.0, -260.0, 109.0, -307.0, 0, 240, 240
L -260.0, 109.0, -307.0, -260.0, 112.0, -307.0, 0, 240, 240
L -260.0, 112.0, -307.0, -230.0, 112.0, -307.0, 0, 240, 240
L -230.0, 112.0, -307.0, -234.0, 122.0, -307.0, 0, 240, 240
L -234.0, 122.0, -307.0, -232.0, 127.0, -307.0, 0, 240, 240
L -232.0, 127.0, -307.0, -231.0, 127.0, -307.0, 0, 240, 240
L -231.0, 127.0, -307.0, -232.0, 140.0, -307.0, 0, 240, 240
L -232.0, 140.0, -307.0, -234.0, 150.0, -307.0, 0, 240, 240
L -234.0, 150.0, -307.0, -232.0, 155.0, -307.0, 0, 240, 240
L -232.0, 155.0, -307.0, -231.0, 155.0, -307.0, 0, 240, 240
L -231.0, 155.0, -307.0, -234.0, 164.0, -303.0, 0, 240, 240
L -234.0, 164.0, -303.0, -237.0, 183.0, -301.0, 0, 240, 240
L -237.0, 183.0, -301.0, -296.0, 183.0, -301.0, 0, 240, 240
L -296.0, 183.0, -301.0, -299.0, 163.0, -305.0, 0, 240, 240
L -299.0, 163.0, -305.0, -296.0, 151.0, -307.0, 0, 240, 240
L -296.0, 151.0, -307.0, -298.0, 148.0, -307.0, 0, 240, 240
L -298.0, 148.0, -307.0, -300.0, 148.0, -307.0, 0, 240, 240
L -300.0, 148.0, -307.0, -296.0, 139.0, -307.0, 0, 240, 240
L -296.0, 139.0, -307.0, -297.0, 135.0, -307.0, 0, 240, 240
L -297.0, 135.0, -307.0, -299.0, 135.0, -307.0, 0, 240, 240
L -299.0, 135.0, -307.0, -297.0, 121.0, -307.0, 0, 240, 240
L -297.0, 121.0, -307.0, -300.0, 120.0, -307.0, 0, 240, 240
L -300.0, 120.0, -307.0, -300.0, 112.0, -307.0, 0, 240, 240
L -300.0, 112.0, -307.0, -271.0, 113.0, -307.0, 0, 240, 240
L -271.0, 113.0, -307.0, -271.0, 109.0, -307.0, 0, 240, 240
L -271.0, 109.0, -307.0, -276.0, 109.0, -307.0, 0, 240, 240
L -320.0, 138.0, -295.0, -320.0, 134.9, -293.5, 0, 127, 0
L -320.0, 113.0, -283.0, -320.0, 99.0, -283.0, 0, 127, 0
L -320.0, 99.0, -283.0, -344.0, 99.0, -283.0, 0, 127, 0
L -344.0, 99.0, -283.0, -344.0, 134.0, -283.0, 0, 127, 0
L -344.0, 159.0, -271.0, -344.0, 173.0, -271.0, 0, 127, 0
L -344.0, 173.0, -271.0, -308.0, 173.0, -271.0, 0, 127, 0
L -308.0, 173.0, -271.0, -308.0, 157.0, -271.0, 0, 127, 0
L -308.0, 157.0, -271.0, -304.0, 157.0, -271.0, 0, 127, 0
L -304.0, 157.0, -271.0, -298.0, 157.0, -271.0, 0, 127, 0
L -298.0, 157.0, -271.0, -295.0, 153.0, -271.0, 0, 127, 0
L -295.0, 153.0, -271.0, -295.0, 150.0, -271.0, 0, 127, 0
L -295.0, 150.0, -271.0, -299.0, 146.0, -271.0, 0, 127, 0
L -299.0, 146.0, -271.0, -304.0, 146.0, -271.0, 0, 127, 0
L -304.0, 146.0, -271.0, -308.0, 146.0, -271.0, 0, 127, 0
L -308.0, 146.0, -271.0, -308.0, 129.0, -271.0, 0, 127, 0
L -308.0, 129.0, -271.0, -304.0, 129.0, -271.0, 0, 127, 0
L -304.0, 129.0, -271.0, -298.0, 129.0, -271.0, 0, 127, 0
L -298.0, 129.0, -271.0, -295.0, 125.0, -271.0, 0, 127, 0
L -295.0, 125.0, -271.0, -295.0, 122.0, -271.0, 0, 127, 0
L -295.0, 122.0, -271.0, -299.0, 118.0, -271.0, 0, 127, 0
L -299.0, 118.0, -271.0, -304.0, 118.0, -271.0, 0, 127, 0
L -304.0, 118.0, -271.0, -308.0, 118.0, -271.0, 0, 127, 0
L -308.0, 118.0, -271.0, -308.0, 102.0, -271.0, 0, 127, 0
L -308.0, 102.0, -271.0, -308.0, 89.0, -271.0, 0, 127, 0
L -308.0, 89.0, -271.0, -308.0, 85.9, -269.5, 0, 127, 0
L -308.0, 64.0, -259.0, -308.0, 61.0, -259.0, 0, 127, 0
L -308.0, 61.0, -259.0, -304.0, 61.0, -259.0, 0, 127, 0
L -304.0, 61.0, -259.0, -298.0, 61.0, -259.0, 0, 127, 0
L -298.0, 61.0, -259.0, -295.0, 61.0, -257.5, 0, 127, 0
L -274.0, 61.0, -247.0, -271.0, 61.0, -247.0, 0, 127, 0
L -271.0, 61.0, -247.0, -260.0, 61.0, -247.0, 0, 127, 0
L -260.0, 61.0, -247.0, -257.0, 61.0, -247.0, 0, 127, 0
L -257.0, 61.0, -247.0, -251.0, 60.8, -250.0, 0, 127, 0
L -223.0, 64.0, -259.0, -223.0, 67.0, -260.5, 0, 127, 0
L -223.0, 88.0, -271.0, -222.0, 101.0, -271.0, 0, 127, 0
L -222.0, 101.0, -271.0, -222.0, 102.0, -271.0, 0, 127, 0
L -222.0, 102.0, -271.0, -222.0, 118.0, -271.0, 0, 127, 0
L -222.0, 118.0, -271.0, -226.0, 118.0, -271.0, 0, 127, 0
L -226.0, 118.0, -271.0, -232.0, 118.0, -271.0, 0, 127, 0
L -232.0, 118.0, -271.0, -235.0, 122.0, -271.0, 0, 127, 0
L -235.0, 122.0, -271.0, -235.0, 125.0, -271.0, 0, 127, 0
L -235.0, 125.0, -271.0, -232.0, 129.0, -271.0, 0, 127, 0
L -232.0, 129.0, -271.0, -226.0, 129.0, -271.0, 0, 127, 0
L -226.0, 129.0, -271.0, -222.0, 129.0, -271.0, 0, 127, 0
L -222.0, 129.0, -271.0, -223.0, 146.0, -271.0, 0, 127, 0
L -223.0, 146.0, -271.0, -226.0, 146.0, -271.0, 0, 127, 0
L -226.0, 146.0, -271.0, -232.0, 146.0, -271.0, 0, 127, 0
L -232.0, 146.0, -271.0, -235.0, 150.0, -271.0, 0, 127, 0
L -235.0, 150.0, -271.0, -236.0, 153.0, -271.0, 0, 127, 0
L -236.0, 153.0, -271.0, -232.0, 157.0, -271.0, 0, 127, 0
L -232.0, 157.0, -271.0, -226.0, 157.0, -271.0, 0, 127, 0
L -226.0, 157.0, -271.0, -223.0, 157.0, -271.0, 0, 127, 0
L -223.0, 157.0, -271.0, -223.0, 173.0, -271.0, 0, 127, 0
L -223.0, 173.0, -271.0, -200.0, 173.0, -271.0, 0, 127, 0
L -200.0, 173.0, -271.0, -186.0, 173.0, -271.0, 0, 127, 0
L -186.0, 173.0, -271.0, -186.0, 162.0, -271.0, 0, 127, 0
L -186.0, 162.0, -271.0, -186.0, 159.0, -271.0, 0, 127, 0
L -186.0, 159.0, -271.0, -186.0, 156.0, -272.5, 0, 127, 0
L -186.0, 135.0, -283.0, -186.0, 99.0, -283.0, 0, 127, 0
L -186.0, 99.0, -283.0, -210.0, 99.0, -283.0, 0, 127, 0
L -210.0, 113.0, -283.0, -210.0, 115.9, -284.5, 0, 127, 0
L -200.0, 136.0, -295.0, -200.0, 133.1, -293.5, 0, 127, 0
L -200.0, 110.0, -283.0, -197.0, 110.0, -283.0, 0, 127, 0
L -197.0, 110.0, -283.0, -197.0, 135.0, -283.0, 0, 127, 0
L -197.0, 135.0, -283.0, -197.0, 138.0, -281.5, 0, 127, 0
L -197.0, 159.0, -271.0, -197.0, 162.0, -271.0, 0, 127, 0
L -197.0, 162.0, -271.0, -200.0, 162.0, -271.0, 0, 127, 0
L -200.0, 162.0, -271.0, -200.0, 102.0, -271.0, 0, 127, 0
L -200.0, 102.0, -271.0, -212.0, 102.0, -271.0, 0, 127, 0
L -212.0, 102.0, -271.0, -212.0, 88.0, -271.0, 0, 127, 0
L -212.0, 88.0, -271.0, -212.0, 85.0, -269.5, 0, 127, 0
L -212.0, 64.0, -259.0, -212.0, 50.0, -259.0, 0, 127, 0
L -212.0, 50.0, -259.0, -233.0, 50.0, -259.0, 0, 127, 0
L -233.0, 50.0, -259.0, -236.0, 50.0, -257.5, 0, 127, 0
L -257.0, 50.0, -247.0, -260.0, 50.0, -247.0, 0, 127, 0
L -260.0, 50.0, -247.0, -260.0, 47.0, -247.0, 0, 127, 0
L -260.0, 47.0, -247.0, -216.0, 47.0, -247.0, 0, 127, 0
L -216.0, 47.0, -247.0, -216.0, 24.0, -247.0, 0, 127, 0
L -216.0, 24.0, -247.0, -251.0, 24.0, -247.0, 0, 127, 0
L -251.0, 24.0, -247.0, -251.0, 36.0, -247.0, 0, 127, 0
L -251.0, 36.0, -247.0, -254.0, 36.0, -247.0, 0, 127, 0
L -254.0, 36.0, -247.0, -254.0, 8.0, -247.0, 0, 127, 0
L -254.0, 8.0, -247.0, -276.0, 8.0, -247.0, 0, 127, 0
L -276.0, 8.0, -247.0, -290.0, 8.0, -247.0, 0, 127, 0
L -290.0, 8.0, -247.0, -291.0, 22.0, -247.0, 0, 127, 0
L -291.0, 22.0, -247.0, -314.0, 22.0, -247.0, 0, 127, 0
L -314.0, 22.0, -247.0, -314.0, 45.0, -247.0, 0, 127, 0
L -314.0, 45.0, -247.0, -280.0, 45.0, -247.0, 0, 127, 0
L -280.0, 45.0, -247.0, -280.0, 19.0, -247.0, 0, 127, 0
L -280.0, 19.0, -247.0, -276.0, 18.0, -247.0, 0, 127, 0
L -276.0, 18.0, -247.0, -276.0, 47.0, -247.0, 0, 127, 0
L -276.0, 47.0, -247.0, -271.0, 47.0, -247.0, 0, 127, 0
L -271.0, 50.0, -247.0, -274.0, 50.0, -247.0, 0, 127, 0
L -274.0, 50.0, -247.0, -277.0, 50.0, -248.5, 0, 127, 0
L -298.0, 50.0, -259.0, -318.0, 50.0, -259.0, 0, 127, 0
L -318.0, 50.0, -259.0, -318.0, 64.0, -259.0, 0, 127, 0
L -318.0, 99.0, -271.0, -319.0, 102.0, -271.0, 0, 127, 0
L -319.0, 102.0, -271.0, -330.0, 102.0, -271.0, 0, 127, 0
L -330.0, 102.0, -271.0, -330.0, 162.0, -271.0, 0, 127, 0
L -330.0, 162.0, -271.0, -334.0, 162.0, -271.0, 0, 127, 0
L -334.0, 162.0, -271.0, -334.0, 159.0, -271.0, 0, 127, 0
L -334.0, 134.0, -283.0, -334.0, 110.0, -283.0, 0, 127, 0
L -334.0, 110.0, -283.0, -331.0, 110.0, -283.0, 0, 127, 0
L -331.0, 110.0, -283.0, -330.0, 113.0, -283.0, 0, 127, 0
L -330.0, 113.0, -283.0, -330.0, 116.1, -284.5, 0, 127, 0
L -388.0, -69.0, -349.0, -393.0, -68.0, -349.0, 0, 0, 0
L -393.0, -68.0, -349.0, -403.0, -68.0, -349.0, 0, 0, 0
L -403.0, -68.0, -349.0, -403.0, -54.0, -349.0, 0, 0, 0
L -393.0, -54.0, -349.0, -393.0, -57.0, -349.0, 0, 0, 0
L -393.0, -57.0, -349.0, -388.0, -57.0, -349.0, 0, 0, 0
L -391.0, -66.0, -349.0, -391.0, -58.0, -349.0, 240, 240, 0
L -388.0, -57.0, -349.0, -388.0, -14.0, -349.0, 0, 0, 0
L -393.0, -54.0, -349.0, -393.0, -50.0, -350.0, 127, 127, 0
L -393.0, -29.0, -361.0, -393.0, -15.0, -361.0, 127, 127, 0
L -393.0, -15.0, -361.0, -393.0, -12.0, -361.0, 127, 127, 0
L -393.0, -12.0, -361.0, -389.0, -12.0, -361.0, 127, 127, 0
L -389.0, -12.0, -361.0, -386.0, -12.0, -362.0, 127, 127, 0
L -366.0, -12.0, -373.0, -337.0, -12.0, -373.0, 127, 127, 0
L -337.0, -1.0, -373.0, -366.0, -1.0, -373.0, 127, 127, 0
L -366.0, -1.0, -373.0, -368.0, -1.0, -371.0, 127, 127, 0
L -389.0, -1.0, -361.0, -403.0, -1.0, -361.0, 127, 127, 0
L -403.0, -1.0, -361.0, -403.0, -29.0, -361.0, 127, 127, 0
L -303.0, -1.0, -385.0, -303.0, -29.0, -385.0, 127, 127, 0
L -286.0, -15.0, -385.0, -267.0, -15.0, -385.0, 127, 127, 0
L -267.0, -15.0, -385.0, -265.0, -54.0, -385.0, 127, 127, 0
L -265.0, -54.0, -385.0, -287.0, -54.0, -385.0, 127, 127, 0
L -287.0, -54.0, -385.0, -287.0, -40.0, -385.0, 127, 127, 0
L -287.0, -40.0, -385.0, -291.0, -40.0, -385.0, 127, 127, 0
L -277.0, -71.0, -385.0, -277.0, -90.0, -385.0, 127, 127, 0
L -277.0, -90.0, -385.0, -315.0, -90.0, -385.0, 127, 127, 0
L -315.0, -90.0, -385.0, -315.0, -71.0, -385.0, 127, 127, 0
L -302.0, -40.0, -385.0, -313.0, -40.0, -385.0, 127, 127, 0
L -313.0, -40.0, -385.0, -313.0, -29.0, -385.0, 127, 127, 0
L -313.0, -29.0, -385.0, -313.0, -26.0, -385.0, 127, 127, 0
L -313.0, -26.0, -385.0, -341.0, -26.0, -385.0, 127, 127, 0
L -341.0, -26.0, -385.0, -341.0, -29.0, -385.0, 127, 127, 0
L -341.0, -29.0, -385.0, -329.0, -29.0, -385.0, 127, 127, 0
L -363.0, -29.0, -385.0, -352.0, -29.0, -385.0, 127, 127, 0
L -313.0, -15.0, -385.0, -313.0, -11.0, -385.0, 127, 127, 0
L -313.0, -11.0, -385.0, -316.0, -11.0, -383.0, 127, 127, 0
L -329.0, -64.0, -385.0, -329.0, -51.0, -385.0, 127, 127, 0
L 966.0, -563.0, -81.0, 966.0, -546.0, -81.0, 0, 0, 0
L 1018.0, -456.0, -81.0, 1020.0, -460.0, -81.0, 0, 0, 0
L 1020.0, -460.0, -81.0, 1020.0, -475.0, -81.0, 0, 0, 0
L 1015.0, -452.0, -81.0, 1018.0, -456.0, -81.0, 0, 0, 0
L 968.0, -567.0, -81.0, 966.0, -563.0, -81.0, 0, 0, 0
L 1020.0, -531.0, -81.0, 1020.0, -546.0, -81.0, 0, 0, 0
L 1011.0, -450.0, -81.0, 1015.0, -452.0, -81.0, 0, 0, 0
L 1008.0, -450.0, -81.0, 1011.0, -450.0, -81.0, 0, 0, 0
L 966.0, -459.0, -81.0, 968.0, -455.0, -81.0, 0, 0, 0
L 972.0, -452.0, -81.0, 975.0, -450.0, -81.0, 0, 0, 0
L 968.0, -455.0, -81.0, 972.0, -452.0, -81.0, 0, 0, 0
L 975.0, -450.0, -81.0, 979.0, -450.0, -81.0, 0, 0, 0
L 1020.0, -546.0, -81.0, 1020.0, -563.0, -81.0, 0, 0, 0
L 966.0, -546.0, -81.0, 966.0, -531.0, -81.0, 0, 0, 0
L 966.0, -518.0, -81.0, 966.0, -503.0, -81.0, 0, 0, 0
L 1020.0, -475.0, -81.0, 1020.0, -490.0, -81.0, 0, 0, 0
L 966.0, -490.0, -81.0, 966.0, -475.0, -81.0, 0, 0, 0
L 979.0, -490.0, -81.0, 966.0, -490.0, -81.0, 150, 150, 150
L 1020.0, -475.0, -81.0, 1007.0, -475.0, -81.0, 150, 150, 150
L 966.0, -475.0, -81.0, 966.0, -459.0, -81.0, 0, 0, 0
L 979.0, -475.0, -81.0, 966.0, -475.0, -81.0, 150, 150, 150
L 1020.0, -490.0, -81.0, 1020.0, -503.0, -81.0, 0, 0, 0
L 966.0, -503.0, -81.0, 966.0, -490.0, -81.0, 0, 0, 0
L 966.0, -531.0, -81.0, 966.0, -518.0, -81.0, 0, 0, 0
L 1020.0, -531.0, -81.0, 1007.0, -531.0, -81.0, 150, 150, 150
L 1020.0, -546.0, -81.0, 1007.0, -546.0, -81.0, 150, 150, 150
L 979.0, -531.0, -81.0, 966.0, -531.0, -81.0, 150, 150, 150
L 1007.0, -490.0, -81.0, 1007.0, -475.0, -81.0, 150, 150, 150
L 1007.0, -518.0, -81.0, 1007.0, -503.0, -81.0, 150, 150, 150
L 1007.0, -546.0, -81.0, 1007.0, -531.0, -81.0, 150, 150, 150
L 979.0, -518.0, -81.0, 966.0, -518.0, -81.0, 150, 150, 150
L 979.0, -503.0, -81.0, 966.0, -503.0, -81.0, 150, 150, 150
L 979.0, -546.0, -81.0, 966.0, -546.0, -81.0, 150, 150, 150
L 979.0, -490.0, -81.0, 979.0, -475.0, -81.0, 150, 150, 150
L 979.0, -546.0, -81.0, 979.0, -531.0, -81.0, 150, 150, 150
L 979.0, -518.0, -81.0, 979.0, -503.0, -81.0, 150, 150, 150
L 11.0, -225.0, -348.0, 11.0, -200.0, -348.0, 0, 0, 0
L 11.0, -191.0, -348.0, 11.0, -166.0, -348.0, 0, 0, 0
L 8.0, -227.0, -348.0, 8.0, -200.0, -348.0, 0, 0, 0
L 11.0, -200.0, -348.0, 8.0, -200.0, -348.0, 0, 0, 0
L 11.0, -191.0, -348.0, 8.0, -191.0, -348.0, 0, 0, 0
L 8.0, -191.0, -348.0, 8.0, -190.0, -348.0, 0, 0, 0
L 0.0, -230.0, -348.0, -6.0, -230.0, -348.0, 0, 0, 0
L -6.0, -230.0, -348.0, -6.0, -227.0, -348.0, 0, 0, 0
L -15.0, -230.0, -348.0, -22.0, -230.0, -348.0, 0, 0, 0
L -15.0, -230.0, -348.0, -15.0, -228.0, -348.0, 0, 0, 0
L 8.0, -227.0, -348.0, -2.0, -227.0, -348.0, 0, 0, 0
L -2.0, -227.0, -348.0, -6.0, -227.0, -348.0, 0, 0, 0
L -52.0, -190.0, -348.0, -17.0, -190.0, -348.0, 0, 0, 0
L -17.0, -190.0, -348.0, -17.0, -212.0, -348.0, 0, 0, 0
L -30.0, -216.0, -348.0, -5.0, -216.0, -348.0, 0, 0, 0
L -17.0, -212.0, -348.0, -30.0, -212.0, -348.0, 0, 0, 0
L -30.0, -216.0, -348.0, -30.0, -212.0, -348.0, 0, 0, 0
L -42.0, 138.0, -349.0, -42.0, 155.0, -349.0, 0, 0, 0
L -57.0, 138.0, -349.0, -57.0, 155.0, -349.0, 0, 0, 0
L -42.0, 138.0, -349.0, -57.0, 138.0, -349.0, 0, 0, 0
L -98.0, 138.0, -349.0, -113.0, 138.0, -349.0, 0, 0, 0
L -42.0, 155.0, -349.0, -57.0, 155.0, -349.0, 0, 0, 0
L -98.0, 155.0, -349.0, -113.0, 155.0, -349.0, 0, 0, 0
L -113.0, 99.0, -349.0, -113.0, 114.0, -349.0, 0, 0, 0
L -113.0, 138.0, -349.0, -113.0, 155.0, -349.0, 0, 0, 0
L 997.0, -335.0, -97.0, 997.0, -322.0, -97.0, 0, 0, 0
L 997.0, -322.0, -97.0, 936.0, -322.0, -97.0, 0, 0, 0
L 1007.0, -490.0, -81.0, 1020.0, -490.0, -81.0, 150, 150, 150
L 1007.0, -503.0, -81.0, 1020.0, -503.0, -81.0, 150, 150, 150
L 1020.0, -503.0, -81.0, 1020.0, -518.0, -81.0, 0, 0, 0
L 1007.0, -518.0, -81.0, 1020.0, -518.0, -81.0, 150, 150, 150
L 1020.0, -518.0, -81.0, 1020.0, -531.0, -81.0, 0, 0, 0
L 1054.0, -620.0, -80.0, 1054.0, -661.0, -80.0, 0, 0, 0
L 1013.0, -702.0, -80.0, 972.0, -702.0, -80.0, 0, 0, 0
L 1054.0, -661.0, -80.0, 1013.0, -702.0, -80.0, 0, 0, 0
L 1013.0, -578.0, -80.0, 1054.0, -620.0, -80.0, 0, 0, 0
L 946.0, -631.0, -97.0, 946.0, -635.0, -97.0, 0, 0, 255
L 937.0, -631.0, -97.0, 937.0, -628.0, -97.0, 0, 0, 255
L 946.0, -631.0, -97.0, 937.0, -631.0, -97.0, 199, 21, 133
L 946.0, -635.0, -97.0, 960.0, -635.0, -97.0, 0, 0, 255
L 942.0, -645.0, -97.0, 960.0, -645.0, -97.0, 0, 0, 255
L 1053.0, -661.0, -97.0, 1053.0, -648.0, -97.0, 0, 0, 255
L 1040.0, -640.0, -97.0, 1040.0, -620.0, -97.0, 0, 0, 255
L 1040.0, -620.0, -97.0, 1013.0, -593.0, -97.0, 0, 0, 255
L 1045.0, -648.0, -97.0, 1040.0, -640.0, -97.0, 0, 0, 255
L 1053.0, -648.0, -97.0, 1045.0, -648.0, -97.0, 0, 0, 255
L 1013.0, -701.0, -97.0, 1053.0, -661.0, -97.0, 0, 0, 255
L 972.0, -593.0, -80.0, 972.0, -578.0, -80.0, 0, 0, 0
L 972.0, -635.0, -80.0, 972.0, -593.0, -80.0, 0, 0, 0
L 960.0, -635.0, -97.0, 972.0, -635.0, -97.0, 0, 0, 255
L 960.0, -645.0, -97.0, 972.0, -645.0, -97.0, 0, 0, 255
L 960.0, -645.0, -97.0, 960.0, -701.0, -97.0, 0, 0, 255
L 1013.0, -701.0, -97.0, 960.0, -701.0, -97.0, 0, 0, 255
L 972.0, -645.0, -80.0, 972.0, -702.0, -80.0, 0, 0, 0
L 1013.0, -593.0, -97.0, 960.0, -593.0, -97.0, 0, 0, 255
L 960.0, -593.0, -97.0, 960.0, -635.0, -97.0, 0, 0, 255
L 976.0, -369.0, -83.0, 976.0, -421.0, -83.0, 150, 150, 150
L 1011.0, -369.0, -83.0, 1011.0, -421.0, -83.0, 150, 150, 150
L 976.0, -421.0, -83.0, 983.0, -421.0, -83.0, 150, 150, 150
L 983.0, -365.0, -97.0, 987.0, -365.0, -97.0, 0, 0, 0
L 998.0, -363.0, -97.0, 998.0, -365.0, -97.0, 0, 0, 0
L 998.0, -365.0, -97.0, 1003.0, -365.0, -97.0, 0, 0, 0
L 1003.0, -421.0, -83.0, 1011.0, -421.0, -83.0, 150, 150, 150
L 983.0, -421.0, -83.0, 1003.0, -421.0, -83.0, 150, 150, 150
L 983.0, -365.0, -97.0, 983.0, -372.0, -95.0, 150, 150, 150
L 1003.0, -365.0, -97.0, 1003.0, -372.0, -95.0, 150, 150, 150
L 1003.0, -393.0, -90.0, 1003.0, -396.0, -89.0, 150, 150, 150
L 983.0, -393.0, -90.0, 983.0, -396.0, -89.0, 150, 150, 150
L 1003.0, -393.0, -90.0, 983.0, -393.0, -90.0, 150, 150, 150
L 1003.0, -379.0, -93.0, 1003.0, -382.0, -92.0, 150, 150, 150
L 983.0, -379.0, -93.0, 983.0, -382.0, -92.0, 150, 150, 150
L 1003.0, -379.0, -93.0, 983.0, -379.0, -93.0, 150, 150, 150
