P -3000.0000, 1200.0000, 0.0000,  0, 0, 0,  2,  Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -3000.0000, 1400.0000, 0.0000,  0, 0, 0,  2,  www.eqmaps.info
P -3000.0000, 1600.0000, 0.0000,  0, 0, 0,  2,  Return_of_the_Exiled_(www.roteguild.org)
L -3753.0000, -1920.0000, 447.0000,  -3742.0000, -1915.0000, 445.0000,  150, 150, 150
L -3742.0000, -1915.0000, 445.0000,  -3714.0000, -1903.0000, 452.0000,  150, 150, 150
L -3714.0000, -1903.0000, 452.0000,  -3606.0000, -1855.0000, 481.0000,  150, 150, 150
L -3606.0000, -1855.0000, 481.0000,  -3604.0000, -1855.0000, 481.0000,  150, 150, 150
L -3604.0000, -1855.0000, 481.0000,  -3593.0000, -1855.0000, 479.0000,  150, 150, 150
L -3593.0000, -1855.0000, 479.0000,  -3564.0000, -1854.0000, 478.0000,  150, 150, 150
L -3564.0000, -1854.0000, 478.0000,  -3494.0000, -1852.0000, 471.0000,  150, 150, 150
L -3494.0000, -1852.0000, 471.0000,  -3487.0000, -1853.0000, 470.0000,  150, 150, 150
L -3487.0000, -1853.0000, 470.0000,  -3478.0000, -1855.0000, 469.0000,  150, 150, 150
L -3478.0000, -1855.0000, 469.0000,  -3448.0000, -1860.0000, 466.0000,  150, 150, 150
L -3448.0000, -1860.0000, 466.0000,  -3321.0000, -1884.0000, 464.0000,  150, 150, 150
L -3321.0000, -1884.0000, 464.0000,  -3310.0000, -1884.0000, 463.0000,  150, 150, 150
L -3310.0000, -1884.0000, 463.0000,  -3280.0000, -1886.0000, 461.0000,  150, 150, 150
L -3280.0000, -1886.0000, 461.0000,  -3200.0000, -1890.0000, 460.0000,  150, 150, 150
L -3200.0000, -1890.0000, 460.0000,  -3188.0000, -1891.0000, 459.0000,  150, 150, 150
L -3188.0000, -1891.0000, 459.0000,  -2993.0000, -1917.0000, 446.0000,  150, 150, 150
L -2993.0000, -1917.0000, 446.0000,  -2963.0000, -1918.0000, 446.0000,  150, 150, 150
L -2963.0000, -1918.0000, 446.0000,  -2943.0000, -1918.0000, 446.0000,  150, 150, 150
L -2943.0000, -1918.0000, 446.0000,  -2768.0000, -1914.0000, 418.0000,  150, 150, 150
L -2768.0000, -1914.0000, 418.0000,  -2738.0000, -1915.0000, 413.0000,  150, 150, 150
L -2738.0000, -1915.0000, 413.0000,  -2558.0000, -1919.0000, 390.0000,  150, 150, 150
L -2558.0000, -1919.0000, 390.0000,  -2548.0000, -1919.0000, 389.0000,  150, 150, 150
L -2548.0000, -1919.0000, 389.0000,  -1728.0000, -1920.0000, 299.0000,  150, 150, 150
L -1728.0000, -1920.0000, 299.0000,  -1722.0000, -1921.0000, 299.0000,  150, 150, 150
L -1722.0000, -1921.0000, 299.0000,  -1718.0000, -1921.0000, 298.0000,  150, 150, 150
L -1718.0000, -1921.0000, 298.0000,  -1688.0000, -1920.0000, 294.0000,  150, 150, 150
L -1688.0000, -1920.0000, 294.0000,  -1668.0000, -1920.0000, 291.0000,  150, 150, 150
L -1668.0000, -1920.0000, 291.0000,  -1659.0000, -1919.0000, 289.0000,  150, 150, 150
L -1659.0000, -1919.0000, 289.0000,  -1573.0000, -1917.0000, 276.0000,  150, 150, 150
L -1573.0000, -1917.0000, 276.0000,  -1572.0000, -1917.0000, 276.0000,  150, 150, 150
L -1572.0000, -1917.0000, 276.0000,  -1565.0000, -1914.0000, 275.0000,  150, 150, 150
L -1565.0000, -1914.0000, 275.0000,  -1556.0000, -1911.0000, 274.0000,  150, 150, 150
L -1556.0000, -1911.0000, 274.0000,  -1548.0000, -1906.0000, 273.0000,  150, 150, 150
L -1548.0000, -1906.0000, 273.0000,  -1546.0000, -1905.0000, 273.0000,  150, 150, 150
L -1546.0000, -1905.0000, 273.0000,  -1537.0000, -1897.0000, 273.0000,  150, 150, 150
L -1537.0000, -1897.0000, 273.0000,  -1515.0000, -1877.0000, 271.0000,  150, 150, 150
L -1515.0000, -1877.0000, 271.0000,  -1450.0000, -1816.0000, 267.0000,  150, 150, 150
L -1450.0000, -1816.0000, 267.0000,  -1447.0000, -1815.0000, 267.0000,  150, 150, 150
L -1447.0000, -1815.0000, 267.0000,  -1446.0000, -1814.0000, 267.0000,  150, 150, 150
L -1446.0000, -1814.0000, 267.0000,  -1435.0000, -1810.0000, 266.0000,  150, 150, 150
L -1435.0000, -1810.0000, 266.0000,  -1421.0000, -1804.0000, 269.0000,  150, 150, 150
L -1421.0000, -1804.0000, 269.0000,  -1407.0000, -1800.0000, 263.0000,  150, 150, 150
L -1407.0000, -1800.0000, 263.0000,  -1396.0000, -1802.0000, 261.0000,  150, 150, 150
L -1396.0000, -1802.0000, 261.0000,  -1367.0000, -1809.0000, 259.0000,  150, 150, 150
L -1367.0000, -1809.0000, 259.0000,  -1355.0000, -1811.0000, 259.0000,  150, 150, 150
L -1355.0000, -1811.0000, 259.0000,  -1336.0000, -1813.0000, 257.0000,  150, 150, 150
L -1336.0000, -1813.0000, 257.0000,  -1304.0000, -1817.0000, 256.0000,  150, 150, 150
L -1304.0000, -1817.0000, 256.0000,  -1301.0000, -1817.0000, 255.0000,  150, 150, 150
L -1301.0000, -1817.0000, 255.0000,  -1291.0000, -1817.0000, 254.0000,  150, 150, 150
L -1291.0000, -1817.0000, 254.0000,  -1261.0000, -1817.0000, 251.0000,  150, 150, 150
L -1261.0000, -1817.0000, 251.0000,  -1106.0000, -1821.0000, 236.0000,  150, 150, 150
L -1106.0000, -1821.0000, 236.0000,  -1103.0000, -1822.0000, 237.0000,  150, 150, 150
L -1103.0000, -1822.0000, 237.0000,  -1093.0000, -1827.0000, 235.0000,  150, 150, 150
L -1093.0000, -1827.0000, 235.0000,  -1070.0000, -1840.0000, 210.0000,  150, 150, 150
L -1070.0000, -1840.0000, 210.0000,  -1064.0000, -1849.0000, 205.0000,  150, 150, 150
L -1064.0000, -1849.0000, 205.0000,  -1025.0000, -1900.0000, 195.0000,  150, 150, 150
L -1025.0000, -1900.0000, 195.0000,  -1021.0000, -1903.0000, 195.0000,  150, 150, 150
L -1021.0000, -1903.0000, 195.0000,  -1016.0000, -1905.0000, 196.0000,  150, 150, 150
L -1016.0000, -1905.0000, 196.0000,  -1013.0000, -1906.0000, 196.0000,  150, 150, 150
L -1013.0000, -1906.0000, 196.0000,  -1002.0000, -1909.0000, 196.0000,  150, 150, 150
L -1002.0000, -1909.0000, 196.0000,  -974.0000, -1914.0000, 196.0000,  150, 150, 150
L -974.0000, -1914.0000, 196.0000,  -960.0000, -1915.0000, 195.0000,  150, 150, 150
L -960.0000, -1915.0000, 195.0000,  -930.0000, -1917.0000, 192.0000,  150, 150, 150
L -930.0000, -1917.0000, 192.0000,  -904.0000, -1918.0000, 190.0000,  150, 150, 150
L -904.0000, -1918.0000, 190.0000,  -895.0000, -1918.0000, 189.0000,  150, 150, 150
L -895.0000, -1918.0000, 189.0000,  -93.0000, -1919.0000, 56.0000,  150, 150, 150
L -93.0000, -1919.0000, 56.0000,  -84.0000, -1919.0000, 54.0000,  150, 150, 150
L -84.0000, -1919.0000, 54.0000,  -35.0000, -1922.0000, 54.0000,  150, 150, 150
L -35.0000, -1922.0000, 54.0000,  -26.0000, -1922.0000, 55.0000,  150, 150, 150
L -26.0000, -1922.0000, 55.0000,  3.0000, -1921.0000, 56.0000,  150, 150, 150
L 3.0000, -1921.0000, 56.0000,  169.0000, -1919.0000, 71.0000,  150, 150, 150
L 169.0000, -1919.0000, 71.0000,  201.0000, -1912.0000, 68.0000,  150, 150, 150
L 201.0000, -1912.0000, 68.0000,  207.0000, -1912.0000, 67.0000,  150, 150, 150
L 207.0000, -1912.0000, 67.0000,  217.0000, -1913.0000, 66.0000,  150, 150, 150
L 217.0000, -1913.0000, 66.0000,  247.0000, -1916.0000, 63.0000,  150, 150, 150
L 247.0000, -1916.0000, 63.0000,  268.0000, -1916.0000, 61.0000,  150, 150, 150
L 268.0000, -1916.0000, 61.0000,  486.0000, -1918.0000, 56.0000,  150, 150, 150
L 486.0000, -1918.0000, 56.0000,  493.0000, -1918.0000, 56.0000,  150, 150, 150
L 493.0000, -1918.0000, 56.0000,  576.0000, -1913.0000, 54.0000,  150, 150, 150
L 576.0000, -1913.0000, 54.0000,  586.0000, -1913.0000, 55.0000,  150, 150, 150
L 586.0000, -1913.0000, 55.0000,  597.0000, -1914.0000, 55.0000,  150, 150, 150
L 597.0000, -1914.0000, 55.0000,  607.0000, -1915.0000, 55.0000,  150, 150, 150
L 607.0000, -1915.0000, 55.0000,  628.0000, -1917.0000, 56.0000,  150, 150, 150
L 628.0000, -1917.0000, 56.0000,  649.0000, -1917.0000, 56.0000,  150, 150, 150
L 649.0000, -1917.0000, 56.0000,  658.0000, -1918.0000, 54.0000,  150, 150, 150
L 658.0000, -1918.0000, 54.0000,  667.0000, -1918.0000, 53.0000,  150, 150, 150
L 667.0000, -1918.0000, 53.0000,  697.0000, -1918.0000, 48.0000,  150, 150, 150
L 697.0000, -1918.0000, 48.0000,  857.0000, -1918.0000, 49.0000,  150, 150, 150
L 857.0000, -1918.0000, 49.0000,  857.0000, -1917.0000, 49.0000,  150, 150, 150
L 857.0000, -1917.0000, 49.0000,  858.0000, -1910.0000, 49.0000,  150, 150, 150
L 858.0000, -1910.0000, 49.0000,  859.0000, -1906.0000, 48.0000,  150, 150, 150
L 859.0000, -1906.0000, 48.0000,  860.0000, -1901.0000, 48.0000,  150, 150, 150
L 860.0000, -1901.0000, 48.0000,  860.0000, -1898.0000, 47.0000,  150, 150, 150
L 860.0000, -1898.0000, 47.0000,  861.0000, -1892.0000, 47.0000,  150, 150, 150
L 861.0000, -1892.0000, 47.0000,  862.0000, -1887.0000, 46.0000,  150, 150, 150
L 862.0000, -1887.0000, 46.0000,  863.0000, -1882.0000, 45.0000,  150, 150, 150
L 863.0000, -1882.0000, 45.0000,  863.0000, -1875.0000, 45.0000,  150, 150, 150
L 863.0000, -1875.0000, 45.0000,  864.0000, -1867.0000, 44.0000,  150, 150, 150
L 864.0000, -1867.0000, 44.0000,  865.0000, -1860.0000, 43.0000,  150, 150, 150
L 865.0000, -1860.0000, 43.0000,  865.0000, -1688.0000, 5.0000,  150, 150, 150
L 865.0000, -1688.0000, 5.0000,  867.0000, -1677.0000, 2.0000,  150, 150, 150
L 867.0000, -1677.0000, 2.0000,  870.0000, -1668.0000, 0.0000,  150, 150, 150
L 870.0000, -1668.0000, 0.0000,  872.0000, -1660.0000, -4.0000,  150, 150, 150
L 872.0000, -1660.0000, -4.0000,  874.0000, -1650.0000, -6.0000,  150, 150, 150
L 874.0000, -1650.0000, -6.0000,  902.0000, -1552.0000, -32.0000,  150, 150, 150
L 902.0000, -1552.0000, -32.0000,  905.0000, -1544.0000, -36.0000,  150, 150, 150
L 905.0000, -1544.0000, -36.0000,  906.0000, -1525.0000, -46.0000,  150, 150, 150
L 906.0000, -1525.0000, -46.0000,  908.0000, -1520.0000, -49.0000,  150, 150, 150
L 908.0000, -1520.0000, -49.0000,  918.0000, -1501.0000, -50.0000,  150, 150, 150
L 918.0000, -1501.0000, -50.0000,  920.0000, -1498.0000, -50.0000,  150, 150, 150
L 920.0000, -1498.0000, -50.0000,  922.0000, -1496.0000, -50.0000,  150, 150, 150
L 922.0000, -1496.0000, -50.0000,  933.0000, -1487.0000, -50.0000,  150, 150, 150
L 933.0000, -1487.0000, -50.0000,  933.0000, -1483.0000, -49.0000,  150, 150, 150
L 933.0000, -1483.0000, -49.0000,  978.0000, -1452.0000, -44.0000,  150, 150, 150
L 1017.0000, -1306.0000, -26.0000,  973.0000, -1321.0000, -52.0000,  150, 150, 150
L 973.0000, -1321.0000, -52.0000,  962.0000, -1322.0000, -51.0000,  150, 150, 150
L 962.0000, -1322.0000, -51.0000,  953.0000, -1322.0000, -51.0000,  150, 150, 150
L 953.0000, -1322.0000, -51.0000,  920.0000, -1324.0000, -50.0000,  150, 150, 150
L 920.0000, -1324.0000, -50.0000,  908.0000, -1324.0000, -50.0000,  150, 150, 150
L 908.0000, -1324.0000, -50.0000,  886.0000, -1323.0000, -49.0000,  150, 150, 150
L 886.0000, -1323.0000, -49.0000,  878.0000, -1322.0000, -49.0000,  150, 150, 150
L 878.0000, -1322.0000, -49.0000,  873.0000, -1320.0000, -49.0000,  150, 150, 150
L 873.0000, -1320.0000, -49.0000,  871.0000, -1319.0000, -48.0000,  150, 150, 150
L 871.0000, -1319.0000, -48.0000,  865.0000, -1314.0000, -49.0000,  150, 150, 150
L 865.0000, -1314.0000, -49.0000,  863.0000, -1311.0000, -48.0000,  150, 150, 150
L 863.0000, -1311.0000, -48.0000,  861.0000, -1308.0000, -48.0000,  150, 150, 150
L 861.0000, -1308.0000, -48.0000,  859.0000, -1305.0000, -48.0000,  150, 150, 150
L 859.0000, -1305.0000, -48.0000,  859.0000, -1303.0000, -48.0000,  150, 150, 150
L 859.0000, -1303.0000, -48.0000,  858.0000, -1300.0000, -48.0000,  150, 150, 150
L 858.0000, -1300.0000, -48.0000,  865.0000, -1278.0000, -48.0000,  150, 150, 150
L 865.0000, -1278.0000, -48.0000,  867.0000, -1268.0000, -48.0000,  150, 150, 150
L 867.0000, -1268.0000, -48.0000,  867.0000, -1226.0000, -47.0000,  150, 150, 150
L 867.0000, -1226.0000, -47.0000,  868.0000, -1184.0000, -46.0000,  150, 150, 150
L 868.0000, -1184.0000, -46.0000,  868.0000, -1141.0000, -43.0000,  150, 150, 150
L 868.0000, -1141.0000, -43.0000,  869.0000, -1099.0000, -41.0000,  150, 150, 150
L 869.0000, -1099.0000, -41.0000,  869.0000, -1056.0000, -33.0000,  150, 150, 150
L 869.0000, -1056.0000, -33.0000,  870.0000, -1015.0000, -23.0000,  150, 150, 150
L 870.0000, -1015.0000, -23.0000,  870.0000, -971.0000, -11.0000,  150, 150, 150
L 870.0000, -971.0000, -11.0000,  871.0000, -930.0000, -3.0000,  150, 150, 150
L 871.0000, -930.0000, -3.0000,  871.0000, -886.0000, 3.0000,  150, 150, 150
L 871.0000, -886.0000, 3.0000,  872.0000, -845.0000, 9.0000,  150, 150, 150
L 872.0000, -845.0000, 9.0000,  872.0000, -819.0000, 9.0000,  150, 150, 150
L 872.0000, -819.0000, 9.0000,  873.0000, -806.0000, 9.0000,  150, 150, 150
L 873.0000, -806.0000, 9.0000,  874.0000, -794.0000, 8.0000,  150, 150, 150
L 874.0000, -794.0000, 8.0000,  873.0000, -744.0000, 4.0000,  150, 150, 150
L 873.0000, -744.0000, 4.0000,  873.0000, -722.0000, 1.0000,  150, 150, 150
L 873.0000, -722.0000, 1.0000,  872.0000, -712.0000, 1.0000,  150, 150, 150
L 872.0000, -712.0000, 1.0000,  871.0000, -707.0000, 0.0000,  150, 150, 150
L 871.0000, -707.0000, 0.0000,  870.0000, -701.0000, 0.0000,  150, 150, 150
L 870.0000, -701.0000, 0.0000,  869.0000, -697.0000, 0.0000,  150, 150, 150
L 869.0000, -697.0000, 0.0000,  869.0000, -693.0000, 0.0000,  150, 150, 150
L 869.0000, -693.0000, 0.0000,  867.0000, -686.0000, 0.0000,  150, 150, 150
L 867.0000, -686.0000, 0.0000,  866.0000, -677.0000, 0.0000,  150, 150, 150
L 866.0000, -677.0000, 0.0000,  865.0000, -674.0000, -1.0000,  150, 150, 150
L 865.0000, -674.0000, -1.0000,  863.0000, -664.0000, -1.0000,  150, 150, 150
L 863.0000, -664.0000, -1.0000,  862.0000, -658.0000, -1.0000,  150, 150, 150
L 862.0000, -658.0000, -1.0000,  861.0000, -654.0000, -1.0000,  150, 150, 150
L 861.0000, -654.0000, -1.0000,  861.0000, -650.0000, -1.0000,  150, 150, 150
L 861.0000, -650.0000, -1.0000,  860.0000, -643.0000, -2.0000,  150, 150, 150
L 860.0000, -643.0000, -2.0000,  858.0000, -638.0000, -1.0000,  150, 150, 150
L 858.0000, -638.0000, -1.0000,  856.0000, -629.0000, -1.0000,  150, 150, 150
L 856.0000, -629.0000, -1.0000,  857.0000, -622.0000, -2.0000,  150, 150, 150
L 857.0000, -622.0000, -2.0000,  857.0000, -617.0000, -2.0000,  150, 150, 150
L 857.0000, -617.0000, -2.0000,  858.0000, -612.0000, -2.0000,  150, 150, 150
L 858.0000, -612.0000, -2.0000,  859.0000, -607.0000, -2.0000,  150, 150, 150
L 859.0000, -607.0000, -2.0000,  859.0000, -602.0000, -3.0000,  150, 150, 150
L 859.0000, -602.0000, -3.0000,  860.0000, -598.0000, -3.0000,  150, 150, 150
L 860.0000, -598.0000, -3.0000,  861.0000, -595.0000, -2.0000,  150, 150, 150
L 861.0000, -595.0000, -2.0000,  862.0000, -588.0000, -1.0000,  150, 150, 150
L 862.0000, -588.0000, -1.0000,  862.0000, -583.0000, -1.0000,  150, 150, 150
L 862.0000, -583.0000, -1.0000,  863.0000, -579.0000, 0.0000,  150, 150, 150
L 863.0000, -579.0000, 0.0000,  864.0000, -575.0000, 0.0000,  150, 150, 150
L 864.0000, -575.0000, 0.0000,  865.0000, -568.0000, 0.0000,  150, 150, 150
L 865.0000, -568.0000, 0.0000,  865.0000, -563.0000, 1.0000,  150, 150, 150
L 865.0000, -563.0000, 1.0000,  866.0000, -553.0000, 2.0000,  150, 150, 150
L 866.0000, -553.0000, 2.0000,  866.0000, -541.0000, 3.0000,  150, 150, 150
L 866.0000, -541.0000, 3.0000,  867.0000, -530.0000, 4.0000,  150, 150, 150
L 867.0000, -530.0000, 4.0000,  866.0000, -492.0000, 7.0000,  150, 150, 150
L 866.0000, -492.0000, 7.0000,  866.0000, -469.0000, 6.0000,  150, 150, 150
L 866.0000, -469.0000, 6.0000,  865.0000, -442.0000, 4.0000,  150, 150, 150
L 865.0000, -442.0000, 4.0000,  865.0000, -400.0000, 1.0000,  150, 150, 150
L 865.0000, -400.0000, 1.0000,  864.0000, -360.0000, -1.0000,  150, 150, 150
L 864.0000, -360.0000, -1.0000,  864.0000, -316.0000, 1.0000,  150, 150, 150
L 864.0000, -316.0000, 1.0000,  863.0000, -276.0000, 4.0000,  150, 150, 150
L 863.0000, -276.0000, 4.0000,  863.0000, -232.0000, 6.0000,  150, 150, 150
L 863.0000, -232.0000, 6.0000,  862.0000, -192.0000, 5.0000,  150, 150, 150
L 862.0000, -192.0000, 5.0000,  862.0000, -159.0000, 5.0000,  150, 150, 150
L 862.0000, -159.0000, 5.0000,  860.0000, -151.0000, 5.0000,  150, 150, 150
L 860.0000, -151.0000, 5.0000,  860.0000, -148.0000, 4.0000,  150, 150, 150
L 860.0000, -148.0000, 4.0000,  859.0000, -147.0000, 4.0000,  150, 150, 150
L 859.0000, -147.0000, 4.0000,  850.0000, -109.0000, 2.0000,  150, 150, 150
L 850.0000, -109.0000, 2.0000,  849.0000, -106.0000, 2.0000,  150, 150, 150
L 849.0000, -106.0000, 2.0000,  849.0000, -105.0000, 2.0000,  150, 150, 150
L 849.0000, -105.0000, 2.0000,  845.0000, -94.0000, 0.0000,  150, 150, 150
L 845.0000, -94.0000, 0.0000,  834.0000, -61.0000, -3.0000,  150, 150, 150
L 834.0000, -61.0000, -3.0000,  833.0000, -53.0000, -4.0000,  150, 150, 150
L 833.0000, -53.0000, -4.0000,  834.0000, -44.0000, -4.0000,  150, 150, 150
L 834.0000, -44.0000, -4.0000,  834.0000, -43.0000, -4.0000,  150, 150, 150
L 834.0000, -43.0000, -4.0000,  836.0000, -38.0000, -3.0000,  150, 150, 150
L 836.0000, -38.0000, -3.0000,  843.0000, -19.0000, 1.0000,  150, 150, 150
L 843.0000, -19.0000, 1.0000,  866.0000, 46.0000, -6.0000,  150, 150, 150
L 866.0000, 46.0000, -6.0000,  867.0000, 53.0000, -8.0000,  150, 150, 150
L 867.0000, 53.0000, -8.0000,  868.0000, 59.0000, -9.0000,  150, 150, 150
L 868.0000, 59.0000, -9.0000,  868.0000, 66.0000, -12.0000,  150, 150, 150
L 868.0000, 66.0000, -12.0000,  869.0000, 72.0000, -14.0000,  150, 150, 150
L 869.0000, 72.0000, -14.0000,  870.0000, 77.0000, -16.0000,  150, 150, 150
L 870.0000, 77.0000, -16.0000,  870.0000, 86.0000, -18.0000,  150, 150, 150
L 870.0000, 86.0000, -18.0000,  871.0000, 92.0000, -20.0000,  150, 150, 150
L 871.0000, 92.0000, -20.0000,  872.0000, 99.0000, -21.0000,  150, 150, 150
L 872.0000, 99.0000, -21.0000,  871.0000, 117.0000, -26.0000,  150, 150, 150
L 871.0000, 117.0000, -26.0000,  870.0000, 130.0000, -28.0000,  150, 150, 150
L 870.0000, 130.0000, -28.0000,  870.0000, 142.0000, -27.0000,  150, 150, 150
L 870.0000, 142.0000, -27.0000,  869.0000, 152.0000, -25.0000,  150, 150, 150
L 869.0000, 152.0000, -25.0000,  869.0000, 166.0000, -24.0000,  150, 150, 150
L 869.0000, 166.0000, -24.0000,  868.0000, 176.0000, -22.0000,  150, 150, 150
L 868.0000, 176.0000, -22.0000,  868.0000, 190.0000, -20.0000,  150, 150, 150
L 868.0000, 190.0000, -20.0000,  867.0000, 201.0000, -19.0000,  150, 150, 150
L 867.0000, 201.0000, -19.0000,  866.0000, 213.0000, -17.0000,  150, 150, 150
L 866.0000, 213.0000, -17.0000,  864.0000, 830.0000, 53.0000,  150, 150, 150
L 864.0000, 830.0000, 53.0000,  863.0000, 831.0000, 53.0000,  150, 150, 150
L 863.0000, 831.0000, 53.0000,  862.0000, 834.0000, 53.0000,  150, 150, 150
L 862.0000, 834.0000, 53.0000,  832.0000, 842.0000, 43.0000,  150, 150, 150
L 832.0000, 842.0000, 43.0000,  818.0000, 844.0000, 39.0000,  150, 150, 150
L 818.0000, 844.0000, 39.0000,  806.0000, 844.0000, 33.0000,  150, 150, 150
L 806.0000, 844.0000, 33.0000,  372.0000, 844.0000, 19.0000,  150, 150, 150
L 372.0000, 844.0000, 19.0000,  241.0000, 836.0000, 43.0000,  150, 150, 150
L 241.0000, 836.0000, 43.0000,  210.0000, 836.0000, 55.0000,  150, 150, 150
L 210.0000, 836.0000, 55.0000,  -341.0000, 836.0000, 75.0000,  150, 150, 150
L -341.0000, 836.0000, 75.0000,  -350.0000, 837.0000, 73.0000,  150, 150, 150
L -350.0000, 837.0000, 73.0000,  -408.0000, 839.0000, 58.0000,  150, 150, 150
L -408.0000, 839.0000, 58.0000,  -418.0000, 838.0000, 61.0000,  150, 150, 150
L -418.0000, 838.0000, 61.0000,  -428.0000, 837.0000, 63.0000,  150, 150, 150
L -428.0000, 837.0000, 63.0000,  -477.0000, 833.0000, 75.0000,  150, 150, 150
L -477.0000, 833.0000, 75.0000,  -489.0000, 833.0000, 78.0000,  150, 150, 150
L -489.0000, 833.0000, 78.0000,  -676.0000, 830.0000, 132.0000,  150, 150, 150
L -676.0000, 830.0000, 132.0000,  -707.0000, 827.0000, 152.0000,  150, 150, 150
L -707.0000, 827.0000, 152.0000,  -764.0000, 820.0000, 178.0000,  150, 150, 150
L -764.0000, 820.0000, 178.0000,  -775.0000, 820.0000, 178.0000,  150, 150, 150
L -775.0000, 820.0000, 178.0000,  -875.0000, 816.0000, 186.0000,  150, 150, 150
L -875.0000, 816.0000, 186.0000,  -896.0000, 817.0000, 189.0000,  150, 150, 150
L -896.0000, 817.0000, 189.0000,  -915.0000, 818.0000, 192.0000,  150, 150, 150
L -915.0000, 818.0000, 192.0000,  -1031.0000, 824.0000, 214.0000,  150, 150, 150
L -1031.0000, 824.0000, 214.0000,  -1052.0000, 826.0000, 218.0000,  150, 150, 150
L -1052.0000, 826.0000, 218.0000,  -1094.0000, 832.0000, 227.0000,  150, 150, 150
L -1094.0000, 832.0000, 227.0000,  -1103.0000, 833.0000, 228.0000,  150, 150, 150
L -1103.0000, 833.0000, 228.0000,  -1132.0000, 838.0000, 230.0000,  150, 150, 150
L -1132.0000, 838.0000, 230.0000,  -1155.0000, 841.0000, 235.0000,  150, 150, 150
L -1155.0000, 841.0000, 235.0000,  -1166.0000, 842.0000, 237.0000,  150, 150, 150
L -1166.0000, 842.0000, 237.0000,  -1196.0000, 843.0000, 240.0000,  150, 150, 150
L -1196.0000, 843.0000, 240.0000,  -1209.0000, 843.0000, 242.0000,  150, 150, 150
L -1209.0000, 843.0000, 242.0000,  -1239.0000, 843.0000, 243.0000,  150, 150, 150
L -1239.0000, 843.0000, 243.0000,  -1350.0000, 840.0000, 250.0000,  150, 150, 150
L -1350.0000, 840.0000, 250.0000,  -1361.0000, 838.0000, 250.0000,  150, 150, 150
L -1361.0000, 838.0000, 250.0000,  -1391.0000, 835.0000, 253.0000,  150, 150, 150
L -1391.0000, 835.0000, 253.0000,  -1433.0000, 830.0000, 257.0000,  150, 150, 150
L -1433.0000, 830.0000, 257.0000,  -1447.0000, 830.0000, 260.0000,  150, 150, 150
L -1447.0000, 830.0000, 260.0000,  -1467.0000, 831.0000, 264.0000,  150, 150, 150
L -1467.0000, 831.0000, 264.0000,  -1531.0000, 835.0000, 277.0000,  150, 150, 150
L -1531.0000, 835.0000, 277.0000,  -1542.0000, 835.0000, 279.0000,  150, 150, 150
L -1542.0000, 835.0000, 279.0000,  -1572.0000, 834.0000, 280.0000,  150, 150, 150
L -1572.0000, 834.0000, 280.0000,  -1587.0000, 834.0000, 281.0000,  150, 150, 150
L -1587.0000, 834.0000, 281.0000,  -1617.0000, 833.0000, 283.0000,  150, 150, 150
L -1617.0000, 833.0000, 283.0000,  -1677.0000, 833.0000, 289.0000,  150, 150, 150
L -1677.0000, 833.0000, 289.0000,  -1686.0000, 833.0000, 291.0000,  150, 150, 150
L -1686.0000, 833.0000, 291.0000,  -1711.0000, 835.0000, 295.0000,  150, 150, 150
L -1711.0000, 835.0000, 295.0000,  -1721.0000, 834.0000, 297.0000,  150, 150, 150
L -1721.0000, 834.0000, 297.0000,  -1905.0000, 830.0000, 307.0000,  150, 150, 150
L -1905.0000, 830.0000, 307.0000,  -1910.0000, 831.0000, 308.0000,  150, 150, 150
L -1910.0000, 831.0000, 308.0000,  -1940.0000, 833.0000, 313.0000,  150, 150, 150
L -1940.0000, 833.0000, 313.0000,  -1950.0000, 833.0000, 315.0000,  150, 150, 150
L -1950.0000, 833.0000, 315.0000,  -2072.0000, 841.0000, 322.0000,  150, 150, 150
L -2072.0000, 841.0000, 322.0000,  -2081.0000, 841.0000, 322.0000,  150, 150, 150
L -2081.0000, 841.0000, 322.0000,  -2203.0000, 844.0000, 328.0000,  150, 150, 150
L -2203.0000, 844.0000, 328.0000,  -2213.0000, 843.0000, 328.0000,  150, 150, 150
L -2213.0000, 843.0000, 328.0000,  -2242.0000, 841.0000, 329.0000,  150, 150, 150
L -2242.0000, 841.0000, 329.0000,  -2406.0000, 831.0000, 353.0000,  150, 150, 150
L -2406.0000, 831.0000, 353.0000,  -2428.0000, 828.0000, 357.0000,  150, 150, 150
L -2428.0000, 828.0000, 357.0000,  -2447.0000, 824.0000, 359.0000,  150, 150, 150
L -2447.0000, 824.0000, 359.0000,  -2474.0000, 818.0000, 363.0000,  150, 150, 150
L -2474.0000, 818.0000, 363.0000,  -2477.0000, 818.0000, 364.0000,  150, 150, 150
L -2477.0000, 818.0000, 364.0000,  -2490.0000, 820.0000, 370.0000,  150, 150, 150
L -2490.0000, 820.0000, 370.0000,  -2519.0000, 823.0000, 380.0000,  150, 150, 150
L -2519.0000, 823.0000, 380.0000,  -2568.0000, 830.0000, 397.0000,  150, 150, 150
L -2568.0000, 830.0000, 397.0000,  -2578.0000, 831.0000, 400.0000,  150, 150, 150
L -2578.0000, 831.0000, 400.0000,  -2608.0000, 834.0000, 409.0000,  150, 150, 150
L -2608.0000, 834.0000, 409.0000,  -2628.0000, 835.0000, 414.0000,  150, 150, 150
L -2628.0000, 835.0000, 414.0000,  -2638.0000, 836.0000, 416.0000,  150, 150, 150
