P 100, 1600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 100, 1800, 0, 0, 0, 0, 2, www.eqmaps.info
P 100, 2000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -409, -779, 138, -431, -779, 138, 0, 255, 255
L -332, -888, 138, -332, -870, 138, 0, 255, 255
L -432, -870, 138, -332, -870, 138, 0, 255, 255
L -499, -710, 138, -311, -710, 138, 0, 255, 255
L -314, -898, 138, -500, -896, 138, 0, 255, 255
L -311, -710, 138, -312, -787, 138, 0, 255, 255
L -500, -896, 138, -499, -738, 138, 0, 255, 255
L -268, -818, 0, -269, -819, 0, 150, 150, 150
L -237, -818, 0, -268, -818, 0, 150, 150, 150
L -263, -788, 0, -268, -818, 0, 150, 150, 150
L -237, -788, 0, -263, -788, 0, 150, 150, 150
L -344, -818, 203, -344, -865, 203, 0, 153, 153
L -344, -788, 203, -344, -818, 203, 0, 153, 153
L -278, -818, 106, -278, -889, 106, 0, 255, 0
L -278, -788, 106, -278, -818, 106, 0, 255, 0
L -312, -817, 138, -314, -898, 138, 0, 255, 255
L -312, -787, 138, -312, -817, 138, 0, 255, 255
L -237, -788, 0, -237, -818, 0, 150, 150, 150
L -237, -788, 0, -242, -788, 13, 150, 150, 150
L -278, -818, 106, -272, -818, 92, 150, 150, 150
L -278, -788, 106, -295, -787, 122, 150, 150, 150
L -278, -818, 106, -286, -818, 114, 150, 150, 150
L -312, -817, 138, -316, -817, 146, 150, 150, 150
L -344, -788, 203, -340, -788, 194, 150, 150, 150
L -257, -788, 53, -262, -788, 66, 150, 150, 150
L -257, -818, 53, -252, -818, 39, 150, 150, 150
L -257, -788, 53, -257, -818, 53, 150, 150, 150
L -267, -788, 79, -272, -788, 92, 150, 150, 150
L -267, -818, 79, -262, -818, 66, 150, 150, 150
L -267, -788, 79, -267, -818, 79, 150, 150, 150
L -247, -818, 26, -242, -818, 13, 150, 150, 150
L -247, -788, 26, -252, -788, 39, 150, 150, 150
L -247, -818, 26, -247, -788, 26, 150, 150, 150
L -252, -818, 39, -247, -818, 26, 150, 150, 150
L -252, -788, 39, -257, -788, 53, 150, 150, 150
L -252, -818, 39, -252, -788, 39, 150, 150, 150
L -242, -818, 13, -237, -818, 0, 150, 150, 150
L -242, -788, 13, -247, -788, 26, 150, 150, 150
L -242, -818, 13, -242, -788, 13, 150, 150, 150
L -262, -818, 66, -257, -818, 53, 150, 150, 150
L -262, -788, 66, -267, -788, 79, 150, 150, 150
L -262, -818, 66, -262, -788, 66, 150, 150, 150
L -272, -818, 92, -267, -818, 79, 150, 150, 150
L -272, -788, 92, -278, -788, 106, 150, 150, 150
L -272, -818, 92, -272, -788, 92, 150, 150, 150
L -295, -817, 122, -304, -817, 130, 150, 150, 150
L -295, -787, 122, -303, -787, 130, 150, 150, 150
L -295, -817, 122, -295, -787, 122, 150, 150, 150
L -286, -818, 114, -295, -817, 122, 150, 150, 150
L -286, -818, 114, -286, -787, 114, 150, 150, 150
L -303, -787, 130, -312, -787, 138, 150, 150, 150
L -304, -817, 130, -312, -817, 138, 150, 150, 150
L -303, -787, 130, -304, -817, 130, 150, 150, 150
L -328, -817, 170, -332, -817, 178, 150, 150, 150
L -328, -787, 170, -324, -787, 162, 150, 150, 150
L -328, -817, 170, -328, -787, 170, 150, 150, 150
L -320, -817, 154, -324, -817, 162, 150, 150, 150
L -320, -787, 154, -316, -787, 146, 150, 150, 150
L -320, -817, 154, -320, -787, 154, 150, 150, 150
L -336, -818, 186, -340, -818, 194, 150, 150, 150
L -336, -788, 186, -332, -788, 178, 150, 150, 150
L -336, -818, 186, -336, -788, 186, 150, 150, 150
L -332, -817, 178, -336, -818, 186, 150, 150, 150
L -332, -788, 178, -328, -787, 170, 150, 150, 150
L -332, -817, 178, -332, -788, 178, 150, 150, 150
L -324, -817, 162, -328, -817, 170, 150, 150, 150
L -324, -787, 162, -320, -787, 154, 150, 150, 150
L -324, -817, 162, -324, -787, 162, 150, 150, 150
L -316, -817, 146, -320, -817, 154, 150, 150, 150
L -316, -787, 146, -312, -787, 138, 150, 150, 150
L -316, -817, 146, -316, -787, 146, 150, 150, 150
L -340, -818, 194, -344, -818, 203, 150, 150, 150
L -340, -788, 194, -336, -788, 186, 150, 150, 150
L -340, -818, 194, -340, -788, 194, 150, 150, 150
