P -1100, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -1100, 1600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -1100, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -1050.0, -654.0, -277.0, -1087.0, -727.0, -246.0, 0, 255, 0
L -1087.0, -727.0, -246.0, -1115.0, -770.0, -233.0, 0, 255, 0
L -1115.0, -770.0, -233.0, -1119.0, -819.0, -217.0, 0, 255, 0
L -1119.0, -819.0, -217.0, -1145.0, -891.0, -200.0, 0, 255, 0
L -1145.0, -891.0, -200.0, -1117.0, -972.0, -181.0, 0, 255, 0
L -1117.0, -972.0, -181.0, -1109.0, -1058.0, -131.0, 0, 255, 0
L -1109.0, -1058.0, -131.0, -1077.0, -1130.0, -104.0, 0, 255, 0
L -1077.0, -1130.0, -104.0, -1070.0, -1183.0, -65.0, 0, 255, 0
L -1070.0, -1183.0, -65.0, -828.0, -1193.0, -65.0, 150, 150, 150
L -828.0, -1193.0, -65.0, -657.0, -1182.0, -59.0, 150, 150, 150
L -657.0, -1182.0, -59.0, -558.0, -1164.0, -65.0, 150, 150, 150
L -558.0, -1164.0, -65.0, -554.0, -1193.0, -60.0, 0, 0, 0
L -554.0, -1193.0, -60.0, -574.0, -1201.0, -59.0, 0, 0, 0
L -574.0, -1201.0, -59.0, -600.0, -1193.0, -59.0, 0, 0, 0
L -600.0, -1193.0, -59.0, -655.0, -1209.0, -59.0, 0, 0, 0
L -655.0, -1209.0, -59.0, -743.0, -1196.0, -59.0, 0, 0, 0
L -743.0, -1196.0, -59.0, -835.0, -1209.0, -59.0, 0, 0, 0
L -835.0, -1209.0, -59.0, -918.0, -1197.0, -60.0, 0, 0, 0
L -918.0, -1197.0, -60.0, -1133.0, -1193.0, -59.0, 0, 0, 0
L -1133.0, -1193.0, -59.0, -1159.0, -1144.0, -59.0, 0, 0, 0
L -1159.0, -1144.0, -59.0, -1146.0, -1096.0, -59.0, 0, 0, 0
L -1146.0, -1096.0, -59.0, -1169.0, -1040.0, -59.0, 0, 0, 0
L -1169.0, -1040.0, -59.0, -1158.0, -993.0, -59.0, 0, 0, 0
L -1158.0, -993.0, -59.0, -1182.0, -933.0, -59.0, 0, 0, 0
L -1182.0, -933.0, -59.0, -1185.0, -896.0, -59.0, 0, 0, 0
L -1185.0, -896.0, -59.0, -1215.0, -887.0, -51.0, 0, 0, 0
L -1215.0, -887.0, -51.0, -1271.0, -913.0, -53.0, 0, 0, 0
L -1271.0, -913.0, -53.0, -1298.0, -922.0, -50.0, 0, 0, 0
L -1298.0, -922.0, -50.0, -1347.0, -934.0, -51.0, 0, 0, 0
L -1347.0, -934.0, -51.0, -1416.0, -946.0, -50.0, 0, 0, 0
L -1416.0, -946.0, -50.0, -1454.0, -945.0, -50.0, 0, 0, 0
L -1454.0, -945.0, -50.0, -1514.0, -940.0, -53.0, 0, 0, 0
L -1514.0, -940.0, -53.0, -1531.0, -935.0, -53.0, 0, 0, 0
L -1531.0, -935.0, -53.0, -1579.0, -913.0, -49.0, 0, 0, 0
L -1579.0, -913.0, -49.0, -1632.0, -913.0, -49.0, 0, 0, 0
L -1632.0, -913.0, -49.0, -1673.0, -924.0, -54.0, 0, 0, 0
L -1673.0, -924.0, -54.0, -1709.0, -933.0, -56.0, 0, 0, 0
L -1709.0, -933.0, -56.0, -1768.0, -945.0, -53.0, 0, 0, 0
L -1768.0, -945.0, -53.0, -1806.0, -934.0, -49.0, 0, 0, 0
L -1806.0, -934.0, -49.0, -1843.0, -903.0, -50.0, 0, 0, 0
L -1843.0, -903.0, -50.0, -1867.0, -857.0, -49.0, 0, 0, 0
L -1867.0, -857.0, -49.0, -1866.0, -826.0, -47.0, 0, 0, 0
L -1866.0, -826.0, -47.0, -1879.0, -791.0, -58.0, 0, 0, 0
L -1879.0, -791.0, -58.0, -1907.0, -751.0, -54.0, 0, 0, 0
L -1907.0, -751.0, -54.0, -1947.0, -756.0, -54.0, 0, 0, 0
L -1947.0, -756.0, -54.0, -1967.0, -757.0, -52.0, 0, 0, 0
L -1967.0, -757.0, -52.0, -2027.0, -756.0, -49.0, 0, 0, 0
L -2027.0, -756.0, -49.0, -2044.0, -753.0, -47.0, 0, 0, 0
L -2044.0, -753.0, -47.0, -2093.0, -738.0, -38.0, 0, 0, 0
L -2093.0, -738.0, -38.0, -2138.0, -747.0, -28.0, 0, 0, 0
L -2138.0, -747.0, -28.0, -2176.0, -748.0, -19.0, 0, 0, 0
L -2176.0, -748.0, -19.0, -2214.0, -744.0, -17.0, 0, 0, 0
L -2214.0, -744.0, -17.0, -2299.0, -720.0, -17.0, 0, 0, 0
L -2299.0, -720.0, -17.0, -2341.0, -695.0, -32.0, 0, 0, 0
L -2341.0, -695.0, -32.0, -2393.0, -664.0, -48.0, 0, 0, 0
L -2393.0, -664.0, -48.0, -2442.0, -661.0, -51.0, 0, 0, 0
L -2442.0, -661.0, -51.0, -2484.0, -627.0, -51.0, 0, 0, 0
L -2484.0, -627.0, -51.0, -2513.0, -565.0, -55.0, 0, 0, 0
L -2513.0, -565.0, -55.0, -2514.0, -528.0, -54.0, 0, 0, 0
L -2514.0, -528.0, -54.0, -2535.0, -482.0, -60.0, 0, 0, 0
L -2535.0, -482.0, -60.0, -2543.0, -425.0, -52.0, 0, 0, 0
L -2543.0, -425.0, -52.0, -2523.0, -388.0, -52.0, 0, 0, 0
L -2523.0, -388.0, -52.0, -2510.0, -371.0, -48.0, 0, 0, 0
L -2510.0, -371.0, -48.0, -2487.0, -354.0, -49.0, 0, 0, 0
L -2487.0, -354.0, -49.0, -2451.0, -340.0, -48.0, 0, 0, 0
L -2451.0, -340.0, -48.0, -2428.0, -342.0, -49.0, 0, 0, 0
L -2428.0, -342.0, -49.0, -2397.0, -345.0, -57.0, 0, 0, 0
L -2397.0, -345.0, -57.0, -2382.0, -344.0, -57.0, 0, 0, 0
L -2382.0, -344.0, -57.0, -2354.0, -312.0, -59.0, 0, 0, 0
L -2354.0, -312.0, -59.0, -2357.0, -289.0, -53.0, 0, 0, 0
L -2357.0, -289.0, -53.0, -2358.0, -253.0, -50.0, 0, 0, 0
L -2358.0, -253.0, -50.0, -2357.0, -214.0, -47.0, 0, 0, 0
L -2357.0, -214.0, -47.0, -2351.0, -144.0, -50.0, 0, 0, 0
L -2351.0, -144.0, -50.0, -2333.0, -104.0, -51.0, 0, 0, 0
L -2333.0, -104.0, -51.0, -2320.0, -74.0, -51.0, 0, 0, 0
L -2320.0, -74.0, -51.0, -2319.0, -51.0, -56.0, 0, 0, 0
L -2319.0, -51.0, -56.0, -2320.0, -33.0, -55.0, 0, 0, 0
L -2320.0, -33.0, -55.0, -2333.0, 7.0, -60.0, 0, 0, 0
L -2333.0, 7.0, -60.0, -2353.0, 55.0, -56.0, 0, 0, 0
L -2353.0, 55.0, -56.0, -2364.0, 92.0, -48.0, 0, 0, 0
L -2364.0, 92.0, -48.0, -2389.0, 105.0, -52.0, 0, 0, 0
L -2389.0, 105.0, -52.0, -2416.0, 108.0, -49.0, 0, 0, 0
L -2416.0, 108.0, -49.0, -2422.0, 120.0, -52.0, 0, 0, 0
L -2422.0, 120.0, -52.0, -2422.0, 149.0, -60.0, 0, 0, 0
L -2422.0, 149.0, -60.0, -2413.0, 162.0, -48.0, 0, 0, 0
L -2413.0, 162.0, -48.0, -2399.0, 163.0, -48.0, 0, 0, 0
L -2399.0, 163.0, -48.0, -2386.0, 160.0, -50.0, 0, 0, 0
L -2386.0, 160.0, -50.0, -2360.0, 150.0, -48.0, 0, 0, 0
L -2360.0, 150.0, -48.0, -2324.0, 116.0, -50.0, 0, 0, 0
L -2324.0, 116.0, -50.0, -2313.0, 98.0, -49.0, 0, 0, 0
L -2313.0, 98.0, -49.0, -2303.0, 37.0, -49.0, 0, 0, 0
L -2303.0, 37.0, -49.0, -2282.0, -4.0, -53.0, 0, 0, 0
L -2282.0, -4.0, -53.0, -2271.0, -23.0, -49.0, 0, 0, 0
L -2271.0, -23.0, -49.0, -2248.0, -36.0, -55.0, 0, 0, 0
L -2248.0, -36.0, -55.0, -2218.0, -46.0, -53.0, 0, 0, 0
L -2218.0, -46.0, -53.0, -2184.0, -58.0, -50.0, 0, 0, 0
L -2184.0, -58.0, -50.0, -2134.0, -75.0, -51.0, 0, 0, 0
L -2134.0, -75.0, -51.0, -2104.0, -69.0, -50.0, 0, 0, 0
L -2104.0, -69.0, -50.0, -2076.0, -63.0, -52.0, 0, 0, 0
L -2076.0, -63.0, -52.0, -2074.0, -45.0, -55.0, 0, 0, 0
L -2074.0, -45.0, -55.0, -2070.0, -8.0, -49.0, 0, 0, 0
L -2070.0, -8.0, -49.0, -2075.0, 33.0, -63.0, 0, 0, 0
L -2075.0, 33.0, -63.0, -2089.0, 81.0, -66.0, 0, 0, 0
L -2089.0, 81.0, -66.0, -2103.0, 129.0, -65.0, 0, 0, 0
L -2103.0, 129.0, -65.0, -2133.0, 187.0, -65.0, 0, 0, 0
L -2133.0, 187.0, -65.0, -2137.0, 191.0, -64.0, 0, 0, 0
L -2137.0, 191.0, -64.0, -2164.0, 200.0, -67.0, 0, 0, 0
L -2164.0, 200.0, -67.0, -2212.0, 218.0, -66.0, 0, 0, 0
L -2212.0, 218.0, -66.0, -2261.0, 237.0, -64.0, 0, 0, 0
L -2261.0, 237.0, -64.0, -2303.0, 250.0, -67.0, 0, 0, 0
L -2303.0, 250.0, -67.0, -2326.0, 255.0, -54.0, 0, 0, 0
L -2326.0, 255.0, -54.0, -2371.0, 247.0, -61.0, 0, 0, 0
L -2371.0, 247.0, -61.0, -2390.0, 247.0, -59.0, 0, 0, 0
L -2390.0, 247.0, -59.0, -2390.0, 285.0, -53.0, 0, 0, 0
L -2390.0, 285.0, -53.0, -2318.0, 302.0, -63.0, 0, 0, 0
L -2318.0, 302.0, -63.0, -2299.0, 298.0, -62.0, 0, 0, 0
L -2299.0, 298.0, -62.0, -2249.0, 282.0, -66.0, 0, 0, 0
L -2249.0, 282.0, -66.0, -2212.0, 269.0, -68.0, 0, 0, 0
L -2212.0, 269.0, -68.0, -2142.0, 243.0, -65.0, 0, 0, 0
L -2142.0, 243.0, -65.0, -2125.0, 252.0, -72.0, 0, 0, 0
L -2125.0, 252.0, -72.0, -2110.0, 288.0, -71.0, 0, 0, 0
L -2110.0, 288.0, -71.0, -2096.0, 325.0, -65.0, 0, 0, 0
L -2096.0, 325.0, -65.0, -2084.0, 363.0, -63.0, 0, 0, 0
L -2084.0, 363.0, -63.0, -2094.0, 426.0, -58.0, 0, 0, 0
L -2094.0, 426.0, -58.0, -2100.0, 463.0, -57.0, 0, 0, 0
L -2100.0, 463.0, -57.0, -2098.0, 524.0, -59.0, 0, 0, 0
L -2098.0, 524.0, -59.0, -2101.0, 567.0, -49.0, 0, 0, 0
L -2226.0, 813.0, -58.0, -2189.0, 852.0, -25.0, 0, 0, 0
L -2189.0, 852.0, -25.0, -2153.0, 863.0, -18.0, 0, 0, 0
L -2153.0, 863.0, -18.0, -2134.0, 870.0, -9.0, 0, 0, 0
L -2134.0, 870.0, -9.0, -2109.0, 910.0, -17.0, 0, 0, 0
L -2109.0, 910.0, -17.0, -2109.0, 919.0, -23.0, 0, 0, 0
L -2109.0, 919.0, -23.0, -2123.0, 960.0, -28.0, 0, 0, 0
L -2123.0, 960.0, -28.0, -2153.0, 997.0, -30.0, 0, 0, 0
L -2153.0, 997.0, -30.0, -2141.0, 1030.0, -22.0, 0, 0, 0
L -2141.0, 1030.0, -22.0, -2139.0, 1038.0, -23.0, 0, 0, 0
L -2139.0, 1038.0, -23.0, -2130.0, 1096.0, -13.0, 0, 0, 0
L -2130.0, 1096.0, -13.0, -2148.0, 1111.0, -14.0, 0, 0, 0
L -2148.0, 1111.0, -14.0, -2175.0, 1136.0, -12.0, 0, 0, 0
L -2175.0, 1136.0, -12.0, -2215.0, 1133.0, -28.0, 0, 0, 0
L -2215.0, 1133.0, -28.0, -2247.0, 1124.0, -29.0, 0, 0, 0
L -2247.0, 1124.0, -29.0, -2298.0, 1168.0, -22.0, 0, 0, 0
L -2298.0, 1168.0, -22.0, -2310.0, 1178.0, -23.0, 0, 0, 0
L -2310.0, 1178.0, -23.0, -2326.0, 1162.0, -27.0, 0, 0, 0
L -2326.0, 1162.0, -27.0, -2348.0, 1141.0, -30.0, 0, 0, 0
L -2348.0, 1141.0, -30.0, -2377.0, 1117.0, -31.0, 0, 0, 0
L -2377.0, 1117.0, -31.0, -2412.0, 1133.0, -23.0, 0, 0, 0
L -2412.0, 1133.0, -23.0, -2449.0, 1138.0, -18.0, 0, 0, 0
L -2449.0, 1138.0, -18.0, -2475.0, 1130.0, -8.0, 0, 0, 0
L -2475.0, 1130.0, -8.0, -2501.0, 1103.0, -7.0, 0, 0, 0
L -2501.0, 1103.0, -7.0, -2506.0, 1084.0, -19.0, 0, 0, 0
L -2506.0, 1084.0, -19.0, -2512.0, 1050.0, -28.0, 0, 0, 0
L -2512.0, 1050.0, -28.0, -2534.0, 1026.0, -45.0, 0, 0, 0
L -2534.0, 1026.0, -45.0, -2552.0, 1024.0, -47.0, 0, 0, 0
L -2056.0, 565.0, -57.0, -2054.0, 534.0, -58.0, 0, 0, 0
L -2054.0, 534.0, -58.0, -2052.0, 501.0, -54.0, 0, 0, 0
L -2052.0, 501.0, -54.0, -2052.0, 492.0, -54.0, 0, 0, 0
L -2052.0, 492.0, -54.0, -2051.0, 431.0, -48.0, 0, 0, 0
L -2051.0, 431.0, -48.0, -2040.0, 379.0, -64.0, 0, 0, 0
L -2040.0, 379.0, -64.0, -2044.0, 334.0, -67.0, 0, 0, 0
L -2044.0, 334.0, -67.0, -2052.0, 307.0, -64.0, 0, 0, 0
L -2052.0, 307.0, -64.0, -2062.0, 285.0, -67.0, 0, 0, 0
L -2062.0, 285.0, -67.0, -2080.0, 250.0, -67.0, 0, 0, 0
L -2080.0, 250.0, -67.0, -2085.0, 220.0, -72.0, 0, 0, 0
L -2085.0, 220.0, -72.0, -2064.0, 138.0, -75.0, 0, 0, 0
L -2064.0, 138.0, -75.0, -2049.0, 108.0, -69.0, 0, 0, 0
L -2049.0, 108.0, -69.0, -2037.0, 62.0, -62.0, 0, 0, 0
L -2037.0, 62.0, -62.0, -2031.0, 41.0, -59.0, 0, 0, 0
L -2031.0, 41.0, -59.0, -2023.0, -16.0, -60.0, 0, 0, 0
L -2023.0, -16.0, -60.0, -2027.0, -45.0, -57.0, 0, 0, 0
L -2027.0, -45.0, -57.0, -2041.0, -81.0, -51.0, 0, 0, 0
L -2041.0, -81.0, -51.0, -2069.0, -107.0, -53.0, 0, 0, 0
L -2069.0, -107.0, -53.0, -2100.0, -123.0, -53.0, 0, 0, 0
L -2100.0, -123.0, -53.0, -2119.0, -125.0, -51.0, 0, 0, 0
L -2119.0, -125.0, -51.0, -2190.0, -105.0, -55.0, 0, 0, 0
L -2190.0, -105.0, -55.0, -2248.0, -83.0, -56.0, 0, 0, 0
L -2248.0, -83.0, -56.0, -2269.0, -77.0, -47.0, 0, 0, 0
L -2269.0, -77.0, -47.0, -2283.0, -101.0, -57.0, 0, 0, 0
L -2283.0, -101.0, -57.0, -2299.0, -136.0, -50.0, 0, 0, 0
L -2299.0, -136.0, -50.0, -2311.0, -180.0, -60.0, 0, 0, 0
L -2311.0, -180.0, -60.0, -2310.0, -221.0, -53.0, 0, 0, 0
L -2310.0, -221.0, -53.0, -2308.0, -259.0, -56.0, 0, 0, 0
L -2308.0, -259.0, -56.0, -2306.0, -333.0, -49.0, 0, 0, 0
L -2306.0, -333.0, -49.0, -2267.0, -345.0, -56.0, 0, 0, 0
L -2267.0, -345.0, -56.0, -2233.0, -344.0, -50.0, 0, 0, 0
L -2233.0, -344.0, -50.0, -2198.0, -344.0, -49.0, 0, 0, 0
L -2198.0, -344.0, -49.0, -2179.0, -353.0, -49.0, 0, 0, 0
L -2179.0, -353.0, -49.0, -2143.0, -388.0, -53.0, 0, 0, 0
L -2143.0, -388.0, -53.0, -2133.0, -404.0, -53.0, 0, 0, 0
L -2133.0, -404.0, -53.0, -2119.0, -443.0, -53.0, 0, 0, 0
L -2119.0, -443.0, -53.0, -2119.0, -475.0, -54.0, 0, 0, 0
L -2119.0, -475.0, -54.0, -2113.0, -508.0, -54.0, 0, 0, 0
L -2113.0, -508.0, -54.0, -2096.0, -528.0, -51.0, 0, 0, 0
L -2096.0, -528.0, -51.0, -2072.0, -535.0, -53.0, 0, 0, 0
L -2072.0, -535.0, -53.0, -2044.0, -538.0, -53.0, 0, 0, 0
L -2044.0, -538.0, -53.0, -2012.0, -520.0, -58.0, 0, 0, 0
L -2012.0, -520.0, -58.0, -1997.0, -511.0, -55.0, 0, 0, 0
L -1997.0, -511.0, -55.0, -1983.0, -508.0, -57.0, 0, 0, 0
L -1983.0, -508.0, -57.0, -1911.0, -505.0, -52.0, 0, 0, 0
L -1911.0, -505.0, -52.0, -1905.0, -510.0, -52.0, 0, 0, 0
L -1905.0, -510.0, -52.0, -1846.0, -579.0, -49.0, 0, 0, 0
L -1846.0, -579.0, -49.0, -1846.0, -588.0, -50.0, 0, 0, 0
L -1846.0, -588.0, -50.0, -1849.0, -625.0, -51.0, 0, 0, 0
L -1849.0, -625.0, -51.0, -1848.0, -692.0, -54.0, 0, 0, 0
L -1848.0, -692.0, -54.0, -1857.0, -707.0, -56.0, 0, 0, 0
L -1857.0, -707.0, -56.0, -1847.0, -727.0, -53.0, 0, 0, 0
L -1847.0, -727.0, -53.0, -1846.0, -754.0, -49.0, 0, 0, 0
L -1846.0, -754.0, -49.0, -1842.0, -771.0, -51.0, 0, 0, 0
L -1842.0, -771.0, -51.0, -1830.0, -797.0, -56.0, 0, 0, 0
L -1830.0, -797.0, -56.0, -1814.0, -837.0, -54.0, 0, 0, 0
L -1814.0, -837.0, -54.0, -1806.0, -880.0, -50.0, 0, 0, 0
L -1806.0, -880.0, -50.0, -1795.0, -886.0, -50.0, 0, 0, 0
L -1795.0, -886.0, -50.0, -1750.0, -894.0, -49.0, 0, 0, 0
L -1750.0, -894.0, -49.0, -1736.0, -896.0, -52.0, 0, 0, 0
L -1736.0, -896.0, -52.0, -1701.0, -888.0, -57.0, 0, 0, 0
L -1701.0, -888.0, -57.0, -1646.0, -866.0, -50.0, 0, 0, 0
L -1646.0, -866.0, -50.0, -1626.0, -861.0, -52.0, 0, 0, 0
L -1626.0, -861.0, -52.0, -1625.0, -836.0, -58.0, 0, 0, 0
L -1625.0, -836.0, -58.0, -1629.0, -793.0, -51.0, 0, 0, 0
L -1629.0, -793.0, -51.0, -1630.0, -759.0, -50.0, 0, 0, 0
L -1630.0, -759.0, -50.0, -1630.0, -722.0, -51.0, 0, 0, 0
L -1630.0, -722.0, -51.0, -1631.0, -701.0, -50.0, 0, 0, 0
L -1631.0, -701.0, -50.0, -1622.0, -677.0, -50.0, 0, 0, 0
L -1622.0, -677.0, -50.0, -1590.0, -638.0, -50.0, 0, 0, 0
L -1590.0, -638.0, -50.0, -1556.0, -615.0, -52.0, 0, 0, 0
L -1556.0, -615.0, -52.0, -1536.0, -609.0, -51.0, 0, 0, 0
L -1536.0, -609.0, -51.0, -1503.0, -612.0, -49.0, 0, 0, 0
L -1503.0, -612.0, -49.0, -1472.0, -604.0, -48.0, 0, 0, 0
L -1472.0, -604.0, -48.0, -1465.0, -602.0, -48.0, 0, 0, 0
L -1465.0, -602.0, -48.0, -1440.0, -570.0, -53.0, 0, 0, 0
L -1440.0, -570.0, -53.0, -1433.0, -534.0, -52.0, 0, 0, 0
L -1433.0, -534.0, -52.0, -1426.0, -506.0, -56.0, 0, 0, 0
L -1426.0, -506.0, -56.0, -1420.0, -474.0, -47.0, 0, 0, 0
L -1420.0, -474.0, -47.0, -1429.0, -437.0, -57.0, 0, 0, 0
L -1429.0, -437.0, -57.0, -1432.0, -424.0, -53.0, 0, 0, 0
L -1432.0, -424.0, -53.0, -1439.0, -406.0, -49.0, 0, 0, 0
L -1439.0, -406.0, -49.0, -1456.0, -371.0, -57.0, 0, 0, 0
L -1456.0, -371.0, -57.0, -1470.0, -344.0, -51.0, 0, 0, 0
L -1470.0, -344.0, -51.0, -1493.0, -337.0, -54.0, 0, 0, 0
L -1493.0, -337.0, -54.0, -1517.0, -329.0, -55.0, 0, 0, 0
L -1517.0, -329.0, -55.0, -1548.0, -318.0, -54.0, 0, 0, 0
L -1548.0, -318.0, -54.0, -1597.0, -301.0, -49.0, 0, 0, 0
L -1597.0, -301.0, -49.0, -1614.0, -304.0, -48.0, 0, 0, 0
L -1614.0, -304.0, -48.0, -1653.0, -318.0, -44.0, 0, 0, 0
L -1653.0, -318.0, -44.0, -1694.0, -374.0, -45.0, 0, 0, 0
L -1694.0, -374.0, -45.0, -1773.0, -378.0, -30.0, 0, 0, 0
L -1773.0, -378.0, -30.0, -1790.0, -387.0, -32.0, 0, 0, 0
L -1790.0, -387.0, -32.0, -1832.0, -407.0, -33.0, 0, 0, 0
L -1832.0, -407.0, -33.0, -1842.0, -397.0, -41.0, 0, 0, 0
L -1842.0, -397.0, -41.0, -1856.0, -378.0, -34.0, 0, 0, 0
L -1856.0, -378.0, -34.0, -1898.0, -335.0, -23.0, 0, 0, 0
L -1898.0, -335.0, -23.0, -1893.0, -323.0, -22.0, 0, 0, 0
L -1893.0, -323.0, -22.0, -1873.0, -275.0, -30.0, 0, 0, 0
L -1873.0, -275.0, -30.0, -1891.0, -227.0, -45.0, 0, 0, 0
L -1891.0, -227.0, -45.0, -1891.0, -191.0, -41.0, 0, 0, 0
L -1891.0, -191.0, -41.0, -1864.0, -169.0, -43.0, 0, 0, 0
L -1864.0, -169.0, -43.0, -1819.0, -115.0, -37.0, 0, 0, 0
L -1819.0, -115.0, -37.0, -1807.0, -62.0, -67.0, 0, 0, 0
L -1807.0, -62.0, -67.0, -1810.0, -38.0, -62.0, 0, 0, 0
L -1810.0, -38.0, -62.0, -1807.0, -16.0, -73.0, 0, 0, 0
L -1807.0, -16.0, -73.0, -1809.0, 23.0, -75.0, 0, 0, 0
L -1809.0, 23.0, -75.0, -1808.0, 49.0, -83.0, 0, 0, 0
L -1808.0, 49.0, -83.0, -1808.0, 79.0, -81.0, 0, 0, 0
L -1808.0, 79.0, -81.0, -1810.0, 128.0, -78.0, 0, 0, 0
L -1810.0, 128.0, -78.0, -1809.0, 145.0, -76.0, 0, 0, 0
L -1809.0, 145.0, -76.0, -1761.0, 145.0, -79.0, 0, 0, 0
L -1761.0, 145.0, -79.0, -1758.0, 131.0, -78.0, 0, 0, 0
L -1758.0, 131.0, -78.0, -1759.0, 85.0, -77.0, 0, 0, 0
L -1759.0, 85.0, -77.0, -1758.0, 38.0, -78.0, 0, 0, 0
L -1758.0, 38.0, -78.0, -1758.0, -9.0, -67.0, 0, 0, 0
L -1758.0, -9.0, -67.0, -1759.0, -36.0, -65.0, 0, 0, 0
L -1759.0, -36.0, -65.0, -1759.0, -81.0, -54.0, 0, 0, 0
L -1759.0, -81.0, -54.0, -1757.0, -100.0, -46.0, 0, 0, 0
L -1757.0, -100.0, -46.0, -1746.0, -126.0, -38.0, 0, 0, 0
L -1746.0, -126.0, -38.0, -1726.0, -142.0, -32.0, 0, 0, 0
L -1726.0, -142.0, -32.0, -1673.0, -174.0, -25.0, 0, 0, 0
L -1673.0, -174.0, -25.0, -1640.0, -226.0, -24.0, 0, 0, 0
L -1640.0, -226.0, -24.0, -1603.0, -257.0, -55.0, 0, 0, 0
L -1603.0, -257.0, -55.0, -1586.0, -260.0, -56.0, 0, 0, 0
L -1586.0, -260.0, -56.0, -1541.0, -271.0, -50.0, 0, 0, 0
L -1541.0, -271.0, -50.0, -1515.0, -280.0, -51.0, 0, 0, 0
L -1515.0, -280.0, -51.0, -1466.0, -297.0, -49.0, 0, 0, 0
L -1466.0, -297.0, -49.0, -1457.0, -272.0, -54.0, 0, 0, 0
L -1457.0, -272.0, -54.0, -1450.0, -255.0, -55.0, 0, 0, 0
L -1450.0, -255.0, -55.0, -1436.0, -228.0, -48.0, 0, 0, 0
L -1436.0, -228.0, -48.0, -1436.0, -200.0, -58.0, 0, 0, 0
L -1436.0, -200.0, -58.0, -1437.0, -166.0, -51.0, 0, 0, 0
L -1437.0, -166.0, -51.0, -1435.0, -140.0, -56.0, 0, 0, 0
L -1435.0, -140.0, -56.0, -1419.0, -94.0, -58.0, 0, 0, 0
L -1419.0, -94.0, -58.0, -1405.0, -64.0, -50.0, 0, 0, 0
L -1405.0, -64.0, -50.0, -1404.0, -33.0, -56.0, 0, 0, 0
L -1404.0, -33.0, -56.0, -1405.0, -10.0, -51.0, 0, 0, 0
L -1405.0, -10.0, -51.0, -1410.0, 1.0, -51.0, 0, 0, 0
L -1410.0, 1.0, -51.0, -1435.0, 54.0, -50.0, 0, 0, 0
L -1435.0, 54.0, -50.0, -1447.0, 102.0, -49.0, 0, 0, 0
L -1447.0, 102.0, -49.0, -1453.0, 133.0, -57.0, 0, 0, 0
L -1453.0, 133.0, -57.0, -1480.0, 128.0, -56.0, 0, 0, 0
L -1480.0, 128.0, -56.0, -1507.0, 125.0, -47.0, 0, 0, 0
L -1507.0, 125.0, -47.0, -1543.0, 122.0, -54.0, 0, 0, 0
L -1543.0, 122.0, -54.0, -1562.0, 117.0, -50.0, 0, 0, 0
L -1562.0, 117.0, -50.0, -1575.0, 99.0, -56.0, 0, 0, 0
L -1575.0, 99.0, -56.0, -1591.0, 57.0, -60.0, 0, 0, 0
L -1591.0, 57.0, -60.0, -1626.0, 57.0, -53.0, 0, 0, 0
L -1626.0, 57.0, -53.0, -1628.0, 101.0, -48.0, 0, 0, 0
L -1628.0, 101.0, -48.0, -1623.0, 111.0, -49.0, 0, 0, 0
L -1623.0, 111.0, -49.0, -1600.0, 139.0, -51.0, 0, 0, 0
L -1600.0, 139.0, -51.0, -1566.0, 161.0, -54.0, 0, 0, 0
L -1566.0, 161.0, -54.0, -1535.0, 170.0, -58.0, 0, 0, 0
L -1535.0, 170.0, -58.0, -1490.0, 171.0, -59.0, 0, 0, 0
L -1490.0, 171.0, -59.0, -1450.0, 167.0, -50.0, 0, 0, 0
L -1450.0, 167.0, -50.0, -1431.0, 152.0, -52.0, 0, 0, 0
L -1431.0, 152.0, -52.0, -1394.0, 113.0, -48.0, 0, 0, 0
L -1394.0, 113.0, -48.0, -1388.0, 91.0, -52.0, 0, 0, 0
L -1388.0, 91.0, -52.0, -1387.0, 52.0, -50.0, 0, 0, 0
L -1387.0, 52.0, -50.0, -1372.0, 22.0, -57.0, 0, 0, 0
L -1372.0, 22.0, -57.0, -1355.0, -8.0, -49.0, 0, 0, 0
L -1355.0, -8.0, -49.0, -1313.0, 2.0, -56.0, 0, 0, 0
L -1313.0, 2.0, -56.0, -1285.0, 11.0, -56.0, 0, 0, 0
L -1285.0, 11.0, -56.0, -1279.0, 13.0, -57.0, 0, 0, 0
L -1279.0, 13.0, -57.0, -1217.0, 36.0, -48.0, 0, 0, 0
L -1217.0, 36.0, -48.0, -1194.0, 35.0, -53.0, 0, 0, 0
L -1194.0, 35.0, -53.0, -1176.0, 83.0, -60.0, 0, 0, 0
L -1194.0, -10.0, -60.0, -1207.0, -8.0, -47.0, 0, 0, 0
L -1207.0, -8.0, -47.0, -1240.0, -16.0, -55.0, 0, 0, 0
L -1240.0, -16.0, -55.0, -1261.0, -27.0, -53.0, 0, 0, 0
L -1261.0, -27.0, -53.0, -1276.0, -32.0, -52.0, 0, 0, 0
L -1276.0, -32.0, -52.0, -1312.0, -46.0, -53.0, 0, 0, 0
L -1312.0, -46.0, -53.0, -1351.0, -60.0, -48.0, 0, 0, 0
