P -100, 200, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -100, 400, 0, 0, 0, 0, 2, www.eqmaps.info
P -100, 600, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -766, -791, 75, -766, -778, 75, 0, 0, 0
L -814, -796, 75, -828, -796, 75, 0, 0, 0
L -828, -796, 75, -828, -778, 75, 0, 0, 0
L -837, -778, 75, -869, -778, 75, 0, 0, 0
L -837, -805, 75, -837, -778, 75, 0, 0, 0
L -809, -770, 75, -842, -770, 75, 0, 0, 0
L -879, -893, 75, -879, -772, 75, 0, 0, 0
L -879, -772, 75, -879, -770, 75, 0, 0, 0
L -684, -770, 75, -677, -756, 75, 0, 0, 0
L -798, -770, 75, -740, -770, 75, 0, 0, 0
L -660, -770, 75, -599, -770, 75, 0, 0, 0
L -809, -744, 75, -809, -770, 75, 0, 0, 0
L -842, -744, 75, -842, -770, 75, 0, 0, 0
L -851, -770, 75, -879, -770, 75, 0, 0, 0
L -851, -744, 75, -851, -770, 75, 0, 0, 0
L -798, -754, 75, -798, -770, 75, 0, 0, 0
L -786, -754, 75, -798, -754, 75, 0, 0, 0
L -786, -744, 75, -786, -754, 75, 0, 0, 0
L -753, -744, 75, -753, -754, 75, 0, 0, 0
L -753, -754, 75, -740, -754, 75, 0, 0, 0
L -740, -754, 75, -740, -770, 75, 0, 0, 0
L -730, -770, 75, -684, -770, 75, 0, 0, 0
L -730, -744, 75, -730, -770, 75, 0, 0, 0
L -528, -817, 75, -447, -817, 75, 0, 0, 0
L -436, -817, 75, -422, -817, 75, 0, 0, 0
L -436, -856, 75, -427, -856, 75, 0, 0, 0
L -436, -817, 75, -436, -856, 75, 0, 0, 0
L -447, -817, 75, -447, -856, 75, 0, 0, 0
L -528, -921, 75, -528, -903, 75, 0, 0, 0
L -528, -903, 75, -528, -900, 75, 0, 0, 0
L -528, -817, 75, -528, -791, 75, 0, 0, 0
L -528, -791, 75, -532, -791, 75, 0, 0, 0
L -528, -900, 75, -532, -900, 75, 0, 0, 0
L -532, -791, 75, -532, -856, 75, 0, 0, 0
L -447, -856, 75, -532, -856, 75, 0, 0, 0
L -521, -921, 75, -447, -921, 75, 0, 0, 0
L -528, -921, 75, -521, -921, 75, 0, 0, 0
L -532, -900, 75, -532, -921, 75, 0, 0, 0
L -528, -776, 75, -528, -757, 75, 0, 0, 0
L -532, -776, 75, -532, -770, 75, 0, 0, 0
L -532, -776, 75, -528, -776, 75, 0, 0, 0
L -516, -757, 75, -528, -757, 75, 0, 0, 0
L -564, -758, 75, -564, -770, 75, 0, 0, 0
L -564, -770, 75, -532, -770, 75, 0, 0, 0
L -574, -758, 75, -574, -770, 75, 0, 0, 0
L -576, -780, 75, -576, -805, 75, 0, 0, 0
L -617, -780, 75, -617, -867, 75, 0, 0, 0
L -617, -780, 75, -584, -780, 75, 0, 0, 0
L -576, -780, 75, -560, -780, 75, 0, 0, 0
L -590, -770, 75, -574, -770, 75, 0, 0, 0
L -590, -744, 75, -590, -770, 75, 0, 0, 0
L -599, -770, 75, -599, -765, 75, 0, 0, 0
L -613, -765, 75, -599, -765, 75, 0, 0, 0
L -584, -780, 75, -584, -796, 75, 0, 0, 0
L -599, -805, 75, -599, -796, 75, 0, 0, 0
L -599, -796, 75, -584, -796, 75, 0, 0, 0
L -435, -968, 75, -435, -921, 75, 0, 0, 0
L -426, -921, 75, -435, -921, 75, 0, 0, 0
L -518, -1023, 75, -518, -968, 75, 0, 0, 0
L -447, -968, 75, -518, -968, 75, 0, 0, 0
L -560, -1033, 75, -518, -1033, 75, 0, 0, 0
L -429, -1163, 75, -433, -1173, 75, 0, 0, 0
L -518, -1033, 75, -518, -1121, 75, 0, 0, 0
L -518, -1121, 75, -518, -1162, 75, 0, 0, 0
L -518, -1162, 75, -518, -1163, 75, 0, 0, 0
L -422, -1163, 75, -422, -1163, 75, 0, 0, 0
L -511, -1163, 75, -518, -1163, 75, 0, 0, 0
L -505, -1173, 75, -511, -1163, 75, 0, 0, 0
L -433, -1173, 75, -505, -1173, 75, 0, 0, 0
L -435, -1108, 75, -504, -1108, 75, 0, 0, 0
L -435, -1108, 75, -435, -1076, 75, 0, 0, 0
L -504, -1076, 75, -504, -1108, 75, 0, 0, 0
L -504, -1076, 75, -475, -1076, 75, 0, 0, 0
L -461, -1076, 75, -435, -1076, 75, 0, 0, 0
L -461, -1076, 75, -461, -1083, 75, 0, 0, 0
L -475, -1076, 75, -475, -1083, 75, 0, 0, 0
L -461, -1083, 75, -475, -1083, 75, 0, 0, 0
L -422, -860, 75, -422, -917, 75, 0, 0, 0
L -422, -917, 75, -426, -921, 75, 0, 0, 0
L -422, -968, 75, -422, -1163, 75, 0, 0, 0
L -422, -1163, 75, -429, -1163, 75, 0, 0, 0
L -435, -968, 75, -422, -968, 75, 0, 0, 0
L -658, -1173, 75, -669, -1173, 75, 0, 0, 0
L -669, -1066, 75, -669, -1173, 75, 0, 0, 0
L -615, -1173, 75, -615, -1131, 75, 0, 0, 0
L -615, -1122, 75, -615, -1075, 75, 0, 0, 0
L -615, -1122, 75, -658, -1122, 75, 0, 0, 0
L -658, -1173, 75, -658, -1131, 75, 0, 0, 0
L -658, -1122, 75, -658, -1075, 75, 0, 0, 0
L -658, -1075, 75, -615, -1075, 75, 0, 0, 0
L -572, -1034, 75, -572, -1037, 75, 0, 0, 0
L -572, -1037, 75, -572, -1067, 75, 0, 0, 0
L -604, -1162, 75, -572, -1162, 75, 0, 0, 0
L -641, -1014, 75, -632, -1014, 75, 0, 0, 0
L -599, -1023, 75, -599, -1014, 75, 0, 0, 0
L -591, -1023, 75, -591, -1014, 75, 0, 0, 0
L -599, -1014, 75, -591, -1014, 75, 0, 0, 0
L -590, -1034, 75, -590, -1043, 75, 0, 0, 0
L -599, -1034, 75, -599, -1043, 75, 0, 0, 0
L -632, -1014, 75, -632, -1023, 75, 0, 0, 0
L -641, -1014, 75, -641, -1023, 75, 0, 0, 0
L -641, -1034, 75, -641, -1043, 75, 0, 0, 0
L -590, -1043, 75, -599, -1043, 75, 0, 0, 0
L -632, -1043, 75, -641, -1043, 75, 0, 0, 0
L -632, -1034, 75, -632, -1043, 75, 0, 0, 0
L -572, -1067, 75, -581, -1067, 75, 0, 0, 0
L -572, -1076, 75, -572, -1162, 75, 0, 0, 0
L -572, -1076, 75, -581, -1076, 75, 0, 0, 0
L -581, -1076, 75, -581, -1067, 75, 0, 0, 0
L -560, -1033, 75, -560, -1094, 75, 0, 0, 0
L -615, -1173, 75, -560, -1173, 75, 0, 0, 0
L -560, -1094, 75, -552, -1094, 75, 0, 0, 0
L -552, -1094, 75, -552, -1104, 75, 0, 0, 0
L -560, -1104, 75, -560, -1173, 75, 0, 0, 0
L -552, -1104, 75, -560, -1104, 75, 0, 0, 0
L -324, -1089, 178, -351, -1089, 178, 0, 0, 0
L -338, -1121, 178, -351, -1090, 178, 0, 0, 0
L -351, -1090, 178, -351, -1089, 178, 0, 0, 0
L -352, -1066, 178, -362, -1066, 178, 0, 0, 0
L -334, -1064, 178, -334, -1080, 178, 0, 0, 0
L -334, -1080, 178, -352, -1080, 178, 0, 0, 0
L -352, -1066, 178, -352, -1080, 178, 0, 0, 0
L -306, -1121, 178, -338, -1121, 178, 0, 0, 0
L -226, -1075, 178, -250, -1075, 178, 0, 0, 0
L -226, -1050, 178, -226, -1075, 178, 0, 0, 0
L -250, -1075, 178, -250, -1048, 178, 0, 0, 0
L -282, -1077, 178, -282, -1048, 178, 0, 0, 0
L -250, -1048, 178, -282, -1048, 178, 0, 0, 0
L -292, -1173, 178, -305, -1148, 178, 0, 0, 0
L -277, -1164, 178, -296, -1148, 178, 0, 0, 0
L -86, -1164, 178, -99, -1164, 178, 0, 0, 0
L -99, -1132, 178, -99, -1164, 178, 0, 0, 0
L -123, -1132, 178, -110, -1132, 178, 0, 0, 0
L -99, -1132, 178, -86, -1132, 178, 0, 0, 0
L -86, -1122, 178, -86, -1132, 178, 0, 0, 0
L -124, -1122, 178, -123, -1122, 178, 0, 0, 0
L -99, -1122, 178, -86, -1122, 178, 0, 0, 0
L -99, -1122, 178, -99, -1089, 178, 0, 0, 0
L -123, -1122, 178, -110, -1122, 178, 0, 0, 0
L -110, -1122, 178, -110, -1089, 178, 0, 0, 0
L -86, -1089, 178, -99, -1089, 178, 0, 0, 0
L -110, -1089, 178, -123, -1089, 178, 0, 0, 0
L -123, -1132, 178, -123, -1122, 178, 0, 0, 0
L -123, -1079, 178, -110, -1079, 178, 0, 0, 0
L -86, -1089, 178, -86, -1079, 178, 0, 0, 0
L -123, -1089, 178, -123, -1079, 178, 0, 0, 0
L -110, -1079, 178, -110, -1011, 178, 0, 0, 0
L -99, -1004, 178, -93, -993, 178, 0, 0, 0
L -99, -1079, 178, -86, -1079, 178, 0, 0, 0
L -99, -1079, 178, -99, -1004, 178, 0, 0, 0
L -48, -1151, 178, -43, -1145, 178, 0, 0, 0
L -16, -1047, 178, -16, -1038, 178, 0, 0, 0
L -16, -1038, 178, -15, -1037, 178, 0, 0, 0
L -30, -1037, 178, -15, -1037, 178, 0, 0, 0
L -30, -1000, 178, -30, -1036, 178, 0, 0, 0
L -30, -1036, 178, -30, -1037, 178, 0, 0, 0
L -40, -993, 178, -40, -1036, 178, 0, 0, 0
L -40, -1036, 178, -40, -1038, 178, 0, 0, 0
L -40, -1038, 178, -58, -1038, 178, 0, 0, 0
L -58, -1010, 178, -58, -1037, 178, 0, 0, 0
L -58, -1037, 178, -58, -1038, 178, 0, 0, 0
L -170, -1147, 193, -170, -1130, 193, 0, 0, 0
L -170, -1122, 193, -170, -1089, 193, 0, 0, 0
L -180, -1147, 193, -180, -1130, 193, 0, 0, 0
L -170, -1080, 193, -170, -1018, 190, 0, 0, 0
L -219, -1018, 190, -208, -1018, 190, 0, 0, 0
L -208, -1018, 190, -180, -1018, 190, 0, 0, 0
L -156, -1080, 193, -170, -1080, 193, 0, 0, 0
L -180, -1080, 193, -180, -1018, 190, 0, 0, 0
L -156, -1089, 193, -170, -1089, 193, 0, 0, 0
L -180, -1089, 193, -194, -1089, 193, 0, 0, 0
L -180, -1122, 193, -180, -1089, 193, 0, 0, 0
L -170, -1122, 193, -156, -1122, 193, 0, 0, 0
L -156, -1080, 193, -156, -1089, 193, 0, 0, 0
L -156, -1122, 193, -156, -1130, 193, 0, 0, 0
L -194, -1130, 193, -180, -1130, 193, 0, 0, 0
L -170, -1130, 193, -156, -1130, 193, 0, 0, 0
L -194, -1089, 193, -194, -1080, 193, 0, 0, 0
L -194, -1130, 193, -194, -1122, 193, 0, 0, 0
L -180, -1080, 193, -194, -1080, 193, 0, 0, 0
L -180, -1122, 193, -194, -1122, 193, 0, 0, 0
L -219, -1018, 190, -219, -954, 190, 0, 0, 0
L -128, -954, 190, -167, -954, 190, 0, 0, 0
L -183, -954, 190, -219, -954, 190, 0, 0, 0
L -170, -1018, 190, -128, -1018, 190, 0, 0, 0
L -194, -884, 178, -180, -883, 178, 0, 0, 0
L -193, -781, 178, -225, -782, 178, 0, 0, 0
L -136, -781, 187, -142, -782, 178, 0, 0, 0
L -249, -1136, 178, -240, -1136, 178, 0, 0, 0
L -240, -1136, 178, -240, -1135, 178, 0, 0, 0
L 527, -1060, 1, 508, -1078, 1, 0, 0, 0
L 528, -861, 1, 527, -1060, 1, 0, 0, 0
L 450, -829, 1, 458, -829, 1, 0, 0, 0
L 509, -841, 1, 528, -861, 1, 0, 0, 0
L 390, -829, 1, 398, -829, 1, 0, 0, 0
L 508, -1078, 1, 488, -1078, 1, 0, 0, 0
L 510, -1049, 1, 510, -969, 1, 0, 0, 0
L 501, -1060, 1, 510, -1049, 1, 0, 0, 0
L 478, -871, 1, 470, -871, 1, 0, 0, 0
L 470, -871, 1, 470, -859, 1, 0, 0, 0
L 506, -969, 1, 506, -978, 1, 0, 0, 0
L 499, -859, 1, 478, -859, 1, 0, 0, 0
L 390, -929, 1, 379, -919, 1, 0, 0, 0
L 379, -919, 1, 348, -919, 1, 0, 0, 0
L 509, -961, 1, 509, -919, 1, 0, 0, 0
L 488, -1061, 1, 501, -1060, 1, 0, 0, 0
L 348, -928, 1, 340, -928, 1, 0, 0, 0
L 348, -919, 1, 348, -928, 1, 0, 0, 0
L 498, -919, 1, 498, -911, 1, 0, 0, 0
L 418, -859, 1, 418, -871, 1, 0, 0, 0
L 340, -901, 1, 389, -901, 1, 0, 0, 0
L 389, -901, 1, 408, -920, 1, 0, 0, 0
L 455, -1021, 1, 488, -1061, 1, 0, 0, 0
L 506, -978, 1, 490, -978, 1, 0, 0, 0
L 510, -969, 1, 506, -969, 1, 0, 0, 0
L 490, -978, 1, 490, -961, 1, 0, 0, 0
L 490, -961, 1, 509, -961, 1, 0, 0, 0
L 509, -911, 1, 509, -868, 1, 0, 0, 0
L 509, -868, 1, 499, -859, 1, 0, 0, 0
L 478, -859, 1, 478, -871, 1, 0, 0, 0
L 470, -859, 1, 418, -859, 1, 0, 0, 0
L 418, -871, 1, 410, -871, 1, 0, 0, 0
L 498, -911, 1, 509, -911, 1, 0, 0, 0
L 340, -928, 1, 340, -901, 1, 0, 0, 0
L 178, -901, 1, 188, -901, 1, 0, 0, 0
L 178, -919, 1, 189, -931, 1, 0, 0, 0
L 240, -890, 1, 240, -879, 1, 0, 0, 0
L 230, -871, 1, 258, -871, 1, 0, 0, 0
L 210, -869, 1, 210, -859, 1, 0, 0, 0
L 218, -869, 1, 210, -869, 1, 0, 0, 0
L 278, -869, 1, 270, -869, 1, 0, 0, 0
L 310, -870, 1, 299, -859, 1, 0, 0, 0
L 240, -879, 1, 230, -879, 1, 0, 0, 0
L 188, -901, 1, 188, -909, 1, 0, 0, 0
L 230, -879, 1, 230, -871, 1, 0, 0, 0
L 258, -879, 1, 249, -879, 1, 0, 0, 0
L 258, -871, 1, 258, -879, 1, 0, 0, 0
L 189, -859, 1, 178, -872, 1, 0, 0, 0
L 160, -860, 1, 179, -841, 1, 0, 0, 0
L 180, -948, 1, 160, -928, 1, 0, 0, 0
L 160, -928, 1, 160, -860, 1, 0, 0, 0
L 240, -831, 1, 248, -831, 1, 0, 0, 0
L 498, -919, 1, 509, -919, 1, 0, 0, 0
L 458, -829, 1, 458, -841, 1, 0, 0, 0
L 458, -841, 1, 509, -841, 1, 0, 0, 0
L 450, -829, 1, 450, -841, 1, 0, 0, 0
L 398, -829, 1, 398, -841, 1, 0, 0, 0
L 450, -841, 1, 398, -841, 1, 0, 0, 0
L 390, -841, 1, 339, -841, 1, 0, 0, 0
L 390, -829, 1, 390, -841, 1, 0, 0, 0
L 410, -859, 1, 339, -859, 1, 0, 0, 0
L 410, -871, 1, 410, -859, 1, 0, 0, 0
L 218, -869, 1, 218, -859, 1, 0, 0, 0
L 189, -859, 1, 210, -859, 1, 0, 0, 0
L 278, -859, 1, 299, -859, 1, 0, 0, 0
L 218, -859, 1, 270, -859, 1, 0, 0, 0
L 240, -890, 1, 230, -890, 1, 0, 0, 0
L 278, -869, 1, 278, -859, 1, 0, 0, 0
L 270, -869, 1, 270, -859, 1, 0, 0, 0
L 240, -831, 1, 240, -841, 1, 0, 0, 0
L 248, -831, 1, 248, -841, 1, 0, 0, 0
L 179, -841, 1, 240, -841, 1, 0, 0, 0
L 248, -841, 1, 299, -841, 1, 0, 0, 0
L 310, -829, 1, 299, -841, 1, 0, 0, 0
L 178, -872, 1, 178, -901, 1, 0, 0, 0
L 188, -909, 1, 178, -909, 1, 0, 0, 0
L 178, -909, 1, 178, -919, 1, 0, 0, 0
L 310, -829, 1, 310, -799, 1, 0, 0, 0
L 328, -829, 1, 328, -799, 1, 0, 0, 0
L 339, -859, 1, 328, -870, 1, 0, 0, 0
L 339, -841, 1, 328, -829, 1, 0, 0, 0
L 298, -799, 1, 310, -799, 1, 0, 0, 0
L 328, -799, 1, 339, -799, 1, 0, 0, 0
L 339, -729, 1, 339, -799, 1, 0, 0, 0
L 298, -799, 1, 298, -729, 1, 0, 0, 0
L 304, -716, 1, 333, -716, 1, 0, 0, 0
L 304, -716, 1, 298, -729, 1, 0, 0, 0
L 333, -716, 1, 339, -729, 1, 0, 0, 0
L 189, -1061, 1, 210, -1039, 1, 0, 0, 0
L 309, -988, 1, 298, -978, 1, 0, 0, 0
L 298, -978, 1, 267, -980, 1, 0, 0, 0
L 267, -980, 1, 228, -1019, 1, 0, 0, 0
L 339, -978, 1, 329, -988, 1, 0, 0, 0
L 329, -988, 1, 309, -988, 1, 0, 0, 0
L 378, -978, 1, 339, -978, 1, 0, 0, 0
L 210, -1010, 1, 261, -961, 1, 0, 0, 0
L 150, -1197, 1, 150, -1155, 1, 0, 0, 0
L 304, -1171, 1, 313, -1180, 1, 0, 0, 0
L 313, -1180, 1, 313, -1198, 1, 0, 0, 0
L 313, -1198, 1, 305, -1198, 1, 0, 0, 0
L 305, -1185, 1, 300, -1179, 1, 0, 0, 0
L 305, -1198, 1, 305, -1185, 1, 0, 0, 0
L 288, -1199, 1, 277, -1208, 1, 0, 0, 0
L 150, -1070, 1, 160, -1061, 1, 0, 0, 0
L 159, -1208, 1, 150, -1197, 1, 0, 0, 0
L 261, -961, 1, 301, -960, 1, 0, 0, 0
L 301, -960, 1, 310, -950, 1, 0, 0, 0
L 310, -942, 1, 310, -870, 1, 0, 0, 0
L 328, -950, 1, 328, -870, 1, 0, 0, 0
L 230, -919, 1, 230, -890, 1, 0, 0, 0
L 249, -879, 1, 249, -927, 1, 0, 0, 0
L 339, -961, 1, 328, -950, 1, 0, 0, 0
L 219, -931, 1, 230, -919, 1, 0, 0, 0
L 189, -931, 1, 219, -931, 1, 0, 0, 0
L 229, -948, 1, 249, -927, 1, 0, 0, 0
L 180, -948, 1, 229, -948, 1, 0, 0, 0
L 310, -950, 1, 310, -942, 1, 0, 0, 0
L 429, -1089, 1, 390, -1049, 1, 0, 0, 0
L 367, -1101, 1, 376, -1110, 1, 0, 0, 0
L 376, -1110, 1, 381, -1114, 1, 0, 0, 0
L 377, -1218, 1, 366, -1228, 1, 0, 0, 0
L 348, -1110, 1, 358, -1101, 1, 0, 0, 0
L 348, -1219, 1, 348, -1110, 1, 0, 0, 0
L 358, -1101, 1, 367, -1101, 1, 0, 0, 0
L 381, -1114, 1, 419, -1112, 1, 0, 0, 0
L 419, -1112, 1, 430, -1099, 1, 0, 0, 0
L 430, -1099, 1, 429, -1089, 1, 0, 0, 0
L 366, -1228, 1, 357, -1228, 1, 0, 0, 0
L 408, -1040, 1, 448, -1080, 1, 0, 0, 0
L 458, -1160, 1, 458, -1169, 1, 0, 0, 0
L 448, -1080, 1, 448, -1151, 1, 0, 0, 0
L 458, -1169, 1, 448, -1179, 1, 0, 0, 0
L 448, -1151, 1, 458, -1160, 1, 0, 0, 0
L 288, -1071, 1, 288, -1171, 1, 0, 0, 0
L 408, -920, 1, 408, -1040, 1, 0, 0, 0
L 400, -1223, 1, 409, -1223, 1, 0, 0, 0
L 418, -1240, 1, 400, -1240, 1, 0, 0, 0
L 400, -1240, 1, 400, -1223, 1, 0, 0, 0
L 159, -1146, 1, 150, -1146, 1, 0, 0, 0
L 150, -1146, 1, 150, -1070, 1, 0, 0, 0
L 159, -1146, 1, 159, -1155, 1, 0, 0, 0
L 150, -1155, 1, 159, -1155, 1, 0, 0, 0
L 210, -1010, 1, 210, -1039, 1, 0, 0, 0
L 228, -1039, 1, 228, -1019, 1, 0, 0, 0
L 288, -1071, 1, 277, -1060, 1, 0, 0, 0
L 228, -1039, 1, 248, -1060, 1, 0, 0, 0
L 277, -1060, 1, 248, -1060, 1, 0, 0, 0
L 160, -1061, 1, 189, -1061, 1, 0, 0, 0
L 277, -1208, 1, 159, -1208, 1, 0, 0, 0
L 288, -1179, 1, 288, -1199, 1, 0, 0, 0
L 304, -1171, 1, 288, -1171, 1, 0, 0, 0
L 288, -1179, 1, 300, -1179, 1, 0, 0, 0
L 448, -1218, 1, 418, -1218, 1, 0, 0, 0
L 409, -1223, 1, 409, -1218, 1, 0, 0, 0
L 409, -1218, 1, 377, -1218, 1, 0, 0, 0
L 418, -1240, 1, 418, -1218, 1, 0, 0, 0
L 448, -1179, 1, 448, -1218, 1, 0, 0, 0
L 390, -1049, 1, 390, -990, 1, 0, 0, 0
L 378, -978, 1, 390, -990, 1, 0, 0, 0
L 339, -961, 1, 380, -961, 1, 0, 0, 0
L 380, -961, 1, 390, -961, 1, 0, 0, 0
L 390, -961, 1, 390, -929, 1, 0, 0, 0
L 471, -1025, 30, 464, -1033, 36, 0, 255, 255
L 448, -1039, 36, 448, -1081, 36, 0, 255, 255
L 468, -1122, 36, 477, -1130, 36, 0, 255, 255
L 464, -1033, 36, 452, -1038, 36, 0, 255, 255
L 415, -1263, 36, 427, -1263, 36, 0, 255, 255
L 437, -1272, 36, 437, -1310, 36, 0, 255, 255
L 437, -1310, 36, 409, -1310, 36, 0, 255, 255
L 477, -1130, 36, 477, -1221, 36, 0, 255, 255
L 408, -1240, 36, 408, -1263, 36, 0, 255, 255
L 409, -1310, 36, 409, -1303, 36, 0, 0, 255
L 452, -1038, 36, 448, -1039, 36, 0, 255, 255
L 409, -1303, 36, 429, -1301, 36, 0, 0, 255
L 429, -1282, 36, 419, -1271, 36, 0, 0, 255
L 448, -1081, 36, 468, -1102, 36, 0, 255, 255
L 419, -1271, 36, 409, -1270, 36, 0, 0, 255
L 468, -1102, 36, 468, -1122, 36, 0, 255, 255
L 477, -1221, 36, 458, -1240, 36, 0, 255, 255
L 409, -1263, 36, 415, -1263, 36, 0, 255, 255
L 427, -1263, 36, 437, -1272, 36, 0, 255, 255
L 429, -1301, 36, 429, -1282, 36, 0, 0, 255
L 409, -1270, 36, 409, -1263, 36, 0, 0, 255
L 409, -1310, 36, 407, -1312, 36, 0, 255, 255
L 407, -1312, 36, 389, -1312, 36, 0, 255, 255
L 408, -1263, 36, 409, -1263, 36, 0, 255, 255
L 389, -1312, 36, 387, -1310, 36, 0, 255, 255
L 359, -1272, 36, 369, -1263, 36, 0, 255, 255
L 387, -1270, 36, 377, -1270, 36, 0, 0, 255
L 450, -1129, 36, 450, -1110, 36, 0, 255, 255
L 451, -1222, 36, 460, -1211, 36, 0, 255, 255
L 369, -1263, 36, 387, -1263, 36, 0, 255, 255
L 377, -1270, 36, 367, -1280, 36, 0, 0, 255
L 378, -1240, 36, 378, -1222, 36, 0, 255, 255
L 387, -1303, 36, 387, -1310, 36, 0, 0, 255
L 387, -1263, 36, 387, -1270, 36, 0, 0, 255
L 367, -1302, 36, 387, -1303, 36, 0, 0, 255
L 387, -1310, 36, 359, -1310, 36, 0, 255, 255
L 430, -1088, 36, 430, -1021, 36, 0, 255, 255
L 460, -1211, 36, 460, -1140, 36, 0, 255, 255
L 450, -1110, 36, 430, -1088, 36, 0, 255, 255
L 430, -1021, 36, 450, -1021, 36, 0, 255, 255
L 367, -1280, 36, 367, -1302, 36, 0, 0, 255
L 450, -1021, 36, 457, -1017, 31, 0, 255, 255
L 460, -1140, 36, 450, -1129, 36, 0, 255, 255
L 359, -1310, 36, 359, -1272, 36, 0, 255, 255
L 451, -1222, 36, 418, -1222, 36, 0, 255, 255
L 418, -1222, 36, 378, -1222, 36, 0, 255, 255
L 458, -1240, 36, 408, -1240, 36, 0, 255, 255
L 387, -1263, 36, 387, -1240, 36, 0, 255, 255
L 387, -1240, 36, 378, -1240, 36, 0, 255, 255
L 301, -412, 24, 342, -412, 24, 0, 0, 0
L 342, -412, 24, 351, -390, 24, 0, 0, 0
L 391, -324, 24, 393, -317, 24, 0, 0, 0
L 261, -440, 218, 261, -423, 218, 0, 0, 0
L 41, -441, 218, 41, -423, 218, 0, 0, 0
L -30, -279, 306, -29, -311, 306, 0, 255, 0
L 25, -181, 306, 11, -194, 306, 0, 255, 0
L 25, -281, 306, 25, -307, 306, 0, 255, 0
L 12, -379, 306, 67, -380, 306, 0, 255, 0
L 11, -194, 306, -1, -194, 306, 0, 255, 0
L 11, -366, 306, 12, -379, 306, 0, 255, 0
L -82, -460, 306, -82, -380, 306, 0, 255, 0
L 0, -331, 306, 15, -309, 306, 0, 255, 0
L -14, -257, 306, -30, -278, 306, 0, 255, 0
L 67, -380, 306, 67, -460, 306, 0, 255, 0
L 25, -155, 306, 25, -181, 306, 0, 255, 0
L -2, -352, 306, -2, -365, 306, 0, 255, 0
L -29, -311, 306, -16, -330, 306, 0, 255, 0
L 67, -466, 306, 67, -572, 306, 0, 255, 0
L -2, -619, 306, 3, -619, 306, 0, 255, 0
L 3, -786, 306, 25, -786, 306, 0, 255, 0
L -82, -572, 306, -82, -466, 306, 0, 255, 0
L 0, -257, 306, -14, -257, 306, 0, 255, 0
L 25, -307, 306, 11, -334, 306, 0, 255, 0
L -2, -239, 306, 12, -254, 306, 0, 255, 0
L 11, -334, 306, -2, -352, 306, 0, 255, 0
L -29, -380, 306, -26, -366, 306, 0, 255, 0
L 67, -572, 306, 4, -572, 306, 0, 255, 0
L -16, -330, 306, 0, -331, 306, 0, 255, 0
L 15, -309, 306, 15, -280, 306, 0, 255, 0
L 3, -619, 306, 3, -606, 306, 0, 255, 0
L -1, -194, 306, -2, -239, 306, 0, 255, 0
L 12, -254, 306, 25, -281, 306, 0, 255, 0
L -2, -365, 306, 11, -366, 306, 0, 255, 0
L -82, -380, 306, -29, -380, 306, 0, 255, 0
L 15, -280, 306, 0, -257, 306, 0, 255, 0
L 25, -627, 306, 0, -626, 306, 0, 255, 0
L 0, -626, 306, -2, -786, 306, 0, 255, 0
L -2, -786, 306, 3, -786, 306, 0, 255, 0
L -19, -840, 306, -12, -825, 306, 0, 255, 0
L 3, -807, 306, 3, -795, 306, 0, 255, 0
L 25, -786, 306, 25, -807, 306, 0, 255, 0
L -12, -825, 306, -12, -725, 306, 0, 255, 0
L -18, -751, 306, -40, -751, 306, 0, 255, 0
L -2, -795, 306, -2, -825, 306, 0, 255, 0
L 4, -853, 306, -3, -860, 306, 0, 255, 0
L -2, -825, 306, 4, -840, 306, 0, 255, 0
L 4, -840, 306, 4, -853, 306, 0, 255, 0
L -12, -860, 306, -19, -853, 306, 0, 255, 0
L -3, -860, 306, -12, -860, 306, 0, 255, 0
L -19, -853, 306, -19, -840, 306, 0, 255, 0
L -26, -404, 306, -27, -391, 306, 0, 255, 0
L 4, -82, 306, -1, -82, 306, 0, 255, 0
L -71, -390, 306, -72, -448, 306, 0, 255, 0
L -39, -280, 306, -25, -252, 306, 0, 255, 0
L -12, -196, 306, -28, -193, 306, 0, 255, 0
L -1, -82, 306, -2, -140, 306, 0, 255, 0
L -13, -348, 306, -27, -333, 306, 0, 255, 0
L 57, -449, 306, 55, -390, 306, 0, 255, 0
L 55, -390, 306, 14, -390, 306, 0, 255, 0
L 14, -390, 306, 11, -404, 306, 0, 255, 0
L -27, -391, 306, -71, -390, 306, 0, 255, 0
L -13, -366, 306, -13, -348, 306, 0, 255, 0
L -39, -154, 306, -27, -142, 306, 0, 255, 0
L 11, -404, 306, -26, -404, 306, 0, 255, 0
L -27, -333, 306, -40, -306, 306, 0, 255, 0
L -19, -82, 306, -19, -58, 306, 0, 255, 0
L -25, -252, 306, -12, -235, 306, 0, 255, 0
L -72, -448, 306, 57, -449, 306, 0, 255, 0
L -40, -306, 306, -39, -280, 306, 0, 255, 0
L -12, -235, 306, -12, -196, 306, 0, 255, 0
L -28, -193, 306, -40, -181, 306, 0, 255, 0
L -27, -142, 306, -12, -142, 306, 0, 255, 0
L -12, -83, 306, -19, -82, 306, 0, 255, 0
L 4, -58, 306, 4, -82, 306, 0, 255, 0
L -40, -181, 306, -39, -154, 306, 0, 255, 0
L -26, -366, 306, -13, -366, 306, 0, 255, 0
L -12, -142, 306, -12, -83, 306, 0, 255, 0
