P -200, 500, -163, 0, 0, 0, 2, Original_Map:_Goodurden
P -200, 700, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 900, 0, 0, 0, 0, 2, www.eqmaps.info
P -200, 1100, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -863.3, -185.6, 326.0, -724.1, -185.6, 326.0, 150, 150, 150
L -719.2, -195.6, 324.0, -868.3, -195.6, 324.0, 150, 150, 150
L -872.5, -205.6, 322.0, -714.2, -205.6, 322.0, 150, 150, 150
L -704.1, -225.5, 320.0, -569.0, -225.6, 320.0, 0, 240, 240
L -569.0, -225.6, 320.0, -549.4, -245.2, 320.0, 0, 240, 240
L -549.4, -245.2, 320.0, -549.4, -294.6, 320.0, 0, 240, 240
L -549.4, -294.6, 320.0, -549.4, -504.5, 320.0, 0, 240, 240
L -549.4, -294.6, 320.0, -555.3, -299.2, 320.0, 150, 150, 150
L -555.3, -299.2, 320.0, -614.0, -299.2, 320.0, 150, 150, 150
L -614.0, -299.2, 320.0, -644.4, -329.6, 320.0, 150, 150, 150
L -644.4, -329.6, 320.0, -644.4, -420.1, 320.0, 150, 150, 150
L -644.4, -420.1, 320.0, -614.0, -450.5, 320.0, 150, 150, 150
L -614.0, -450.5, 320.0, -554.1, -450.5, 320.0, 150, 150, 150
L -554.1, -450.5, 320.0, -549.5, -455.0, 320.0, 150, 150, 150
L -549.4, -504.5, 320.0, -569.0, -524.1, 320.0, 0, 240, 240
L -569.0, -524.1, 320.0, -704.1, -524.0, 320.0, 0, 240, 240
L -828.0, -645.4, 340.0, -828.0, -637.5, 340.0, 0, 240, 240
L -828.0, -629.5, 340.0, -838.0, -619.5, 338.0, 0, 240, 240
L -838.0, -619.5, 338.0, -838.0, -619.1, 338.0, 0, 0, 0
L -838.0, -614.6, 336.0, -883.3, -524.1, 320.0, 0, 240, 240
L -883.3, -524.1, 320.0, -1018.4, -524.1, 320.0, 0, 240, 240
L -1018.4, -524.1, 320.0, -1038.0, -504.5, 320.0, 0, 240, 240
L -1037.9, -455.1, 320.0, -1033.3, -450.5, 320.0, 150, 150, 150
L -1033.3, -450.5, 320.0, -973.4, -450.5, 320.0, 150, 150, 150
L -973.4, -450.5, 320.0, -943.0, -420.1, 320.0, 150, 150, 150
L -943.0, -420.1, 320.0, -943.0, -329.6, 320.0, 150, 150, 150
L -943.0, -329.6, 320.0, -973.4, -299.2, 320.0, 150, 150, 150
L -973.4, -299.2, 320.0, -1033.3, -299.2, 320.0, 150, 150, 150
L -1033.3, -299.2, 320.0, -1037.9, -294.6, 320.0, 150, 150, 150
L -1038.0, -504.5, 320.0, -1037.9, -245.2, 320.0, 0, 240, 240
L -1037.9, -245.2, 320.0, -1018.3, -225.6, 320.0, 0, 240, 240
L -1018.3, -225.6, 320.0, -883.3, -225.6, 320.0, 0, 240, 240
L -808.9, -349.2, 326.0, -778.4, -349.2, 326.0, 0, 240, 240
L -778.4, -349.2, 326.0, -768.0, -359.6, 326.0, 0, 240, 240
L -768.0, -359.6, 326.0, -768.0, -390.1, 326.0, 0, 240, 240
L -768.0, -390.1, 326.0, -778.4, -400.5, 326.0, 0, 240, 240
L -778.4, -400.5, 326.0, -809.0, -400.5, 326.0, 0, 240, 240
L -809.0, -400.5, 326.0, -819.3, -390.1, 326.0, 0, 240, 240
L -819.3, -390.1, 326.0, -819.3, -359.5, 326.0, 0, 240, 240
L -819.3, -359.5, 326.0, -808.9, -349.2, 326.0, 0, 240, 240
L -759.3, -645.4, 340.0, -759.3, -629.5, 340.0, 0, 240, 240
L -759.3, -629.5, 340.0, -749.3, -619.5, 338.0, 0, 240, 240
L -749.3, -619.5, 338.0, -749.3, -614.6, 336.0, 0, 240, 240
L -749.3, -614.6, 336.0, -704.1, -524.0, 320.0, 0, 240, 240
L -838.0, -619.1, 338.0, -838.3, -614.0, 336.0, 0, 240, 240
L -749.4, -619.1, 338.0, -838.0, -619.1, 338.0, 150, 150, 150
L -838.3, -614.0, 336.0, -749.1, -614.1, 336.0, 150, 150, 150
L -744.0, -604.0, 334.0, -843.2, -604.1, 334.0, 150, 150, 150
L -848.1, -594.1, 332.0, -739.1, -594.1, 332.0, 150, 150, 150
L -734.1, -584.1, 330.0, -853.3, -584.1, 330.0, 150, 150, 150
L -858.3, -574.1, 328.0, -729.1, -574.1, 328.0, 150, 150, 150
L -724.1, -564.1, 326.0, -863.2, -564.1, 326.0, 150, 150, 150
L -868.3, -554.1, 324.0, -719.1, -554.1, 324.0, 150, 150, 150
L -715.6, -544.1, 322.0, -873.2, -544.1, 322.0, 150, 150, 150
L -877.7, -534.1, 320.0, -709.1, -534.1, 320.0, 150, 150, 150
L -549.4, -410.1, 324.0, -559.0, -400.5, 324.0, 150, 150, 150
L -559.0, -400.5, 324.0, -583.9, -400.5, 324.0, 150, 150, 150
L -583.9, -400.5, 324.0, -594.4, -390.1, 324.0, 150, 150, 150
L -594.4, -359.6, 324.0, -594.4, -390.1, 324.0, 150, 150, 150
L -594.4, -359.6, 324.0, -584.0, -349.2, 324.0, 150, 150, 150
L -584.0, -349.2, 324.0, -559.1, -349.2, 324.0, 150, 150, 150
L -559.1, -349.2, 324.0, -549.4, -339.6, 324.0, 150, 150, 150
L -1037.8, -339.7, 322.0, -1028.4, -349.2, 322.0, 150, 150, 150
L -1028.4, -349.2, 322.0, -1003.3, -349.2, 322.0, 150, 150, 150
L -1003.3, -349.2, 322.0, -992.9, -359.6, 322.0, 150, 150, 150
L -992.9, -359.6, 322.0, -992.9, -390.1, 322.0, 150, 150, 150
L -992.9, -390.1, 322.0, -1003.3, -400.5, 322.0, 150, 150, 150
L -1003.3, -400.5, 322.0, -1028.3, -400.5, 322.0, 150, 150, 150
L -1028.3, -400.5, 322.0, -1038.0, -410.1, 322.0, 150, 150, 150
L -828.0, -645.4, 340.0, -833.3, -645.4, 345.0, 0, 240, 240
L -833.3, -645.4, 345.0, -913.0, -725.0, 345.0, 0, 240, 240
L -913.0, -725.0, 345.0, -913.0, -804.4, 345.0, 0, 240, 240
L -913.0, -804.4, 345.0, -893.1, -824.0, 345.0, 0, 240, 240
L -893.1, -824.0, 345.0, -693.9, -824.0, 345.0, 0, 240, 240
L -693.9, -824.0, 345.0, -674.4, -804.4, 345.0, 0, 240, 240
L -674.4, -804.4, 345.0, -674.4, -725.0, 345.0, 0, 240, 240
L -674.4, -725.0, 345.0, -753.9, -645.4, 345.0, 0, 240, 240
L -753.9, -645.4, 345.0, -759.3, -645.4, 340.0, 0, 240, 240
L -809.3, -750.0, 346.0, -809.3, -729.5, 346.0, 0, 240, 240
L -809.3, -729.5, 346.0, -804.0, -724.1, 346.0, 0, 240, 240
L -804.0, -724.1, 346.0, -783.4, -724.1, 346.0, 0, 240, 240
L -783.4, -724.1, 346.0, -778.0, -729.5, 346.0, 0, 240, 240
L -778.0, -729.5, 346.0, -778.0, -750.0, 346.0, 0, 240, 240
L -778.0, -750.0, 346.0, -783.4, -755.3, 346.0, 0, 240, 240
L -783.4, -755.3, 346.0, -804.0, -755.3, 346.0, 0, 240, 240
L -804.0, -755.3, 346.0, -809.3, -750.0, 346.0, 0, 240, 240
L -1165.2, -1289.0, 0.1, -1150.2, -1284.0, 0.1, 0, 255, 0
L -1150.2, -1284.0, 0.1, -1150.2, -1200.2, 0.1, 0, 255, 0
L -1150.2, -1200.2, 0.1, -1248.9, -1200.2, 0.1, 0, 255, 0
L -1248.9, -1200.2, 0.1, -1248.8, -1284.0, 0.1, 0, 255, 0
L -1248.8, -1284.0, 0.1, -1233.9, -1289.0, 0.1, 0, 255, 0
L -1233.9, -1289.0, 0.1, -1233.9, -1294.7, 0.1, 0, 255, 0
L -1233.9, -1294.7, 0.1, -1239.2, -1300.1, 0.1, 0, 255, 0
L -1239.2, -1300.1, 0.1, -1369.2, -1300.1, 0.1, 0, 255, 0
L -1369.2, -1300.1, 0.1, -1388.8, -1320.3, 0.1, 0, 255, 0
L -1388.8, -1320.3, 0.1, -1388.8, -1429.7, 0.1, 0, 255, 0
L -1388.8, -1429.7, 0.1, -1413.8, -1454.7, 0.1, 0, 255, 0
L -1413.8, -1454.7, 0.1, -1413.8, -1524.1, 0.1, 0, 255, 0
L -1413.8, -1524.1, 0.1, -1388.8, -1549.1, 0.1, 0, 255, 0
L -1388.1, -1659.8, 0.1, -1369.2, -1678.7, 0.1, 0, 255, 0
L -1369.2, -1678.7, 0.1, -1238.9, -1678.7, 0.1, 0, 255, 0
L -1238.9, -1678.7, 0.1, -1238.8, -1709.1, 0.1, 0, 255, 0
L -1238.8, -1709.1, 0.1, -1233.9, -1714.0, 0.1, 0, 255, 0
L -1233.9, -1714.0, 0.1, -1233.9, -1724.3, 0.1, 0, 255, 0
L -1165.2, -1734.6, 0.1, -1165.2, -1724.3, 0.1, 0, 255, 0
L -1165.2, -1714.0, 0.1, -1160.2, -1709.1, 0.1, 0, 255, 0
L -1160.2, -1709.1, 0.1, -1160.2, -1678.7, 0.1, 0, 255, 0
L -1160.2, -1678.7, 0.1, -1029.8, -1678.7, 0.1, 0, 255, 0
L -1029.8, -1678.7, 0.1, -1010.2, -1659.0, 0.1, 0, 255, 0
L -1010.2, -1659.0, 0.1, -1010.2, -1549.1, 0.1, 0, 255, 0
L -1010.2, -1549.1, 0.1, -985.3, -1524.1, 0.1, 0, 255, 0
L -985.3, -1524.1, 0.1, -985.3, -1454.6, 0.1, 0, 255, 0
L -985.3, -1454.6, 0.1, -1010.2, -1429.7, 0.1, 0, 255, 0
L -1010.2, -1429.7, 0.1, -1010.3, -1319.7, 0.1, 0, 255, 0
L -1010.3, -1319.7, 0.1, -1029.9, -1300.1, 0.1, 0, 255, 0
L -1029.9, -1300.1, 0.1, -1159.8, -1300.1, 0.1, 0, 255, 0
L -1159.8, -1300.1, 0.1, -1165.2, -1294.7, 0.1, 0, 255, 0
L -1165.2, -1294.7, 0.1, -1165.2, -1289.0, 0.1, 0, 255, 0
L -1234.6, -1383.8, 0.1, -1260.2, -1394.0, 0.1, 150, 150, 150
L -1260.2, -1394.0, 0.1, -1295.1, -1429.1, 0.1, 150, 150, 150
L -1295.1, -1429.1, 0.1, -1305.1, -1454.2, 0.1, 150, 150, 150
L -1305.1, -1454.2, 0.1, -1305.1, -1524.7, 0.1, 150, 150, 150
L -1305.1, -1524.7, 0.1, -1295.0, -1549.7, 0.1, 150, 150, 150
L -1295.0, -1549.7, 0.1, -1259.8, -1585.0, 0.1, 150, 150, 150
L -1259.8, -1585.0, 0.1, -1234.6, -1595.0, 0.1, 150, 150, 150
L -1234.6, -1595.0, 0.1, -1164.2, -1595.0, 0.1, 150, 150, 150
L -1164.2, -1595.0, 0.1, -1138.7, -1584.6, 0.1, 150, 150, 150
L -1138.7, -1584.6, 0.1, -1104.0, -1549.7, 0.1, 150, 150, 150
L -1104.0, -1549.7, 0.1, -1093.9, -1523.8, 0.1, 150, 150, 150
L -1093.9, -1523.8, 0.1, -1093.9, -1454.6, 0.1, 150, 150, 150
L -1093.9, -1454.6, 0.1, -1104.1, -1429.0, 0.1, 150, 150, 150
L -1104.1, -1429.0, 0.1, -1139.1, -1394.0, 0.1, 150, 150, 150
L -1139.1, -1394.0, 0.1, -1164.9, -1383.7, 0.1, 150, 150, 150
L -1164.9, -1383.7, 0.1, -1234.6, -1383.8, 0.1, 150, 150, 150
L -1388.8, -1549.1, 0.1, -1388.8, -1659.1, 0.1, 0, 255, 0
L -1211.9, -1501.7, 55.2, -1250.4, -1554.8, 1.2, 150, 150, 150
L -1265.0, -1540.0, 2.4, -1211.9, -1501.7, 55.2, 150, 150, 150
L -1270.1, -1524.6, 0.1, -1270.2, -1454.5, 0.1, 150, 150, 150
L -1270.2, -1454.5, 0.1, -1264.9, -1438.5, 0.1, 150, 150, 150
L -1264.9, -1438.5, 0.8, -1212.0, -1477.0, 55.0, 150, 150, 150
L -1212.0, -1477.0, 55.0, -1249.9, -1423.9, 4.1, 150, 150, 150
L -1249.9, -1423.9, 0.1, -1234.6, -1418.8, 0.1, 150, 150, 150
L -1234.6, -1418.8, 0.1, -1164.4, -1418.8, 0.1, 150, 150, 150
L -1164.4, -1418.8, 0.1, -1148.8, -1424.0, 0.1, 150, 150, 150
L -1148.8, -1424.0, 1.9, -1187.2, -1477.1, 55.2, 150, 150, 150
L -1187.2, -1477.1, 55.2, -1134.2, -1438.5, 1.1, 150, 150, 150
L -1134.2, -1438.5, 0.1, -1128.9, -1454.2, 0.1, 150, 150, 150
L -1128.9, -1454.2, 0.1, -1128.9, -1524.6, 0.1, 150, 150, 150
L -1128.9, -1524.6, 0.1, -1134.1, -1540.1, 0.1, 150, 150, 150
L -1134.1, -1540.1, 2.2, -1187.2, -1501.7, 55.2, 150, 150, 150
L -1187.2, -1501.7, 55.2, -1149.0, -1554.9, 3.4, 150, 150, 150
L -1149.0, -1554.9, 0.1, -1164.4, -1560.0, 0.1, 150, 150, 150
L -1164.4, -1560.0, 0.1, -1234.3, -1560.1, 0.1, 150, 150, 150
L -1234.3, -1560.1, 0.1, -1250.4, -1554.8, 0.1, 150, 150, 150
L -1265.0, -1540.0, 0.1, -1270.1, -1524.6, 0.1, 150, 150, 150
L -1298.7, -1524.5, 0.1, -1288.6, -1549.3, 0.1, 150, 150, 150
L -1288.6, -1549.3, 0.1, -1259.1, -1578.8, 0.1, 150, 150, 150
L -1259.1, -1578.8, 0.1, -1234.0, -1588.7, 0.1, 150, 150, 150
L -1234.0, -1588.7, 0.1, -1164.7, -1588.7, 0.1, 150, 150, 150
L -1164.7, -1588.7, 0.1, -1138.6, -1577.5, 0.1, 150, 150, 150
L -1138.6, -1577.5, 0.1, -1110.1, -1549.0, 0.1, 150, 150, 150
L -1110.1, -1549.0, 0.1, -1100.5, -1524.9, 0.1, 150, 150, 150
L -1100.5, -1524.9, 0.1, -1100.5, -1454.6, 0.1, 150, 150, 150
L -1100.5, -1454.6, 0.1, -1110.1, -1430.0, 0.1, 150, 150, 150
L -1110.1, -1430.0, 0.1, -1141.9, -1399.2, 0.1, 150, 150, 150
L -1141.9, -1399.2, 0.1, -1164.7, -1390.1, 0.1, 150, 150, 150
L -1164.7, -1390.1, 0.1, -1234.2, -1390.1, 0.1, 150, 150, 150
L -1234.2, -1390.1, 0.1, -1258.9, -1400.0, 0.1, 150, 150, 150
L -1258.9, -1400.0, 0.1, -1288.4, -1429.3, 0.1, 150, 150, 150
L -1288.4, -1429.3, 0.1, -1298.8, -1454.5, 0.1, 150, 150, 150
L -1298.8, -1454.5, 0.1, -1298.7, -1524.5, 0.1, 150, 150, 150
L -1233.9, -1734.6, 0.1, -1238.9, -1739.7, 0.1, 0, 255, 0
L -1238.9, -1739.7, 0.1, -1238.9, -1804.9, 0.1, 0, 255, 0
L -1238.9, -1804.9, 0.1, -1310.1, -1804.9, 0.1, 0, 255, 0
L -1310.1, -1804.9, 0.1, -1310.1, -1695.0, 0.1, 0, 255, 0
L -1310.1, -1695.0, 0.1, -1570.0, -1695.0, 0.1, 0, 255, 0
L -1570.0, -1695.0, 0.1, -1570.0, -1669.6, 0.1, 0, 255, 0
L -1570.0, -1669.6, 0.1, -1575.0, -1664.6, 0.1, 0, 255, 0
L -1643.7, -1644.1, 0.1, -1643.7, -1654.3, 0.1, 0, 255, 0
L -1643.7, -1664.5, 0.1, -1648.7, -1670.4, 0.1, 0, 255, 0
L -1648.7, -1670.4, 0.1, -1648.7, -1773.6, 0.1, 0, 255, 0
L -1648.7, -1773.6, 0.1, -1388.8, -1773.6, 0.1, 0, 255, 0
L -1388.8, -1773.6, 0.1, -1388.8, -1878.9, 0.1, 0, 255, 0
L -1388.8, -1878.9, 0.1, -1383.8, -1884.0, 0.1, 0, 255, 0
L -1315.1, -1884.0, 0.1, -1309.5, -1878.4, 0.1, 0, 255, 0
L -1309.5, -1878.4, 0.1, -1304.1, -1883.6, 0.1, 0, 255, 0
L -1304.1, -1883.6, 0.1, -1088.9, -1883.6, 0.1, 0, 255, 0
L -1088.9, -1883.6, 0.1, -1088.9, -1959.9, 0.1, 0, 255, 0
L -1088.9, -1959.9, 0.1, -1099.8, -1959.9, 0.1, 0, 255, 0
L -1099.8, -1959.9, 0.1, -1110.2, -1949.5, 0.1, 0, 255, 0
L -1110.2, -1949.5, 0.1, -1110.2, -1904.9, 0.1, 0, 255, 0
L -1110.2, -1904.9, 0.1, -1293.8, -1904.9, 0.1, 0, 255, 0
L -1293.8, -1904.9, 0.1, -1293.8, -2163.5, 0.1, 0, 255, 0
L -1293.8, -2163.5, 0.1, -1110.2, -2163.5, 0.1, 0, 255, 0
L -1110.2, -2163.5, 0.1, -1110.2, -2048.9, 0.1, 0, 255, 0
L -1110.2, -2048.9, 0.1, -1099.8, -2038.5, 0.1, 0, 255, 0
L -1099.8, -2038.5, 0.1, -1010.2, -2038.5, 0.1, 0, 255, 0
L -1010.2, -2038.5, 0.1, -1010.2, -1804.9, 0.1, 0, 255, 0
L -1010.2, -1804.9, 0.1, -1160.2, -1804.9, 0.1, 0, 255, 0
L -1160.2, -1804.9, 0.1, -1160.2, -1739.5, 0.1, 0, 255, 0
L -1160.2, -1739.5, 0.1, -1165.2, -1734.6, 0.1, 0, 255, 0
L -1315.1, -1884.0, 0.1, -1315.1, -1903.6, 0.1, 0, 255, 0
L -1315.1, -1903.6, 0.1, -1315.1, -1950.2, -19.9, 0, 255, 0
L -1315.1, -1950.2, -19.9, -1315.1, -2013.9, -19.9, 0, 255, 0
L -1315.1, -2013.9, -19.9, -1339.8, -2038.5, -19.9, 0, 255, 0
L -1339.8, -2038.5, -19.9, -1405.1, -2038.5, -19.9, 0, 255, 0
L -1405.1, -2038.5, -19.9, -1454.2, -2038.5, -39.2, 0, 255, 0
L -1454.2, -2038.5, -39.2, -1519.1, -2038.5, -39.9, 0, 255, 0
L -1519.1, -2038.5, -39.9, -1543.7, -2013.9, -39.9, 0, 255, 0
L -1543.7, -2013.9, -39.9, -1543.7, -1949.1, -39.9, 0, 255, 0
L -1543.7, -1949.1, -39.9, -1543.7, -1894.0, -59.9, 0, 255, 0
L -1543.7, -1894.0, -59.9, -1564.1, -1873.6, -59.9, 0, 255, 0
L -1564.1, -1873.6, -59.9, -1604.1, -1873.6, -59.9, 0, 255, 0
L -1604.1, -1873.6, -59.9, -1629.2, -1878.5, -59.9, 0, 255, 0
L -1629.2, -1878.5, -59.9, -1634.1, -1873.6, -59.9, 0, 255, 0
L -1634.1, -1873.6, -59.9, -1654.5, -1873.6, -59.9, 0, 255, 0
L -1654.5, -1873.6, -59.9, -1659.8, -1878.8, -59.9, 0, 255, 0
L -1659.8, -1878.8, -59.9, -1690.0, -1898.9, -59.9, 0, 255, 0
L -1690.0, -1898.9, -59.9, -1690.0, -1944.0, -59.9, 0, 255, 0
L -1690.0, -1944.0, -59.9, -1734.7, -1988.7, -59.9, 0, 255, 0
L -1734.7, -1988.7, -59.9, -1803.0, -2008.2, -56.9, 0, 255, 0
L -1803.2, -2008.5, -59.9, -1793.6, -1989.2, -59.9, 150, 150, 150
L -1793.6, -1989.2, -59.9, -1803.6, -1969.0, -59.9, 150, 150, 150
L -1803.6, -1969.0, -59.9, -1818.8, -1953.8, -59.9, 150, 150, 150
L -1818.8, -1953.8, -59.9, -1839.1, -1943.6, -59.9, 150, 150, 150
L -1839.1, -1943.6, -59.9, -1869.5, -1943.6, -59.9, 150, 150, 150
L -1869.5, -1943.6, -59.9, -1889.5, -1953.6, -59.9, 150, 150, 150
L -1889.5, -1953.6, -59.9, -1904.5, -1968.6, -59.9, 150, 150, 150
L -1904.5, -1968.6, -59.9, -1914.9, -1989.1, -59.9, 150, 150, 150
L -1914.9, -1989.1, -59.9, -1905.5, -2008.1, -59.9, 150, 150, 150
L -1905.5, -2008.1, -59.9, -1905.3, -2008.5, -59.9, 150, 150, 150
L -1905.5, -2008.1, -59.9, -1969.6, -1988.2, -59.9, 0, 255, 0
L -1969.6, -1988.2, -59.9, -1998.8, -1968.7, -59.9, 0, 255, 0
L -1998.8, -1968.7, -59.9, -2023.5, -1944.0, -59.9, 0, 255, 0
L -2023.5, -1944.0, -59.9, -2018.6, -1910.0, -59.9, 0, 255, 0
L -2018.6, -1910.0, -59.9, -2018.6, -1909.9, -59.9, 0, 0, 0
L -2018.6, -1768.6, -59.9, -2023.5, -1734.5, -59.9, 0, 255, 0
L -2023.5, -1734.5, -59.9, -1998.8, -1709.8, -59.9, 0, 255, 0
L -1998.8, -1709.8, -59.9, -1969.0, -1689.9, -59.9, 0, 255, 0
L -1969.0, -1689.9, -59.9, -1905.5, -1670.4, -59.9, 0, 255, 0
L -1905.5, -1670.4, -59.9, -1904.2, -1670.0, -56.9, 0, 255, 0
L -1905.5, -1670.4, -59.9, -1915.0, -1689.3, -59.9, 150, 150, 150
L -1915.0, -1689.3, -59.9, -1904.8, -1709.7, -59.9, 150, 150, 150
L -1904.8, -1709.7, -59.9, -1889.8, -1724.7, -59.9, 150, 150, 150
L -1889.8, -1724.7, -59.9, -1869.2, -1735.0, -59.9, 150, 150, 150
L -1869.2, -1735.0, -59.9, -1839.3, -1735.0, -59.9, 150, 150, 150
L -1839.3, -1735.0, -59.9, -1818.5, -1724.7, -59.9, 150, 150, 150
L -1818.5, -1724.7, -59.9, -1804.0, -1710.0, -59.9, 150, 150, 150
L -1804.0, -1710.0, -59.9, -1793.6, -1689.4, -59.9, 150, 150, 150
L -1793.6, -1689.4, -59.9, -1803.1, -1670.4, -59.8, 150, 150, 150
L -1804.4, -1670.0, -59.8, -1734.6, -1689.9, -59.9, 0, 255, 0
L -1734.6, -1689.9, -59.9, -1690.0, -1734.6, -59.9, 0, 255, 0
L -1690.0, -1734.6, -59.9, -1690.0, -1779.6, -59.9, 0, 255, 0
L -1690.0, -1779.6, -59.9, -1659.8, -1799.8, -59.9, 0, 255, 0
L -1659.8, -1799.8, -59.9, -1654.6, -1804.9, -59.9, 0, 255, 0
L -1654.6, -1804.9, -59.9, -1634.1, -1804.9, -59.9, 0, 255, 0
L -1634.1, -1804.9, -59.9, -1629.2, -1800.0, -59.9, 0, 255, 0
L -1629.2, -1800.0, -59.9, -1604.4, -1804.9, -59.9, 0, 255, 0
L -1604.4, -1804.9, -59.9, -1499.6, -1805.0, -59.9, 0, 255, 0
L -1499.6, -1805.0, -59.9, -1475.1, -1829.6, -59.9, 0, 255, 0
L -1475.1, -1829.6, -59.9, -1475.1, -1894.7, -59.9, 0, 255, 0
L -1475.1, -1894.7, -59.9, -1475.0, -1949.5, -39.9, 0, 255, 0
L -1475.0, -1949.5, -39.9, -1454.3, -1970.0, -39.3, 0, 255, 0
L -1454.3, -1970.0, -39.3, -1404.2, -1969.9, -19.9, 0, 255, 0
L -1383.8, -1949.5, -19.9, -1404.2, -1969.9, -19.9, 0, 255, 0
L -1383.8, -1949.5, -17.8, -1383.8, -1904.9, -0.2, 0, 255, 0
L -1383.8, -1904.9, -0.2, -1383.8, -1884.0, 0.1, 0, 255, 0
L -1804.4, -1670.0, -59.8, -1809.5, -1670.0, -59.9, 0, 255, 0
L -1809.5, -1670.0, -59.9, -1819.3, -1660.2, -59.9, 0, 255, 0
L -1819.3, -1660.2, -59.9, -1888.9, -1660.0, -59.9, 0, 255, 0
L -1888.9, -1660.0, -59.9, -1898.6, -1670.0, -59.9, 0, 255, 0
L -1898.6, -1670.0, -59.9, -1904.2, -1670.0, -56.9, 0, 255, 0
L -2018.6, -1788.6, -55.9, -1958.6, -1788.6, -55.9, 150, 150, 150
L -1948.6, -1778.6, -57.9, -2018.5, -1778.6, -57.9, 150, 150, 150
L -2018.6, -1768.6, -59.9, -1938.6, -1768.6, -59.9, 150, 150, 150
L -1938.6, -1768.6, -59.9, -1938.6, -1909.9, -59.9, 150, 150, 150
L -2018.6, -1909.9, -59.9, -2018.6, -1768.6, -59.9, 0, 255, 0
L -1938.6, -1909.9, -59.9, -2018.6, -1909.9, -59.9, 150, 150, 150
L -2017.5, -1889.9, -55.9, -1958.6, -1889.9, -55.9, 150, 150, 150
L -1958.6, -1889.9, -55.9, -1958.6, -1788.6, -55.9, 150, 150, 150
L -1948.6, -1778.6, -57.9, -1948.6, -1899.9, -57.9, 150, 150, 150
L -1948.6, -1899.9, -57.9, -2018.6, -1899.9, -57.9, 150, 150, 150
L -1899.0, -2008.5, -59.9, -1889.0, -2018.5, -59.9, 0, 255, 0
L -1889.0, -2018.5, -59.9, -1819.2, -2018.2, -59.9, 0, 255, 0
L -1819.2, -2018.2, -59.9, -1810.0, -2008.5, -56.9, 0, 255, 0
L -1810.0, -2008.5, -56.9, -1803.2, -2008.5, -56.9, 0, 255, 0
L -1905.5, -2008.1, -59.9, -1899.0, -2008.5, -59.9, 0, 255, 0
L -1575.0, -1644.1, 0.1, -1569.6, -1638.7, 0.1, 0, 255, 0
L -1550.5, -1638.6, 0.1, -1564.8, -1609.9, 0.1, 127, 64, 0
L -1564.8, -1609.9, 0.1, -1575.0, -1599.6, 0.1, 127, 64, 0
L -1575.0, -1599.6, 0.1, -1575.0, -1589.1, 0.1, 127, 64, 0
L -1575.0, -1589.1, 0.1, -1565.0, -1579.1, 0.1, 127, 64, 0
L -1565.0, -1579.1, 0.1, -1565.3, -1494.4, 0.1, 127, 64, 0
L -1565.3, -1494.4, 0.1, -1575.0, -1484.7, 0.1, 127, 64, 0
L -1575.0, -1484.7, 0.1, -1575.0, -1474.1, 0.1, 127, 64, 0
L -1575.0, -1474.1, 0.1, -1565.0, -1464.1, 0.1, 127, 64, 0
L -1565.0, -1464.1, 0.1, -1565.1, -1379.7, 0.1, 127, 64, 0
L -1565.1, -1379.7, 0.1, -1575.0, -1369.7, 0.1, 127, 64, 0
L -1575.0, -1369.7, 0.1, -1575.0, -1359.6, 0.1, 127, 64, 0
L -1575.0, -1359.6, 0.1, -1564.3, -1347.9, 0.1, 127, 64, 0
L -1564.3, -1347.9, 0.1, -1550.4, -1320.1, 0.1, 127, 64, 0
L -1550.4, -1320.1, 0.1, -1569.7, -1320.1, 0.1, 0, 255, 0
L -1569.7, -1320.1, 0.1, -1575.0, -1314.5, 0.1, 0, 255, 0
L -1575.0, -1314.5, 0.1, -1575.0, -1304.3, 0.1, 0, 255, 0
L -1575.0, -1294.3, 0.1, -1570.0, -1289.2, 0.1, 0, 255, 0
L -1570.0, -1289.2, 0.1, -1570.0, -1283.8, 0.1, 0, 255, 0
L -1648.7, -1283.9, 0.1, -1648.7, -1289.2, 0.1, 0, 255, 0
L -1648.7, -1289.2, 0.1, -1643.8, -1294.1, 0.1, 0, 255, 0
L -1643.8, -1294.1, 0.1, -1643.7, -1314.5, 0.1, 0, 255, 0
L -1649.0, -1320.1, 0.1, -1668.3, -1320.1, 0.1, 0, 255, 0
L -1643.7, -1314.6, 0.1, -1649.0, -1320.1, 0.1, 0, 255, 0
L -1668.3, -1320.1, 0.1, -1653.8, -1349.1, 0.1, 127, 64, 0
L -1653.8, -1349.1, 0.1, -1643.6, -1359.2, 0.1, 127, 64, 0
L -1643.6, -1359.2, 0.1, -1643.7, -1369.5, 0.1, 127, 64, 0
L -1643.7, -1369.5, 0.1, -1653.7, -1379.9, 0.1, 127, 64, 0
L -1653.7, -1379.9, 0.1, -1653.7, -1464.1, 0.1, 127, 64, 0
L -1653.7, -1464.1, 0.1, -1643.7, -1474.1, 0.1, 127, 64, 0
L -1643.7, -1474.1, 0.1, -1643.7, -1484.7, 0.1, 127, 64, 0
L -1643.7, -1484.7, 0.1, -1653.7, -1494.7, 0.1, 127, 64, 0
L -1653.7, -1494.7, 0.1, -1653.7, -1579.1, 0.1, 127, 64, 0
L -1653.7, -1579.1, 0.1, -1643.7, -1589.1, 0.1, 127, 64, 0
