P 300, 1200, 0, 0, 0, 0, 2, Original_Map:_Goodurden<RoI>
P 300, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 300, 1600, 0, 0, 0, 0, 2, www.eqmaps.info
P 300, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -178.0, 401.1, -24.0, -172.6, 388.1, -22.0, 0, 0, 0
L -172.6, 388.1, -22.0, -160.9, 384.2, -22.0, 0, 0, 0
L -160.9, 384.2, -22.0, -160.8, 372.4, -22.0, 0, 0, 0
L -160.8, 372.4, -22.0, -175.2, 364.0, -22.0, 0, 0, 0
L -175.2, 364.0, -22.0, -158.8, 363.9, -22.0, 0, 0, 0
L -158.8, 363.9, -22.0, -146.8, 367.9, -22.0, 0, 0, 0
L -146.8, 367.9, -22.0, -136.1, 368.0, -22.0, 0, 0, 0
L -136.1, 368.0, -22.0, -121.7, 364.0, -22.0, 0, 0, 0
L -121.7, 364.0, -22.0, -91.2, 364.0, -22.0, 0, 0, 0
L -91.2, 364.0, -22.0, -84.5, 361.1, -22.0, 0, 0, 0
L -204.4, 473.7, -134.2, -173.3, 473.7, -135.4, 0, 0, 255
L -173.3, 473.7, -135.4, -137.8, 515.2, -130.0, 0, 0, 255
L -137.8, 515.2, -130.0, -137.8, 532.5, -131.0, 0, 0, 255
L -137.8, 532.5, -131.0, -155.6, 560.1, -134.2, 0, 0, 255
L -155.6, 560.1, -134.2, -173.3, 570.9, -133.9, 0, 0, 255
L -173.3, 570.9, -133.9, -204.6, 570.8, -131.7, 0, 0, 255
L -204.6, 570.8, -131.7, -215.1, 560.3, -133.9, 0, 0, 255
L -215.1, 560.3, -133.9, -226.0, 532.6, -134.1, 0, 0, 255
L -226.0, 532.6, -134.1, -226.0, 515.0, -132.7, 0, 0, 255
L -226.0, 515.0, -132.7, -204.4, 473.7, -134.0, 0, 0, 255
L 555.8, 864.1, -161.7, 580.2, 842.6, -161.7, 0, 0, 255
L 603.4, 842.6, -161.8, 625.8, 863.1, -161.9, 0, 0, 255
L 625.7, 883.4, -161.8, 603.3, 910.6, -161.9, 0, 0, 255
L 580.2, 910.6, -161.1, 555.7, 883.3, -161.8, 0, 0, 255
L 744.7, 646.1, -204.0, 734.5, 649.8, -204.1, 0, 0, 255
L 734.5, 649.8, -204.1, 730.9, 649.8, -203.7, 0, 0, 255
L 730.9, 649.8, -203.7, 720.7, 646.1, -203.8, 0, 0, 255
L 720.7, 646.1, -203.8, 720.7, 631.5, -199.9, 0, 0, 255
L 720.7, 631.5, -199.9, 730.9, 627.7, -203.7, 0, 0, 255
L 730.9, 627.7, -203.7, 734.6, 627.7, -200.4, 0, 0, 255
L 734.6, 627.7, -200.4, 744.7, 631.4, -203.7, 0, 0, 255
L 744.7, 631.4, -203.7, 744.7, 646.0, -200.7, 0, 0, 255
L 621.8, 786.2, -96.3, 621.8, 731.3, -72.5, 0, 0, 0
L 621.8, 731.3, -72.5, 622.9, 784.7, -25.6, 64, 64, 64
L 622.9, 784.7, -25.6, 755.4, 784.7, -25.6, 0, 0, 0
L 755.4, 784.7, -25.6, 816.7, 731.3, -26.5, 0, 0, 0
L 816.7, 731.3, -26.5, 816.7, 548.2, -26.5, 0, 0, 0
L 816.7, 548.2, -26.5, 755.4, 495.8, -25.6, 0, 0, 0
L 755.4, 495.8, -25.6, 623.1, 495.8, -25.6, 0, 0, 0
L 623.1, 495.8, -25.6, 621.8, 548.6, -72.5, 64, 64, 64
L 621.8, 548.6, -72.5, 621.8, 494.4, -97.6, 0, 0, 0
L 645.8, 555.7, -70.8, 651.7, 555.8, -70.8, 64, 64, 64
L 652.3, 555.8, -70.8, 660.4, 548.8, -70.8, 0, 0, 0
L 660.4, 548.8, -70.8, 674.1, 548.8, -70.8, 0, 0, 0
L 674.1, 548.8, -70.8, 682.0, 555.8, -70.8, 0, 0, 0
L 682.0, 555.8, -70.8, 686.1, 555.8, -70.8, 0, 0, 0
L 686.1, 555.8, -70.8, 688.7, 558.4, -70.8, 0, 0, 0
L 688.7, 558.4, -70.8, 688.7, 573.2, -70.8, 0, 0, 0
L 688.7, 573.2, -70.8, 686.1, 575.7, -70.8, 0, 0, 0
L 686.1, 575.7, -70.8, 682.1, 575.7, -70.8, 0, 0, 0
L 682.1, 575.7, -70.8, 674.0, 581.8, -70.8, 0, 0, 0
L 674.0, 581.8, -70.8, 660.4, 581.7, -70.8, 0, 0, 0
L 660.4, 581.7, -70.8, 652.4, 575.7, -70.8, 0, 0, 0
L 652.4, 575.7, -70.8, 651.7, 575.7, -70.8, 0, 0, 0
L 651.7, 555.8, -70.8, 652.3, 555.8, -70.8, 64, 64, 64
L 651.7, 598.4, -70.8, 683.2, 587.9, -70.8, 0, 0, 0
L 683.2, 587.9, -70.8, 685.2, 584.8, -70.8, 0, 0, 0
L 685.2, 584.8, -70.8, 688.7, 584.8, -70.8, 0, 0, 0
L 688.7, 584.8, -70.8, 688.7, 592.8, -70.8, 0, 0, 0
L 688.7, 592.8, -70.8, 701.8, 592.8, -70.8, 0, 0, 0
L 701.8, 592.8, -70.8, 701.8, 584.8, -70.8, 0, 0, 0
L 701.8, 584.8, -70.8, 705.2, 584.8, -70.8, 0, 0, 0
L 705.2, 584.8, -70.8, 707.7, 588.5, -70.8, 0, 0, 0
L 707.7, 588.5, -70.8, 707.7, 590.8, -70.8, 0, 0, 0
L 707.7, 590.8, -70.8, 707.1, 593.2, -62.8, 0, 0, 0
L 707.7, 590.8, -70.8, 754.7, 590.8, -70.8, 0, 0, 0
L 754.7, 590.8, -70.8, 754.7, 687.7, -70.8, 0, 0, 0
L 754.7, 687.7, -70.8, 707.7, 687.7, -70.8, 0, 0, 0
L 707.7, 687.7, -70.8, 707.7, 690.1, -70.8, 0, 0, 0
L 707.7, 690.1, -70.8, 705.2, 693.7, -70.8, 0, 0, 0
L 705.2, 693.7, -70.8, 701.8, 693.7, -70.8, 0, 0, 0
L 701.8, 693.7, -70.8, 701.8, 685.7, -70.8, 0, 0, 0
L 701.8, 685.7, -70.8, 688.7, 685.7, -70.8, 0, 0, 0
L 688.7, 685.7, -70.8, 688.7, 693.7, -70.8, 0, 0, 0
L 688.7, 693.7, -70.8, 685.2, 693.7, -70.8, 0, 0, 0
L 685.2, 693.7, -70.8, 683.1, 690.5, -70.8, 0, 0, 0
L 683.1, 690.5, -70.8, 682.8, 690.1, -70.8, 0, 0, 0
L 683.1, 690.5, -70.8, 651.7, 678.1, -70.8, 64, 64, 64
L 651.7, 678.1, -70.8, 651.7, 702.6, -70.8, 64, 64, 64
L 649.8, 703.7, -70.8, 660.5, 697.8, -70.8, 0, 0, 0
L 660.5, 697.8, -70.8, 674.0, 697.7, -70.8, 0, 0, 0
L 674.0, 697.7, -70.8, 681.0, 702.7, -70.8, 0, 0, 0
L 681.0, 702.7, -70.8, 686.1, 702.8, -70.8, 0, 0, 0
L 686.1, 702.8, -70.8, 688.7, 705.3, -70.8, 0, 0, 0
L 688.7, 705.3, -70.8, 688.7, 719.1, -70.8, 0, 0, 0
L 688.7, 719.1, -70.8, 686.0, 721.8, -70.8, 0, 0, 0
L 686.0, 721.8, -70.8, 682.8, 720.9, -70.8, 0, 0, 0
L 682.8, 720.9, -70.8, 674.1, 728.7, -70.8, 0, 0, 0
L 674.1, 728.7, -70.8, 660.4, 728.7, -70.8, 0, 0, 0
L 660.4, 728.7, -70.8, 651.4, 721.7, -70.8, 0, 0, 0
L 651.4, 721.7, -70.8, 645.8, 721.8, -69.7, 64, 64, 64
L 649.8, 721.7, -69.4, 649.8, 703.7, -67.2, 0, 0, 0
L 645.8, 594.4, -70.8, 645.8, 555.7, -70.8, 64, 64, 64
L 645.8, 594.4, -70.8, 644.4, 593.8, -70.8, 0, 0, 0
L 644.4, 593.8, -70.8, 642.7, 593.8, -70.8, 0, 0, 0
L 642.7, 593.8, -70.8, 639.8, 596.9, -70.8, 0, 0, 0
L 639.8, 596.9, -70.8, 639.8, 598.7, -70.8, 0, 0, 0
L 639.8, 598.7, -70.8, 642.4, 601.7, -70.8, 0, 0, 0
L 642.4, 601.7, -70.8, 645.1, 601.7, -70.8, 0, 0, 0
L 645.1, 601.7, -70.8, 645.8, 601.1, -70.8, 0, 0, 0
L 645.8, 601.1, -70.8, 645.8, 603.2, -70.8, 0, 0, 0
L 645.8, 603.2, -70.8, 644.7, 602.7, -70.8, 0, 0, 0
L 644.7, 602.7, -70.8, 642.7, 602.7, -70.8, 0, 0, 0
L 642.7, 602.7, -70.8, 640.7, 603.7, -70.8, 0, 0, 0
L 640.7, 603.7, -70.8, 636.6, 602.1, -70.8, 0, 0, 0
L 636.6, 602.1, -70.8, 632.5, 599.1, -70.8, 0, 0, 0
L 632.5, 599.1, -70.8, 630.7, 597.3, -70.8, 0, 0, 0
L 630.7, 597.3, -70.8, 630.7, 591.3, -70.8, 0, 0, 0
L 630.7, 591.3, -70.8, 628.8, 589.4, -70.8, 0, 0, 0
L 626.6, 591.6, -70.8, 628.8, 589.4, -70.8, 0, 0, 0
L 626.6, 591.6, -70.8, 627.8, 594.0, -69.8, 0, 0, 0
L 627.8, 594.0, -69.8, 627.8, 598.1, -69.8, 0, 0, 0
L 627.8, 598.1, -69.8, 631.4, 602.7, -68.8, 0, 0, 0
L 631.4, 602.7, -68.8, 635.7, 605.8, -66.8, 0, 0, 0
L 635.7, 605.8, -66.8, 640.9, 607.9, -65.8, 0, 0, 0
L 640.9, 607.9, -65.8, 642.5, 608.7, -64.8, 0, 0, 0
L 642.5, 608.7, -64.8, 644.0, 608.7, -64.8, 0, 0, 0
L 644.8, 608.7, -63.8, 647.0, 607.7, -62.8, 0, 0, 0
L 647.0, 607.7, -62.8, 651.2, 607.7, -62.8, 0, 0, 0
L 651.2, 607.7, -62.8, 685.2, 595.7, -62.8, 0, 0, 0
L 685.2, 595.7, -62.8, 687.8, 599.2, -62.8, 0, 0, 0
L 687.8, 599.2, -62.8, 689.0, 600.7, -62.8, 0, 0, 0
L 687.8, 599.2, -62.8, 690.6, 608.7, -62.8, 150, 150, 150
L 690.6, 608.7, -62.8, 685.0, 618.9, -62.8, 150, 150, 150
L 685.0, 618.9, -62.8, 685.1, 657.8, -62.8, 150, 150, 150
L 685.1, 657.8, -62.8, 690.6, 667.9, -62.8, 150, 150, 150
L 690.6, 667.9, -62.8, 687.6, 676.0, -62.8, 150, 150, 150
L 685.0, 682.8, -62.8, 683.9, 682.7, -62.8, 0, 0, 0
L 683.9, 682.7, -62.8, 651.7, 669.0, -62.8, 0, 0, 0
L 651.7, 669.0, -62.8, 651.7, 653.8, -62.8, 0, 0, 0
L 651.7, 653.8, -62.8, 647.8, 653.8, -62.8, 0, 0, 0
L 647.8, 653.8, -62.8, 647.8, 668.8, -62.8, 0, 0, 0
L 647.8, 668.8, -62.8, 647.0, 668.8, -62.8, 0, 0, 0
L 647.0, 668.8, -62.8, 645.0, 667.8, -63.8, 0, 0, 0
L 645.0, 667.8, -63.8, 642.7, 667.8, -64.8, 0, 0, 0
L 642.7, 667.8, -64.8, 635.2, 671.9, -67.8, 0, 0, 0
L 635.2, 671.9, -67.8, 630.8, 675.2, -68.8, 0, 0, 0
L 630.8, 675.2, -68.8, 627.8, 679.8, -69.8, 0, 0, 0
L 627.8, 679.8, -69.8, 627.8, 682.5, -69.8, 0, 0, 0
L 627.8, 682.5, -69.8, 626.8, 684.6, -70.8, 0, 0, 0
L 626.8, 684.6, -70.8, 628.4, 686.7, -70.8, 0, 0, 0
L 628.4, 686.7, -70.8, 630.7, 685.1, -70.8, 0, 0, 0
L 630.7, 680.2, -70.8, 630.7, 685.1, -70.8, 0, 0, 0
L 630.8, 680.1, -70.8, 632.5, 678.4, -70.8, 0, 0, 0
L 632.5, 678.4, -70.8, 636.3, 675.5, -70.8, 0, 0, 0
L 636.3, 675.5, -70.8, 640.7, 672.8, -70.8, 0, 0, 0
L 640.7, 672.8, -70.8, 642.6, 673.7, -70.8, 0, 0, 0
L 642.6, 673.7, -70.8, 645.0, 673.7, -70.8, 0, 0, 0
L 645.0, 673.7, -70.8, 645.8, 673.3, -70.8, 0, 0, 0
L 645.1, 674.8, -70.8, 645.8, 675.4, -70.8, 0, 0, 0
L 645.1, 674.8, -70.8, 642.3, 674.8, -70.8, 0, 0, 0
L 642.3, 674.8, -70.8, 639.8, 677.8, -70.8, 0, 0, 0
L 639.8, 677.8, -70.8, 639.8, 679.8, -70.8, 0, 0, 0
L 639.8, 679.8, -70.8, 642.5, 682.7, -70.8, 0, 0, 0
L 642.5, 682.7, -70.8, 644.9, 682.7, -70.8, 0, 0, 0
L 644.9, 682.7, -70.8, 645.8, 682.0, -70.8, 0, 0, 0
L 645.8, 672.7, -70.8, 645.8, 721.8, -70.8, 64, 64, 64
L 645.8, 672.7, -62.8, 650.5, 672.7, -62.0, 0, 0, 0
L 650.5, 672.7, -62.0, 682.7, 687.3, -61.8, 0, 0, 0
L 682.7, 687.3, -61.8, 682.8, 690.1, -61.8, 0, 0, 0
L 710.0, 654.7, -58.3, 709.9, 622.8, -58.3, 0, 0, 0
L 713.8, 620.0, -58.8, 734.5, 613.1, -58.8, 0, 0, 0
L 734.4, 612.8, -60.8, 737.8, 612.8, -60.8, 0, 0, 0
L 737.8, 614.1, -60.8, 737.7, 609.2, -60.8, 0, 0, 0
L 737.8, 609.3, -60.8, 735.3, 607.6, -60.8, 0, 0, 0
L 735.3, 607.6, -60.8, 714.1, 599.5, -60.8, 0, 0, 0
L 714.1, 599.5, -60.8, 710.5, 597.7, -60.8, 0, 0, 0
L 710.5, 597.7, -60.8, 705.0, 597.7, -62.8, 0, 0, 0
L 705.0, 597.7, -62.8, 702.6, 599.3, -62.8, 0, 0, 0
L 702.6, 599.3, -62.8, 701.1, 600.3, -62.8, 0, 0, 0
L 702.6, 599.3, -62.8, 699.8, 608.5, -62.8, 150, 150, 150
L 699.8, 608.5, -62.8, 704.1, 615.1, -62.8, 150, 150, 150
L 713.8, 620.0, -60.8, 713.8, 622.8, -60.8, 0, 0, 0
L 713.8, 622.8, -60.8, 709.9, 622.8, -60.8, 0, 0, 0
L 710.0, 654.7, -60.8, 713.8, 654.7, -60.8, 0, 0, 0
L 713.8, 654.7, -60.8, 713.8, 657.0, -60.8, 0, 0, 0
L 713.8, 657.0, -58.8, 735.8, 664.5, -58.8, 0, 0, 0
L 735.8, 664.7, -60.8, 738.8, 664.7, -60.8, 0, 0, 0
L 738.8, 663.6, -60.8, 738.7, 668.2, -60.8, 0, 0, 0
L 738.7, 668.2, -60.8, 736.3, 669.9, -60.8, 0, 0, 0
L 736.3, 669.9, -60.8, 714.4, 678.8, -60.8, 0, 0, 0
L 714.4, 678.8, -60.8, 710.6, 679.8, -60.8, 0, 0, 0
L 710.6, 679.8, -60.8, 705.0, 679.7, -62.8, 0, 0, 0
L 705.0, 679.7, -62.8, 701.2, 677.2, -62.8, 0, 0, 0
L 699.8, 667.9, -62.8, 702.2, 664.1, -62.8, 150, 150, 150
L 738.8, 663.6, -44.8, 739.7, 660.5, -40.8, 0, 0, 0
L 739.7, 660.5, -40.8, 741.7, 657.4, -37.8, 0, 0, 0
L 741.7, 657.4, -37.8, 741.7, 653.7, -37.8, 0, 0, 0
L 741.7, 653.7, -37.8, 741.7, 623.8, -37.8, 0, 0, 0
L 741.7, 620.0, -37.8, 737.8, 614.1, -44.8, 0, 0, 0
L 741.7, 623.8, -37.8, 741.7, 620.0, -37.8, 0, 0, 0
L 741.7, 623.8, -37.8, 737.7, 623.7, -37.8, 150, 150, 150
L 741.0, 619.0, -40.8, 737.6, 618.9, -40.8, 150, 150, 150
L 738.9, 615.8, -44.8, 735.4, 615.8, -44.8, 150, 150, 150
L 737.8, 619.2, -37.8, 737.8, 653.7, -37.8, 0, 0, 0
L 739.4, 661.7, -44.8, 735.8, 661.7, -44.8, 150, 150, 150
L 735.8, 664.5, -48.2, 735.8, 661.7, -48.2, 150, 150, 150
L 736.3, 661.7, -40.8, 737.8, 657.7, -37.9, 0, 0, 0
L 737.8, 658.5, -40.8, 741.0, 658.5, -40.8, 150, 150, 150
L 737.8, 653.7, -37.8, 737.8, 658.5, -37.8, 0, 0, 0
L 741.7, 653.7, -37.8, 737.8, 653.7, -37.8, 150, 150, 150
L 741.7, 647.7, -33.8, 737.8, 647.7, -33.8, 150, 150, 150
L 741.7, 642.7, -30.8, 737.8, 642.7, -30.8, 150, 150, 150
L 741.7, 634.8, -30.8, 737.8, 634.8, -30.8, 150, 150, 150
L 741.7, 629.8, -33.8, 737.8, 629.8, -33.8, 150, 150, 150
L 734.4, 612.8, -48.2, 735.6, 616.5, -48.2, 150, 150, 150
L 735.6, 616.5, -48.2, 737.8, 619.2, -40.8, 0, 0, 0
L 735.8, 659.4, -67.8, 715.7, 653.1, -68.3, 0, 0, 0
L 715.7, 653.1, -68.3, 715.7, 624.5, -68.3, 0, 0, 0
L 715.7, 624.5, -68.3, 735.8, 618.1, -67.8, 0, 0, 0
L 735.8, 618.1, -67.8, 735.8, 659.4, -67.8, 0, 0, 0
L 721.8, 632.2, -83.0, 728.8, 629.7, -83.0, 0, 0, 0
L 721.8, 632.3, -83.0, 721.9, 645.3, -83.0, 0, 0, 0
L 721.9, 645.3, -83.0, 728.8, 647.8, -83.0, 0, 0, 0
L 736.1, 648.0, -95.0, 743.5, 645.3, -95.0, 0, 0, 0
L 743.5, 645.3, -95.0, 743.6, 632.3, -95.0, 0, 0, 0
L 743.6, 632.3, -95.0, 735.4, 629.2, -95.0, 0, 0, 0
L 729.7, 648.2, -105.0, 721.9, 645.3, -105.0, 0, 0, 0
L 721.9, 645.3, -105.0, 721.8, 632.2, -105.0, 0, 0, 0
L 721.8, 632.2, -105.0, 729.2, 629.5, -105.0, 0, 0, 0
L 735.6, 629.3, -117.0, 743.6, 632.2, -117.0, 0, 0, 0
L 743.6, 632.2, -117.0, 743.6, 645.3, -117.0, 0, 0, 0
L 743.6, 645.3, -117.0, 735.9, 648.1, -117.0, 0, 0, 0
L 729.9, 648.3, -127.9, 721.9, 645.3, -127.9, 0, 0, 0
L 721.9, 645.3, -127.9, 721.8, 632.2, -127.9, 0, 0, 0
L 721.8, 632.2, -127.9, 730.0, 629.2, -127.9, 0, 0, 0
L 735.6, 629.3, -141.9, 743.6, 632.2, -141.9, 0, 0, 0
L 743.6, 632.2, -141.9, 743.6, 645.3, -141.9, 0, 0, 0
L 743.6, 645.3, -141.9, 735.5, 648.2, -141.9, 0, 0, 0
L 729.4, 648.1, -155.9, 720.2, 644.7, -155.9, 0, 0, 0
L 720.2, 644.7, -155.9, 708.2, 650.7, -154.9, 127, 64, 0
L 708.2, 650.7, -154.9, 617.8, 650.7, -154.9, 127, 64, 0
L 617.8, 626.8, -154.9, 708.5, 627.0, -154.9, 127, 64, 0
L 728.7, 629.7, -155.9, 719.9, 632.8, -155.0, 0, 0, 0
L 719.9, 632.8, -155.0, 708.2, 626.8, -154.9, 127, 64, 0
L 617.8, 652.1, -158.2, 603.3, 661.9, -158.3, 0, 0, 255
L 603.3, 661.9, -158.3, 580.2, 661.8, -158.0, 0, 0, 255
L 580.2, 661.8, -158.0, 566.7, 647.3, -158.1, 0, 0, 255
L 566.7, 647.3, -158.1, 566.6, 629.3, -158.3, 0, 0, 255
L 566.6, 629.3, -158.3, 580.2, 613.7, -158.0, 0, 0, 255
L 580.2, 613.7, -158.0, 603.0, 613.7, -157.9, 0, 0, 255
L 603.0, 613.7, -157.9, 617.8, 625.3, -157.9, 0, 0, 255
L 617.8, 625.3, -157.9, 617.8, 651.6, -157.8, 0, 0, 255
L 566.2, 646.8, -193.1, 524.7, 646.8, -220.7, 0, 127, 127
L 524.7, 646.8, -220.7, 477.8, 628.1, -217.7, 0, 127, 127
L 477.8, 628.1, -217.7, 477.8, 607.7, -217.7, 0, 127, 127
L 477.8, 607.7, -217.7, 472.8, 584.5, -217.9, 0, 127, 127
L 472.8, 584.5, -217.9, 449.5, 561.1, -218.1, 0, 127, 127
L 449.5, 561.1, -218.1, 442.8, 551.5, -222.9, 0, 127, 127
L 442.8, 551.5, -222.9, 442.8, 538.3, -232.2, 0, 127, 127
L 442.8, 538.3, -232.2, 452.1, 531.6, -232.7, 0, 127, 127
L 452.1, 531.6, -232.7, 433.8, 514.4, -218.3, 0, 127, 127
L 433.8, 514.4, -218.3, 432.8, 491.2, -218.3, 0, 127, 127
L 432.8, 491.2, -218.3, 420.9, 428.3, -216.5, 0, 127, 127
L 420.9, 428.3, -216.5, 347.8, 418.0, -186.3, 0, 127, 127
L 347.8, 418.0, -186.3, 347.8, 398.2, -189.2, 0, 127, 127
L 347.8, 398.2, -189.2, 358.3, 384.8, -186.8, 0, 127, 127
L 358.3, 384.8, -186.8, 332.0, 343.2, -183.8, 0, 127, 127
L 332.0, 343.2, -183.8, 320.5, 354.9, -183.8, 0, 127, 127
L 320.5, 354.9, -183.8, 301.1, 354.9, -183.8, 0, 127, 127
L 301.1, 354.9, -183.8, 282.2, 344.0, -183.8, 0, 127, 127
L 282.2, 344.0, -183.8, 259.7, 353.9, -183.8, 0, 127, 127
L 259.7, 353.9, -183.8, 240.8, 353.9, -175.3, 0, 127, 127
L 254.9, 370.2, -176.8, 240.8, 353.9, -175.3, 0, 127, 127
L 254.9, 370.6, -176.8, 254.9, 384.5, -176.8, 0, 127, 127
L 254.9, 384.5, -176.8, 242.3, 398.9, -179.3, 0, 127, 127
L 242.3, 398.9, -179.3, 220.3, 398.9, -179.3, 0, 127, 127
L 220.3, 398.9, -179.3, 181.7, 369.2, -176.8, 0, 127, 127
L 181.7, 369.2, -176.8, 166.9, 345.6, -169.9, 0, 127, 127
L 166.9, 345.6, -169.9, 166.9, 327.2, -169.9, 0, 127, 127
L 166.9, 327.2, -169.9, 182.3, 305.6, -174.1, 0, 127, 127
L 182.3, 305.6, -174.1, 155.9, 286.4, -196.2, 0, 127, 127
L 155.9, 286.4, -196.2, 155.9, 264.0, -185.3, 0, 127, 127
L 155.9, 264.0, -185.3, 143.0, 242.7, -176.8, 0, 127, 127
L 143.0, 242.7, -176.8, 155.9, 194.5, -181.1, 0, 127, 127
L 155.9, 194.5, -181.1, 155.9, 168.5, -181.1, 0, 127, 127
L 155.9, 168.5, -181.1, 170.0, 159.1, -185.6, 0, 127, 127
L 170.0, 159.1, -185.6, 193.1, 131.0, -176.8, 0, 127, 127
L 193.1, 131.0, -176.8, 181.9, 110.7, -176.8, 0, 127, 127
L 181.9, 110.7, -176.8, 181.7, 91.3, -176.8, 0, 127, 127
L 181.7, 91.3, -176.8, 122.8, 83.0, -180.7, 0, 127, 127
L 122.8, 83.0, -180.7, 109.0, 83.0, -180.7, 0, 127, 127
L 109.0, 83.0, -180.7, 77.2, 87.0, -182.8, 0, 127, 127
L 77.2, 87.0, -182.8, 64.2, 80.0, -180.9, 0, 127, 127
L 45.4, 80.0, -180.5, 64.2, 80.0, -180.9, 0, 127, 127
L 45.4, 80.0, -180.5, 40.9, 74.5, -182.2, 0, 127, 127
L 40.9, 74.5, -182.2, 36.0, 71.4, -181.8, 0, 127, 127
L 36.0, 71.4, -181.8, 36.0, 66.4, -181.8, 0, 127, 127
L 36.0, 66.4, -181.8, 40.9, 61.2, -179.0, 0, 127, 127
L 40.9, 61.2, -179.0, 40.9, 52.1, -188.7, 0, 127, 127
L 40.9, 52.1, -188.7, 6.8, 37.9, -182.4, 0, 127, 127
L 6.8, 37.9, -182.4, -34.4, 24.1, -176.3, 0, 127, 127
L -34.4, 24.1, -176.3, -61.9, 12.4, -176.4, 0, 127, 127
L -61.9, 12.4, -176.4, -55.2, -20.0, -176.4, 0, 127, 127
L -55.2, -20.0, -176.4, -17.0, -20.0, -163.9, 0, 127, 127
L -17.0, -20.0, -163.9, -17.0, -5.6, -162.9, 0, 127, 127
L -17.0, -5.6, -162.9, -10.5, 5.0, -169.2, 0, 127, 127
L -10.5, 5.0, -169.2, 39.8, 5.0, -169.2, 0, 127, 127
L 39.8, 5.0, -169.2, 48.9, -55.9, -154.8, 0, 127, 127
L 48.9, -55.9, -154.8, 48.9, -60.0, -154.8, 0, 127, 127
L 48.9, -60.0, -154.8, 38.7, -65.7, -154.8, 0, 127, 127
L 38.7, -65.7, -154.8, 36.0, -71.2, -154.8, 0, 127, 127
L 36.0, -71.2, -154.8, 36.0, -73.9, -154.8, 0, 127, 127
L 36.0, -73.9, -154.8, 36.9, -79.7, -154.8, 0, 127, 127
L 36.9, -79.7, -154.8, 37.9, -82.6, -154.8, 0, 127, 127
L 37.9, -82.6, -154.8, 45.0, -93.8, -154.8, 0, 127, 127
L 45.0, -93.8, -154.8, 46.9, -101.5, -154.8, 0, 127, 127
L 46.9, -101.5, -154.8, 59.7, -121.3, -155.1, 0, 127, 127
L 59.7, -121.3, -155.1, 64.4, -126.9, -155.8, 0, 127, 127
L 64.4, -126.9, -155.8, 73.7, -127.0, -155.8, 0, 127, 127
L 73.7, -127.0, -155.8, 84.6, -137.0, -158.2, 0, 127, 127
L 84.6, -137.0, -158.2, 89.6, -137.0, -159.1, 0, 127, 127
L 89.6, -137.0, -159.1, 110.9, -175.4, -169.8, 0, 127, 127
L 110.9, -175.4, -169.8, 110.9, -182.1, -184.8, 0, 127, 127
L 110.9, -182.1, -184.8, 99.9, -192.4, -184.8, 0, 127, 127
L 99.9, -192.4, -184.8, 99.9, -204.4, -184.8, 0, 127, 127
L 99.9, -204.4, -184.8, 110.3, -212.9, -184.8, 0, 127, 127
L 110.3, -212.9, -184.8, 120.6, -212.9, -184.8, 0, 127, 127
L 120.6, -212.9, -184.8, 130.0, -204.5, -184.8, 0, 127, 127
L 130.0, -204.5, -184.8, 130.0, -192.3, -184.8, 0, 127, 127
L 130.0, -192.3, -184.8, 120.1, -182.5, -184.8, 0, 127, 127
L 120.1, -182.5, -184.8, 120.0, -157.9, -175.3, 0, 127, 127
L 120.0, -157.9, -175.3, 120.0, -138.4, -162.2, 0, 127, 127
L 120.0, -138.4, -162.2, 98.2, -122.6, -161.5, 0, 127, 127
L 98.2, -122.6, -161.5, 57.5, -101.4, -154.8, 0, 127, 127
L 57.5, -101.4, -154.8, 70.1, -79.6, -154.8, 0, 127, 127
L 70.1, -79.6, -154.8, 71.0, -71.2, -154.8, 0, 127, 127
L 71.0, -71.2, -154.8, 68.2, -65.7, -154.8, 0, 127, 127
L 68.2, -65.7, -154.8, 58.0, -60.0, -154.8, 0, 127, 127
L 58.0, -60.0, -154.8, 68.0, 5.0, -169.2, 0, 127, 127
L 68.0, 5.0, -169.2, 115.7, 5.0, -169.2, 0, 127, 127
L 115.7, 5.0, -169.2, 124.9, -6.9, -160.2, 0, 127, 127
L 124.9, -6.9, -160.2, 124.9, -19.4, -157.3, 0, 127, 127
L 124.9, -19.4, -157.3, 165.1, -19.0, -176.4, 0, 127, 127
L 165.1, -19.0, -176.4, 171.8, 13.4, -176.4, 0, 127, 127
L 171.8, 13.4, -176.4, 146.6, 24.1, -176.4, 0, 127, 127
L 146.6, 24.1, -176.4, 96.3, 38.2, -182.9, 0, 127, 127
L 96.3, 38.2, -182.9, 68.0, 51.7, -188.5, 0, 127, 127
L 68.0, 51.7, -188.5, 68.0, 58.3, -188.8, 0, 127, 127
L 68.0, 58.3, -188.8, 77.1, 61.9, -188.8, 0, 127, 127
L 77.1, 61.9, -188.8, 110.1, 50.9, -180.5, 0, 127, 127
L 110.1, 50.9, -180.5, 123.8, 50.9, -180.5, 0, 127, 127
L 123.8, 50.9, -180.5, 155.3, 61.9, -188.3, 0, 127, 127
L 155.3, 61.9, -188.3, 171.2, 61.9, -176.8, 0, 127, 127
L 171.2, 61.9, -176.8, 192.2, 50.9, -170.4, 0, 127, 127
