P 200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 181, -181, 0, 181, -181, 14, 0, 0, 0
L 181, -184, 14, 181, -181, 14, 0, 0, 0
L 125, -184, 0, 181, -184, 14, 150, 150, 150
L 207, -198, 14, 201, -198, 14, 0, 0, 0
L 181, -184, 14, 181, -198, 14, 0, 0, 0
L 190, -193, 14, 190, -198, 14, 0, 0, 0
L 190, -198, 14, 181, -198, 14, 0, 0, 0
L 97, -244, 14, 97, -268, 14, 0, 0, 0
L 115, -268, 14, 99, -268, 14, 0, 0, 0
L 68, -264, 14, 81, -264, 14, 0, 0, 0
L 84, -264, 14, 84, -279, 14, 0, 0, 0
L 83, -163, 0, 87, -163, 0, 0, 0, 0
L 87, -163, 0, 88, -163, 0, 0, 0, 0
L 88, -168, 0, 88, -164, 0, 0, 0, 0
L 88, -164, 0, 88, -163, 0, 0, 0, 0
L 137, -165, 0, 123, -165, 0, 0, 0, 0
L 123, -9, 0, 123, 11, 0, 0, 0, 0
L 123, 11, 0, 119, 11, 0, 0, 0, 0
L 102, 11, 0, 86, 11, 0, 0, 0, 0
L 116, 11, 0, 111, 11, 0, 0, 0, 0
L 119, 11, 0, 116, 11, 0, 0, 0, 0
L 123, -12, 0, 111, -12, 0, 0, 0, 0
L 97, -12, 0, 83, -12, 0, 0, 0, 0
L 97, -27, 0, 97, -14, 0, 0, 0, 0
L 97, -14, 0, 97, -12, 0, 0, 0, 0
L 123, 14, 0, 111, 14, 0, 0, 0, 0
L 97, 14, 0, 83, 14, 0, 0, 0, 0
L 83, -12, 0, 83, -4, 0, 0, 0, 0
L 83, 6, 0, 83, 14, 0, 0, 0, 0
L 86, -4, 0, 84, -4, 0, 0, 0, 0
L 86, -9, 0, 86, -4, 0, 0, 0, 0
L 86, 6, 0, 84, 6, 0, 0, 0, 0
L 86, 6, 0, 86, 11, 0, 0, 0, 0
L 102, -12, 0, 100, -12, 0, 0, 0, 0
L 102, -12, 0, 102, -10, 0, 0, 0, 0
L 102, 11, 0, 102, 12, 0, 0, 0, 0
L 100, 14, 0, 102, 14, 0, 0, 0, 0
L 266, 244, 14, 264, 247, 14, 150, 150, 150
L 221, 255, 14, 221, 260, 14, 0, 255, 0
L 221, 260, 14, 221, 272, 14, 0, 255, 0
L 220, 226, 14, 221, 255, 14, 0, 255, 0
L 221, 272, 14, 246, 272, 14, 0, 255, 0
L 261, 244, 14, 263, 244, 14, 0, 255, 0
L 261, 249, 14, 261, 244, 14, 0, 255, 0
L 261, 231, 14, 261, 226, 14, 0, 255, 0
L 261, 226, 14, 220, 226, 14, 0, 255, 0
L 266, 231, 14, 263, 231, 14, 0, 255, 0
L 246, 272, 14, 246, 249, 14, 0, 255, 0
L 261, 249, 14, 246, 249, 14, 0, 255, 0
L 196, 211, 40, 196, 223, 40, 150, 150, 150
L 94, 357, 0, 91, 358, 20, 0, 0, 0
L 395, 285, 3, 395, 270, 3, 0, 0, 0
L 357, 395, 0, 357, 369, 0, 0, 0, 0
L 344, 373, 0, 344, 395, 0, 0, 0, 0
L 344, 408, 9, 344, 406, 7, 0, 0, 0
L 357, 408, 9, 357, 406, 7, 0, 0, 0
L 357, 395, 0, 344, 395, 0, 150, 150, 150
L 344, 408, 9, 357, 408, 9, 150, 150, 150
L 344, 401, 4, 344, 399, 3, 0, 0, 0
L 357, 401, 4, 357, 399, 3, 0, 0, 0
L 344, 401, 4, 357, 401, 4, 150, 150, 150
L 344, 398, 2, 344, 396, 1, 0, 0, 0
L 357, 398, 2, 357, 396, 1, 0, 0, 0
L 344, 398, 2, 357, 398, 2, 150, 150, 150
L 344, 404, 6, 344, 403, 5, 0, 0, 0
L 357, 404, 6, 357, 403, 5, 0, 0, 0
L 344, 404, 6, 357, 404, 6, 150, 150, 150
L 344, 396, 1, 344, 395, 0, 0, 0, 0
L 357, 396, 1, 357, 395, 0, 0, 0, 0
L 344, 396, 1, 357, 396, 1, 150, 150, 150
L 344, 399, 3, 344, 398, 2, 0, 0, 0
L 357, 399, 3, 357, 398, 2, 0, 0, 0
L 344, 399, 3, 357, 399, 3, 150, 150, 150
L 344, 403, 5, 344, 401, 4, 0, 0, 0
L 357, 403, 5, 357, 401, 4, 0, 0, 0
L 344, 403, 5, 357, 403, 5, 150, 150, 150
L 344, 406, 7, 344, 404, 6, 0, 0, 0
L 357, 406, 7, 357, 404, 6, 0, 0, 0
L 344, 406, 7, 357, 406, 7, 150, 150, 150
L 195, 393, 0, 195, 373, 0, 0, 0, 0
L 182, 369, 0, 182, 393, 0, 0, 0, 0
L 195, 408, 9, 195, 406, 7, 0, 0, 0
L 182, 408, 9, 182, 406, 7, 0, 0, 0
L 182, 393, 0, 195, 393, 0, 150, 150, 150
L 195, 408, 9, 182, 408, 9, 150, 150, 150
L 195, 400, 4, 195, 398, 3, 0, 0, 0
L 182, 400, 4, 182, 398, 3, 0, 0, 0
L 195, 400, 4, 182, 400, 4, 150, 150, 150
L 195, 404, 6, 195, 402, 5, 0, 0, 0
L 182, 404, 6, 182, 402, 5, 0, 0, 0
L 195, 404, 6, 182, 404, 6, 150, 150, 150
L 195, 406, 7, 195, 404, 6, 0, 0, 0
L 182, 406, 7, 182, 404, 6, 0, 0, 0
L 195, 406, 7, 182, 406, 7, 150, 150, 150
L 195, 402, 5, 195, 400, 4, 0, 0, 0
L 182, 402, 5, 182, 400, 4, 0, 0, 0
L 195, 402, 5, 182, 402, 5, 150, 150, 150
L 195, 396, 2, 195, 394, 1, 0, 0, 0
L 182, 396, 2, 182, 394, 1, 0, 0, 0
L 195, 396, 2, 182, 396, 2, 150, 150, 150
L 195, 398, 3, 195, 396, 2, 150, 150, 150
L 182, 398, 3, 182, 396, 2, 0, 0, 0
L 195, 398, 3, 182, 398, 3, 150, 150, 150
L 195, 394, 1, 195, 393, 0, 0, 0, 0
L 182, 394, 1, 182, 393, 0, 0, 0, 0
L 195, 394, 1, 182, 394, 1, 150, 150, 150
L 213, 381, 18, 200, 381, 18, 150, 150, 150
L 11, -195, 0, 42, -209, 0, 0, 0, 0
L 209, -140, 0, 227, -140, 0, 0, 0, 0
L 261, -140, 0, 279, -140, 0, 0, 0, 0
L 227, -138, 0, 225, -138, 0, 0, 0, 0
L 261, -138, 0, 262, -138, 0, 0, 0, 0
L 249, -129, 0, 262, -129, 0, 0, 0, 0
L 331, 234, 0, 307, 223, 14, 0, 0, 0
L 449, 247, 14, 449, 250, 14, 0, 0, 0
L 478, 335, 14, 487, 340, 14, 0, 0, 0
L 487, 340, 14, 487, 344, 14, 0, 0, 0
L 487, 344, 14, 483, 344, 14, 0, 0, 0
L 481, 358, 14, 481, 344, 14, 240, 240, 0
L 481, 358, 14, 483, 358, 14, 0, 0, 0
L 483, 358, 14, 496, 358, 14, 0, 0, 0
L 483, 344, 14, 483, 358, 14, 240, 240, 0
L 494, 344, 14, 494, 339, 14, 0, 0, 0
L 494, 339, 14, 499, 338, 14, 0, 0, 0
L 499, 338, 14, 502, 333, 14, 0, 0, 0
L 361, -96, -13, 329, -96, -13, 0, 0, 0
L -167, -39, 28, -167, -56, 28, 0, 0, 0
L -140, -39, 28, -140, -56, 28, 0, 0, 0
L 301, -96, -13, 294, -85, -13, 0, 0, 0
L 329, -96, -13, 323, -96, -13, 0, 0, 0
L 329, -96, -13, 301, -96, -13, 0, 0, 0
L 321, -69, -13, 361, -69, -13, 0, 0, 0
L 483, 344, 14, 481, 344, 14, 0, 0, 0
L 447, 355, 14, 447, 347, 14, 205, 133, 63
L 450, 355, 14, 450, 347, 14, 205, 133, 63
L 448, 359, 14, 447, 359, 14, 0, 0, 0
L 448, 344, 14, 448, 347, 14, 205, 133, 63
L 447, 355, 14, 448, 355, 14, 205, 133, 63
L 448, 355, 14, 448, 359, 14, 205, 133, 63
L 448, 355, 14, 450, 355, 14, 205, 133, 63
L 447, 347, 14, 448, 347, 14, 205, 133, 63
L 448, 347, 14, 450, 347, 14, 205, 133, 63
L 433, 379, 14, 433, 409, 14, 0, 0, 0
L 433, 379, 14, 431, 379, 14, 0, 0, 0
L 431, 375, 14, 431, 377, 14, 0, 0, 0
L 427, 375, 14, 419, 375, 14, 205, 133, 63
L 427, 379, 14, 419, 379, 14, 205, 133, 63
L 427, 375, 14, 427, 377, 14, 205, 133, 63
L 419, 375, 14, 419, 377, 14, 205, 133, 63
L 431, 377, 14, 431, 379, 14, 0, 0, 0
L 431, 377, 14, 427, 377, 14, 205, 133, 63
L 427, 377, 14, 427, 379, 14, 205, 133, 63
L 419, 377, 14, 419, 379, 14, 205, 133, 63
L 419, 377, 14, 416, 377, 14, 205, 133, 63
L 433, 456, 1, 434, 456, 1, 0, 0, 0
L 433, 469, 1, 434, 469, 1, 0, 0, 0
L 436, 469, 1, 450, 479, 1, 0, 0, 0
L 436, 456, 1, 447, 450, 1, 0, 0, 0
L 433, 465, 1, 433, 459, 1, 205, 133, 63
L 436, 459, 1, 436, 465, 1, 205, 133, 63
L 434, 456, 1, 436, 456, 1, 0, 0, 0
L 434, 469, 1, 436, 469, 1, 0, 0, 0
L 434, 456, 1, 434, 459, 1, 205, 133, 63
L 436, 465, 1, 434, 465, 1, 205, 133, 63
L 434, 465, 1, 434, 469, 1, 205, 133, 63
L 434, 465, 1, 433, 465, 1, 205, 133, 63
L 436, 459, 1, 434, 459, 1, 205, 133, 63
L 434, 459, 1, 433, 459, 1, 205, 133, 63
L 310, 431, 0, 318, 431, 0, 205, 133, 63
L 310, 434, 0, 318, 434, 0, 205, 133, 63
L 318, 431, 0, 318, 432, 0, 205, 133, 63
L 310, 431, 0, 310, 432, 0, 205, 133, 63
L 306, 432, 0, 306, 434, 0, 0, 0, 0
L 322, 432, 0, 322, 434, 0, 0, 0, 0
L 306, 432, 0, 310, 432, 0, 205, 133, 63
L 318, 432, 0, 318, 434, 0, 205, 133, 63
L 310, 432, 0, 310, 434, 0, 205, 133, 63
L 318, 432, 0, 322, 432, 0, 205, 133, 63
L 322, 411, 0, 322, 432, 0, 0, 0, 0
L 307, 409, 0, 297, 409, 0, 0, 0, 0
L 297, 409, 0, 297, 395, 0, 0, 0, 0
L 292, 409, 0, 292, 395, 0, 0, 0, 0
L 292, 409, 0, 281, 409, 0, 0, 0, 0
L 310, 413, 0, 318, 413, 0, 205, 133, 63
L 310, 409, 0, 318, 409, 0, 205, 133, 63
L 310, 413, 0, 310, 411, 0, 205, 133, 63
L 318, 413, 0, 318, 411, 0, 205, 133, 63
L 307, 411, 0, 307, 409, 0, 0, 0, 0
L 307, 411, 0, 310, 411, 0, 205, 133, 63
L 310, 411, 0, 310, 409, 0, 205, 133, 63
L 318, 411, 0, 318, 409, 0, 205, 133, 63
L 318, 411, 0, 322, 411, 0, 205, 133, 63
L 261, 431, 0, 235, 431, 0, 0, 0, 0
L 223, 432, 0, 223, 451, 0, 0, 0, 0
L 232, 431, 0, 226, 431, 0, 205, 133, 63
L 232, 434, 0, 226, 434, 0, 205, 133, 63
L 232, 431, 0, 232, 432, 0, 205, 133, 63
L 226, 431, 0, 226, 432, 0, 205, 133, 63
L 235, 432, 0, 235, 434, 0, 0, 0, 0
L 223, 432, 0, 226, 432, 0, 205, 133, 63
L 232, 432, 0, 232, 434, 0, 205, 133, 63
L 226, 432, 0, 226, 434, 0, 205, 133, 63
L 232, 432, 0, 235, 432, 0, 205, 133, 63
L 242, 409, 0, 242, 380, 0, 0, 0, 0
L 242, 409, 0, 235, 409, 0, 0, 0, 0
L 261, 409, 0, 245, 409, 0, 0, 0, 0
L 261, 413, 0, 261, 411, 0, 0, 0, 0
L 235, 413, 0, 235, 411, 0, 0, 0, 0
L 223, 409, 0, 217, 409, 0, 0, 0, 0
L 223, 411, 0, 223, 432, 0, 0, 0, 0
L 232, 413, 0, 226, 413, 0, 205, 133, 63
L 232, 409, 0, 226, 409, 0, 205, 133, 63
L 235, 411, 0, 235, 409, 0, 0, 0, 0
L 235, 411, 0, 232, 411, 0, 205, 133, 63
L 226, 409, 0, 226, 411, 0, 205, 133, 63
L 226, 411, 0, 223, 411, 0, 205, 133, 63
L 226, 411, 0, 226, 413, 0, 205, 133, 63
L 232, 409, 0, 232, 411, 0, 205, 133, 63
L 232, 411, 0, 232, 413, 0, 205, 133, 63
L 256, 380, 0, 261, 380, 0, 0, 0, 0
L 265, 409, 0, 273, 409, 0, 205, 133, 63
L 265, 413, 0, 273, 413, 0, 205, 133, 63
L 278, 411, 0, 278, 413, 0, 0, 0, 0
L 261, 411, 0, 261, 409, 0, 0, 0, 0
L 278, 411, 0, 273, 411, 0, 205, 133, 63
L 265, 409, 0, 265, 411, 0, 205, 133, 63
L 265, 411, 0, 261, 411, 0, 205, 133, 63
L 265, 411, 0, 265, 413, 0, 205, 133, 63
L 273, 409, 0, 273, 411, 0, 205, 133, 63
L 273, 411, 0, 273, 413, 0, 205, 133, 63
L 261, 432, 0, 261, 483, 0, 0, 0, 0
L 273, 431, 0, 265, 431, 0, 205, 133, 63
L 273, 434, 0, 265, 434, 0, 205, 133, 63
L 273, 431, 0, 273, 432, 0, 205, 133, 63
L 265, 431, 0, 265, 432, 0, 205, 133, 63
L 278, 432, 0, 278, 434, 0, 0, 0, 0
L 261, 432, 0, 265, 432, 0, 205, 133, 63
L 273, 432, 0, 273, 434, 0, 205, 133, 63
L 265, 432, 0, 265, 434, 0, 205, 133, 63
L 273, 432, 0, 278, 432, 0, 205, 133, 63
L 261, 380, 0, 261, 377, 0, 0, 0, 0
L 278, 411, 0, 278, 377, 0, 0, 0, 0
L 321, 377, 0, 278, 377, 0, 0, 0, 0
L 218, 377, 0, 261, 377, 0, 0, 0, 0
L 357, 339, 0, 357, 344, 0, 0, 0, 0
L 360, 356, 0, 358, 356, 0, 0, 0, 0
L 357, 359, 0, 357, 365, 0, 205, 133, 63
L 360, 359, 0, 360, 365, 0, 205, 133, 63
L 358, 356, 0, 357, 356, 0, 0, 0, 0
L 358, 369, 0, 360, 369, 0, 0, 0, 0
L 358, 356, 0, 358, 359, 0, 205, 133, 63
L 357, 365, 0, 358, 365, 0, 205, 133, 63
L 358, 365, 0, 358, 369, 0, 205, 133, 63
L 358, 365, 0, 360, 365, 0, 205, 133, 63
L 357, 359, 0, 358, 359, 0, 205, 133, 63
L 358, 359, 0, 360, 359, 0, 205, 133, 63
L 108, 11, 0, 104, 11, 0, 205, 133, 63
L 104, 14, 0, 108, 14, 0, 205, 133, 63
L 111, 12, 0, 111, 14, 0, 0, 0, 0
L 102, 12, 0, 102, 14, 0, 0, 0, 0
L 111, 12, 0, 108, 12, 0, 205, 133, 63
L 104, 11, 0, 104, 12, 0, 205, 133, 63
L 104, 12, 0, 102, 12, 0, 205, 133, 63
L 104, 12, 0, 104, 14, 0, 205, 133, 63
L 108, 11, 0, 108, 12, 0, 205, 133, 63
L 108, 12, 0, 108, 14, 0, 205, 133, 63
L 104, -12, 0, 108, -12, 0, 205, 133, 63
L 104, -9, 0, 108, -9, 0, 205, 133, 63
L 108, -12, 0, 108, -10, 0, 205, 133, 63
L 104, -12, 0, 104, -10, 0, 205, 133, 63
L 102, -10, 0, 102, -9, 0, 0, 0, 0
L 111, -10, 0, 111, -9, 0, 0, 0, 0
L 102, -10, 0, 104, -10, 0, 205, 133, 63
L 108, -10, 0, 108, -9, 0, 205, 133, 63
L 104, -10, 0, 104, -9, 0, 205, 133, 63
L 108, -10, 0, 111, -10, 0, 205, 133, 63
L 56, 39, 0, 56, 41, 0, 0, 0, 0
L 53, 39, 0, 54, 39, 0, 0, 0, 0
L 53, 30, 0, 53, 28, 0, 0, 0, 0
L 56, 30, 0, 54, 30, 0, 0, 0, 0
L 54, 30, 0, 53, 30, 0, 0, 0, 0
L 54, 39, 0, 56, 39, 0, 0, 0, 0
L 54, 30, 0, 54, 32, 0, 205, 133, 63
L 56, 32, 0, 56, 36, 0, 205, 133, 63
L 53, 36, 0, 53, 32, 0, 205, 133, 63
L 53, 32, 0, 54, 32, 0, 205, 133, 63
L 54, 32, 0, 56, 32, 0, 205, 133, 63
L 56, 36, 0, 54, 36, 0, 205, 133, 63
L 54, 36, 0, 54, 39, 0, 205, 133, 63
L 54, 36, 0, 53, 36, 0, 205, 133, 63
L 56, -27, 0, 56, -30, 0, 0, 0, 0
L 56, -39, 0, 56, -41, 0, 0, 0, 0
L 53, -39, 0, 54, -39, 0, 0, 0, 0
L 53, -30, 0, 53, -28, 0, 0, 0, 0
L 56, -30, 0, 54, -30, 0, 0, 0, 0
L 53, -36, 0, 53, -32, 0, 205, 133, 63
L 56, -32, 0, 56, -36, 0, 205, 133, 63
L 54, -39, 0, 56, -39, 0, 0, 0, 0
L 54, -30, 0, 53, -30, 0, 0, 0, 0
L 54, -39, 0, 54, -36, 0, 205, 133, 63
L 56, -32, 0, 54, -32, 0, 205, 133, 63
L 54, -32, 0, 54, -30, 0, 205, 133, 63
L 54, -32, 0, 53, -32, 0, 205, 133, 63
L 56, -36, 0, 54, -36, 0, 205, 133, 63
L 54, -36, 0, 53, -36, 0, 205, 133, 63
L 83, -1, 0, 83, 3, 0, 205, 133, 63
L 86, 3, 0, 86, -1, 0, 205, 133, 63
L 84, -4, 0, 83, -4, 0, 0, 0, 0
L 84, 6, 0, 83, 6, 0, 0, 0, 0
L 84, -4, 0, 84, -1, 0, 205, 133, 63
L 86, 3, 0, 84, 3, 0, 205, 133, 63
L 84, 3, 0, 84, 6, 0, 205, 133, 63
L 84, 3, 0, 83, 3, 0, 205, 133, 63
L 86, -1, 0, 84, -1, 0, 205, 133, 63
L 84, -1, 0, 83, -1, 0, 205, 133, 63
L 151, -128, 0, 151, -125, 0, 0, 0, 0
L 153, -125, 0, 151, -125, 0, 0, 0, 0
L 153, -140, 0, 151, -140, 0, 0, 0, 0
L 151, -137, 0, 151, -140, 0, 0, 0, 0
L 167, -115, 0, 172, -115, 0, 0, 0, 0
L 151, -130, 0, 151, -134, 0, 205, 133, 63
L 156, -130, 0, 156, -134, 0, 205, 133, 63
L 153, -137, 0, 151, -137, 0, 0, 0, 0
L 153, -128, 0, 151, -128, 0, 0, 0, 0
L 153, -137, 0, 153, -134, 0, 205, 133, 63
L 151, -130, 0, 153, -130, 0, 205, 133, 63
L 153, -130, 0, 153, -128, 0, 205, 133, 63
L 153, -130, 0, 156, -130, 0, 205, 133, 63
L 151, -134, 0, 153, -134, 0, 205, 133, 63
L 153, -134, 0, 156, -134, 0, 205, 133, 63
L 184, -179, 14, 184, -184, 14, 0, 0, 0
L 99, -279, 14, 104, -279, 14, 0, 0, 0
L 97, -270, 14, 97, -276, 14, 205, 133, 63
L 101, -270, 14, 101, -276, 14, 205, 133, 63
L 99, -268, 14, 97, -268, 14, 0, 0, 0
L 99, -279, 14, 99, -276, 14, 205, 133, 63
L 97, -270, 14, 99, -270, 14, 205, 133, 63
L 99, -270, 14, 99, -268, 14, 205, 133, 63
L 99, -270, 14, 101, -270, 14, 205, 133, 63
L 97, -276, 14, 99, -276, 14, 205, 133, 63
L 99, -276, 14, 101, -276, 14, 205, 133, 63
L 81, -254, 14, 77, -254, 14, 0, 0, 0
L 84, -256, 14, 84, -261, 14, 205, 133, 63
L 78, -261, 14, 78, -256, 14, 205, 133, 63
L 84, -256, 14, 81, -256, 14, 205, 133, 63
L 84, -261, 14, 81, -261, 14, 205, 133, 63
L 81, -264, 14, 84, -264, 14, 0, 0, 0
L 81, -264, 14, 81, -261, 14, 205, 133, 63
L 81, -256, 14, 78, -256, 14, 205, 133, 63
L 81, -261, 14, 78, -261, 14, 205, 133, 63
L 81, -256, 14, 81, -254, 14, 205, 133, 63
L 142, -265, 28, 142, -268, 28, 0, 255, 0
L 125, -254, 28, 125, -242, 28, 0, 255, 0
L 102, -253, 28, 102, -265, 28, 0, 255, 0
L 86, -99, 0, 84, -99, 0, 0, 0, 0
L 83, -97, 0, 83, -99, 0, 0, 0, 0
L 86, -101, 0, 86, -105, 0, 205, 133, 63
L 83, -105, 0, 83, -101, 0, 205, 133, 63
L 86, -101, 0, 84, -101, 0, 205, 133, 63
L 86, -105, 0, 84, -105, 0, 205, 133, 63
L 84, -108, 0, 83, -108, 0, 0, 0, 0
L 84, -99, 0, 83, -99, 0, 0, 0, 0
L 84, -108, 0, 84, -105, 0, 205, 133, 63
L 84, -101, 0, 83, -101, 0, 205, 133, 63
L 84, -105, 0, 83, -105, 0, 205, 133, 63
L 84, -101, 0, 84, -99, 0, 205, 133, 63
L 86, -79, 0, 86, -73, 0, 205, 133, 63
L 83, -79, 0, 83, -73, 0, 205, 133, 63
L 86, -73, 0, 84, -73, 0, 205, 133, 63
L 86, -79, 0, 84, -79, 0, 205, 133, 63
L 84, -82, 0, 83, -82, 0, 0, 0, 0
L 84, -82, 0, 84, -79, 0, 205, 133, 63
L 84, -73, 0, 83, -73, 0, 205, 133, 63
L 84, -79, 0, 83, -79, 0, 205, 133, 63
L 84, -73, 0, 84, -71, 0, 205, 133, 63
L 95, -79, 0, 95, -73, 0, 205, 133, 63
L 98, -79, 0, 98, -73, 0, 205, 133, 63
L 96, -82, 0, 95, -82, 0, 0, 0, 0
L 96, -82, 0, 96, -79, 0, 205, 133, 63
L 95, -73, 0, 96, -73, 0, 205, 133, 63
L 96, -73, 0, 96, -71, 0, 205, 133, 63
L 96, -73, 0, 98, -73, 0, 205, 133, 63
L 95, -79, 0, 96, -79, 0, 205, 133, 63
L 96, -79, 0, 98, -79, 0, 205, 133, 63
L 86, -79, 14, 86, -73, 14, 205, 133, 63
L 83, -79, 14, 83, -73, 14, 205, 133, 63
L 86, -73, 14, 84, -73, 14, 205, 133, 63
L 86, -79, 14, 84, -79, 14, 205, 133, 63
L 84, -82, 14, 83, -82, 14, 0, 255, 0
L 84, -82, 14, 84, -79, 14, 205, 133, 63
L 84, -73, 14, 83, -73, 14, 205, 133, 63
L 84, -79, 14, 83, -79, 14, 205, 133, 63
L 84, -73, 14, 84, -71, 14, 205, 133, 63
L 86, -99, 14, 84, -99, 14, 0, 255, 0
L 83, -97, 14, 83, -99, 14, 0, 255, 0
L 88, -139, 14, 88, -144, 14, 0, 255, 0
L 88, -144, 0, 83, -144, 0, 0, 0, 0
L 88, -139, 0, 88, -144, 0, 0, 0, 0
L 108, -144, 0, 88, -144, 0, 205, 133, 63
L 123, -165, 0, 121, -165, 0, 0, 0, 0
L 123, -154, 0, 121, -154, 0, 0, 0, 0
L 123, -165, 0, 123, -162, 0, 205, 133, 63
L 125, -156, 0, 125, -162, 0, 205, 133, 63
L 121, -162, 0, 121, -156, 0, 205, 133, 63
L 125, -156, 0, 123, -156, 0, 205, 133, 63
L 123, -156, 0, 123, -154, 0, 205, 133, 63
L 123, -156, 0, 121, -156, 0, 205, 133, 63
L 125, -162, 0, 123, -162, 0, 205, 133, 63
L 123, -162, 0, 121, -162, 0, 205, 133, 63
L 121, -113, 0, 121, -111, 0, 0, 0, 0
L 121, -110, 0, 123, -110, 0, 0, 0, 0
L 114, -110, 0, 118, -110, 0, 205, 133, 63
L 114, -113, 0, 118, -113, 0, 205, 133, 63
L 114, -110, 0, 114, -111, 0, 205, 133, 63
L 118, -110, 0, 118, -111, 0, 205, 133, 63
L 121, -111, 0, 121, -110, 0, 0, 0, 0
L 112, -111, 0, 112, -110, 0, 0, 0, 0
L 121, -111, 0, 118, -111, 0, 205, 133, 63
L 114, -111, 0, 114, -113, 0, 205, 133, 63
L 118, -111, 0, 118, -113, 0, 205, 133, 63
L 114, -111, 0, 112, -111, 0, 205, 133, 63
L 121, -113, 14, 121, -111, 14, 0, 255, 0
L 123, -110, 14, 121, -110, 14, 0, 255, 0
L 118, -113, 14, 114, -113, 14, 205, 133, 63
L 114, -110, 14, 118, -110, 14, 205, 133, 63
L 121, -111, 14, 121, -110, 14, 0, 255, 0
L 112, -111, 14, 112, -113, 14, 0, 255, 0
L 121, -111, 14, 118, -111, 14, 205, 133, 63
L 114, -113, 14, 114, -111, 14, 205, 133, 63
L 114, -111, 14, 112, -111, 14, 205, 133, 63
L 114, -111, 14, 114, -110, 14, 205, 133, 63
L 118, -113, 14, 118, -111, 14, 205, 133, 63
L 118, -111, 14, 118, -110, 14, 205, 133, 63
L 461, 253, 14, 461, 250, 14, 0, 0, 0
L 449, 250, 14, 449, 264, 14, 0, 0, 0
L 461, 250, 14, 461, 242, 14, 0, 0, 0
L 449, 250, 14, 461, 250, 14, 199, 21, 133
L 449, 264, 14, 490, 264, 14, 0, 0, 0
L 461, 253, 14, 502, 253, 14, 0, 0, 0
L 502, 333, 14, 502, 253, 14, 0, 0, 0
L 490, 264, 14, 490, 322, 14, 0, 0, 0
L 490, 322, 14, 478, 335, 14, 0, 0, 0
L 494, 344, 14, 496, 344, 14, 0, 0, 0
L 496, 358, 14, 496, 344, 14, 0, 0, 0
L 452, 320, 15, 447, 320, 15, 0, 0, 0
L 393, 253, 3, 393, 258, 3, 0, 0, 0
L 384, 236, 3, 379, 236, 3, 0, 0, 0
L 148, 271, 0, 148, 276, 0, 0, 0, 0
L 141, 330, 0, 141, 325, 0, 0, 0, 0
L 97, 38, 0, 97, 55, 0, 0, 0, 0
L 97, 55, 0, 140, 55, 0, 0, 0, 0
L 399, 215, 3, 407, 215, 3, 205, 133, 63
L 399, 218, 3, 407, 218, 3, 205, 133, 63
L 396, 216, 3, 396, 218, 3, 0, 0, 0
L 411, 216, 3, 407, 216, 3, 205, 133, 63
L 399, 215, 3, 399, 216, 3, 205, 133, 63
L 399, 216, 3, 396, 216, 3, 205, 133, 63
L 399, 216, 3, 399, 218, 3, 205, 133, 63
L 407, 215, 3, 407, 216, 3, 205, 133, 63
L 407, 216, 3, 407, 218, 3, 205, 133, 63
L 396, 236, 3, 396, 233, 3, 0, 0, 0
L 379, 236, 3, 377, 236, 3, 0, 0, 0
L 377, 233, 3, 377, 236, 3, 0, 0, 0
L 377, 236, 3, 376, 236, 3, 0, 0, 0
L 441, 341, 14, 441, 339, 14, 0, 0, 0
L 441, 339, 14, 438, 339, 14, 0, 0, 0
L 425, 339, 14, 422, 339, 14, 0, 0, 0
L 422, 341, 14, 422, 339, 14, 0, 0, 0
L 434, 339, 14, 428, 339, 14, 205, 133, 63
L 434, 344, 14, 428, 344, 14, 205, 133, 63
L 434, 339, 14, 434, 341, 14, 205, 133, 63
L 428, 339, 14, 428, 341, 14, 205, 133, 63
L 425, 341, 14, 425, 339, 14, 0, 0, 0
L 438, 341, 14, 438, 339, 14, 0, 0, 0
L 425, 341, 14, 428, 341, 14, 205, 133, 63
L 434, 341, 14, 434, 344, 14, 205, 133, 63
L 428, 341, 14, 428, 344, 14, 205, 133, 63
L 434, 341, 14, 438, 341, 14, 205, 133, 63
L 434, 303, 15, 431, 303, 15, 0, 0, 0
L 434, 320, 15, 434, 303, 15, 0, 0, 0
L 447, 320, 15, 434, 320, 15, 0, 0, 0
L 431, 306, 15, 431, 324, 15, 0, 0, 0
L 431, 324, 15, 449, 324, 15, 0, 0, 0
L 431, 287, 15, 429, 287, 15, 0, 0, 0
L 429, 287, 15, 429, 290, 15, 0, 0, 0
L 429, 303, 15, 429, 306, 15, 0, 0, 0
L 429, 306, 15, 431, 306, 15, 0, 0, 0
L 434, 293, 15, 434, 299, 15, 205, 133, 63
L 429, 293, 15, 429, 299, 15, 205, 133, 63
L 431, 290, 15, 434, 290, 15, 0, 0, 0
L 431, 303, 15, 429, 303, 15, 0, 0, 0
L 431, 290, 15, 431, 293, 15, 205, 133, 63
L 434, 299, 15, 431, 299, 15, 205, 133, 63
L 431, 299, 15, 431, 303, 15, 205, 133, 63
L 431, 299, 15, 429, 299, 15, 205, 133, 63
