P -400, 2600, 0, 0, 0, 0, 2, Original_Map:_Goodurden<RoI>
P -400, 2800, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -400, 3000, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -400, 3200, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 520.7, -231.7, -263.9, 523.5, -239.8, -263.9, 0, 0, 0
L 523.5, -239.8, -263.9, 519.8, -247.4, -263.9, 0, 0, 0
L 519.8, -247.4, -263.9, 511.9, -250.6, -263.8, 0, 0, 0
L 511.9, -250.6, -263.8, 510.5, -249.4, -263.8, 0, 0, 0
L 510.5, -249.4, -263.8, 508.6, -253.2, -263.8, 0, 0, 0
L 509.9, -338.4, -262.4, 508.3, -335.3, -262.6, 0, 0, 0
L 508.3, -335.3, -262.3, 512.6, -322.8, -263.2, 0, 0, 0
L 512.6, -322.8, -263.2, 525.8, -315.8, -263.8, 0, 0, 0
L 525.8, -315.8, -263.8, 539.0, -320.6, -263.8, 0, 0, 0
L 539.0, -320.6, -263.8, 545.4, -333.6, -263.8, 0, 0, 0
L 545.4, -333.6, -263.8, 540.6, -347.0, -263.8, 0, 0, 0
L 540.6, -347.0, -263.8, 527.6, -353.2, -263.8, 0, 0, 0
L 527.6, -353.2, -263.8, 514.3, -348.2, -263.6, 0, 0, 0
L 514.3, -348.2, -263.3, 512.9, -344.9, -263.1, 0, 0, 0
L 512.9, -344.9, -262.9, 517.7, -342.9, -262.9, 0, 0, 0
L 517.7, -342.9, -263.1, 517.8, -344.5, -263.2, 0, 0, 0
L 517.8, -344.5, -263.2, 527.4, -348.1, -263.9, 0, 0, 0
L 527.4, -348.1, -263.9, 536.8, -343.7, -263.9, 0, 0, 0
L 536.8, -343.7, -263.9, 540.2, -333.9, -263.6, 0, 0, 0
L 540.2, -333.9, -263.6, 535.9, -324.4, -263.9, 0, 0, 0
L 535.9, -324.4, -263.9, 526.6, -320.9, -263.9, 0, 0, 0
L 526.6, -320.9, -263.9, 516.7, -325.5, -263.2, 0, 0, 0
L 516.7, -325.5, -263.2, 513.4, -335.9, -262.3, 0, 0, 0
L 513.4, -335.9, -262.3, 514.7, -336.3, -262.3, 0, 0, 0
L 509.9, -338.4, -262.5, 514.7, -336.3, -262.9, 0, 0, 0
L 422.2, -459.3, -266.7, 424.9, -461.5, -266.7, 0, 0, 0
L 424.9, -461.5, -266.5, 427.2, -472.6, -265.9, 0, 0, 0
L 427.2, -472.6, -265.9, 420.3, -482.6, -265.2, 0, 0, 0
L 420.3, -482.6, -265.2, 409.4, -484.7, -264.8, 0, 0, 0
L 409.4, -484.7, -264.8, 399.3, -478.6, -264.3, 0, 0, 0
L 399.3, -478.6, -264.3, 397.0, -467.6, -264.6, 0, 0, 0
L 397.0, -467.6, -264.6, 403.3, -456.9, -265.5, 0, 0, 0
L 403.3, -456.9, -265.5, 414.9, -454.4, -266.6, 0, 0, 0
L 414.9, -454.4, -266.6, 417.4, -456.3, -266.7, 0, 0, 0
L 417.4, -456.3, -266.7, 415.2, -459.8, -266.5, 0, 0, 0
L 415.2, -459.8, -266.4, 413.9, -459.0, -266.3, 0, 0, 0
L 413.9, -459.0, -266.3, 405.8, -460.8, -265.6, 0, 0, 0
L 405.8, -460.8, -265.6, 401.5, -467.8, -265.0, 0, 0, 0
L 401.5, -467.8, -265.0, 403.2, -475.7, -264.8, 0, 0, 0
L 403.2, -475.8, -264.7, 410.7, -480.3, -265.1, 0, 0, 0
L 410.7, -480.3, -265.1, 418.1, -478.6, -265.5, 0, 0, 0
L 418.1, -478.6, -265.5, 422.7, -471.7, -266.6, 0, 0, 0
L 422.7, -471.7, -266.6, 421.1, -463.6, -266.5, 0, 0, 0
L 421.1, -463.6, -266.5, 420.9, -462.9, -266.5, 0, 0, 0
L 420.9, -462.9, -266.6, 422.2, -459.3, -266.7, 0, 0, 0
L 338.9, -349.1, -263.8, 337.5, -346.0, -263.8, 0, 0, 0
L 338.9, -349.1, -263.8, 331.7, -358.4, -263.8, 0, 0, 0
L 331.7, -358.4, -263.8, 319.4, -360.9, -263.8, 0, 0, 0
L 319.4, -360.9, -263.8, 309.5, -353.9, -263.8, 0, 0, 0
L 309.5, -353.9, -263.8, 307.9, -342.8, -263.8, 0, 0, 0
L 307.9, -342.8, -263.8, 315.0, -332.1, -263.8, 0, 0, 0
L 315.0, -332.1, -263.8, 325.8, -330.7, -263.8, 0, 0, 0
L 325.8, -330.7, -263.8, 335.9, -337.2, -263.8, 0, 0, 0
L 335.9, -337.2, -263.8, 336.5, -340.5, -263.8, 0, 0, 0
L 336.5, -340.5, -263.8, 332.4, -341.3, -263.8, 0, 0, 0
L 332.4, -341.3, -263.8, 332.2, -339.7, -263.8, 0, 0, 0
L 332.2, -339.7, -263.8, 325.3, -335.1, -263.9, 0, 0, 0
L 325.3, -335.1, -263.9, 317.3, -336.7, -263.9, 0, 0, 0
L 317.3, -336.7, -263.9, 312.3, -343.6, -263.9, 0, 0, 0
L 312.3, -343.6, -263.9, 313.9, -351.7, -263.9, 0, 0, 0
L 313.9, -351.7, -263.9, 320.7, -356.4, -263.9, 0, 0, 0
L 320.7, -356.4, -263.9, 328.9, -354.9, -263.9, 0, 0, 0
L 328.9, -354.9, -263.9, 333.6, -348.1, -263.9, 0, 0, 0
L 333.6, -348.1, -263.9, 333.4, -346.9, -263.8, 0, 0, 0
L 333.4, -346.9, -263.8, 337.5, -346.0, -263.8, 0, 0, 0
L 639.3, 186.3, -263.8, 640.3, 185.1, -263.8, 0, 0, 0
L 640.3, 185.1, -263.8, 648.2, 183.7, -263.9, 0, 0, 0
L 648.2, 183.7, -263.9, 654.9, 188.4, -263.9, 0, 0, 0
L 654.9, 188.4, -263.9, 656.4, 196.8, -263.9, 0, 0, 0
L 656.4, 196.8, -263.9, 651.5, 203.6, -263.9, 0, 0, 0
L 651.5, 203.6, -263.9, 643.3, 205.0, -263.9, 0, 0, 0
L 643.3, 205.0, -263.9, 636.5, 200.2, -263.9, 0, 0, 0
L 636.5, 200.2, -263.9, 635.3, 192.1, -263.8, 0, 0, 0
L 635.3, 192.1, -263.8, 635.7, 190.9, -263.8, 0, 0, 0
L 635.7, 190.9, -263.8, 632.4, 188.5, -263.8, 0, 0, 0
L 639.3, 186.3, -263.8, 635.6, 183.9, -263.8, 0, 0, 0
L 635.6, 183.9, -263.8, 637.3, 181.5, -263.8, 0, 0, 0
L 637.3, 181.5, -263.8, 649.2, 179.2, -263.8, 0, 0, 0
L 649.2, 179.2, -263.8, 658.9, 186.8, -263.8, 0, 0, 0
L 658.9, 186.8, -263.8, 661.0, 198.3, -263.8, 0, 0, 0
L 661.0, 198.3, -263.8, 654.2, 207.4, -263.8, 0, 0, 0
L 654.2, 207.4, -263.8, 642.1, 209.4, -263.8, 0, 0, 0
L 642.1, 209.4, -263.8, 632.7, 202.7, -263.8, 0, 0, 0
L 632.7, 202.7, -263.8, 630.6, 191.2, -263.8, 0, 0, 0
L 630.6, 191.2, -263.8, 632.4, 188.5, -263.8, 0, 0, 0
L 628.1, 106.7, -263.8, 630.2, 109.4, -263.8, 0, 0, 0
L 630.2, 109.4, -263.8, 642.2, 110.2, -263.8, 0, 0, 0
L 642.2, 110.2, -263.8, 651.0, 103.4, -263.8, 0, 0, 0
L 651.0, 103.4, -263.8, 652.4, 91.4, -263.8, 0, 0, 0
L 652.4, 91.4, -263.8, 645.3, 83.0, -263.8, 0, 0, 0
L 645.3, 83.0, -263.8, 633.0, 80.6, -263.8, 0, 0, 0
L 624.6, 102.3, -263.8, 622.5, 99.8, -263.8, 0, 0, 0
L 622.5, 99.8, -263.8, 623.7, 88.5, -263.8, 0, 0, 0
L 623.7, 88.5, -263.8, 633.0, 80.6, -263.8, 0, 0, 0
L 627.9, 99.7, -263.8, 624.6, 102.3, -263.8, 0, 0, 0
L 627.9, 99.7, -263.8, 626.9, 98.5, -263.8, 0, 0, 0
L 626.9, 98.5, -263.8, 627.8, 90.3, -263.9, 0, 0, 0
L 627.8, 90.3, -263.9, 634.4, 85.6, -263.9, 0, 0, 0
L 634.4, 85.6, -263.9, 642.7, 86.0, -263.9, 0, 0, 0
L 642.7, 86.0, -263.9, 648.0, 92.5, -263.9, 0, 0, 0
L 648.0, 92.5, -263.9, 647.0, 100.9, -263.9, 0, 0, 0
L 647.0, 100.9, -263.9, 640.4, 106.7, -263.9, 0, 0, 0
L 640.4, 106.7, -263.9, 632.3, 105.2, -263.8, 0, 0, 0
L 632.3, 105.2, -263.8, 631.5, 104.2, -263.8, 0, 0, 0
L 631.5, 104.2, -263.8, 628.1, 106.7, -263.8, 0, 0, 0
L 537.8, 937.0, -287.8, 551.6, 937.0, -287.8, 150, 150, 150
L 551.6, 937.0, -287.8, 550.9, 1043.3, -287.8, 150, 150, 150
L 550.9, 1043.3, -287.8, 638.9, 1045.0, -287.8, 150, 150, 150
L 638.9, 1045.0, -287.8, 633.9, 1027.0, -280.9, 150, 150, 150
L 537.9, 925.0, -286.3, 547.3, 925.0, -286.3, 0, 0, 0
L 537.8, 937.0, -287.8, 537.9, 925.0, -286.3, 150, 150, 150
L 540.7, 937.0, -287.9, 540.6, 925.0, -287.9, 150, 150, 150
L 543.7, 925.0, -285.6, 543.6, 937.0, -285.6, 150, 150, 150
L 546.7, 937.0, -284.9, 546.7, 925.0, -284.9, 150, 150, 150
L 549.7, 926.5, -282.6, 549.7, 937.0, -282.6, 150, 150, 150
L 571.0, 926.5, -281.8, 571.0, 911.3, -285.2, 0, 0, 0
L 579.5, 1027.0, -281.8, 635.5, 1027.0, -281.8, 0, 0, 0
L 635.5, 1027.0, -281.8, 635.5, 950.3, -281.8, 0, 0, 0
L 635.5, 950.3, -281.8, 579.5, 950.3, -281.8, 0, 0, 0
L 579.5, 950.3, -281.8, 579.5, 967.0, -281.8, 0, 0, 0
L 579.5, 1027.0, -281.8, 579.5, 977.3, -281.8, 0, 0, 0
L 579.5, 977.3, -281.8, 582.3, 977.3, -281.8, 0, 0, 0
L 582.3, 977.3, -281.8, 586.7, 977.4, -281.8, 0, 0, 0
L 586.7, 967.0, -281.8, 584.0, 967.0, -281.8, 0, 0, 0
L 586.7, 967.0, -281.8, 586.7, 957.2, -281.8, 0, 0, 0
L 628.3, 957.3, -281.8, 586.7, 957.2, -281.8, 0, 0, 0
L 628.3, 957.3, -281.8, 628.3, 995.8, -281.8, 0, 0, 0
L 586.7, 1019.8, -281.8, 628.3, 1019.8, -281.8, 0, 0, 0
L 586.7, 977.4, -281.8, 586.7, 1019.8, -281.8, 0, 0, 0
L 628.3, 995.8, -281.8, 628.3, 1002.2, -281.8, 0, 0, 0
L 628.3, 995.8, -281.8, 617.5, 995.8, -281.8, 205, 133, 63
L 617.5, 995.8, -281.8, 617.5, 1002.2, -281.8, 205, 133, 63
L 628.3, 1002.2, -281.8, 628.3, 1019.8, -281.8, 0, 0, 0
L 628.3, 1002.2, -281.8, 617.5, 1002.2, -281.8, 205, 133, 63
L 501.5, 1117.0, -286.5, 501.5, 1217.4, -287.8, 150, 150, 150
L 501.5, 1217.4, -287.8, 513.5, 1225.5, -280.6, 150, 150, 150
L 513.6, 1178.3, -281.8, 513.5, 1234.0, -275.3, 0, 0, 0
L 633.9, 1234.0, -281.8, 513.5, 1234.0, -275.3, 0, 0, 0
L 513.6, 1178.3, -281.8, 536.0, 1178.5, -281.8, 0, 0, 0
L 536.9, 1131.5, -281.8, 536.0, 1178.5, -281.8, 0, 0, 0
L 536.9, 1131.5, -281.8, 591.2, 1131.5, -281.8, 0, 0, 0
L 591.2, 1131.5, -281.8, 591.2, 1178.8, -281.8, 0, 0, 0
L 607.0, 1178.8, -281.8, 591.2, 1178.8, -281.8, 0, 0, 0
L 617.4, 1178.4, -281.8, 634.0, 1178.3, -281.8, 0, 0, 0
L 634.0, 1178.3, -281.8, 633.9, 1234.0, -281.8, 0, 0, 0
L 617.4, 1178.4, -281.8, 617.3, 1185.2, -281.8, 0, 0, 0
L 607.0, 1178.8, -281.8, 607.0, 1181.4, -281.8, 0, 0, 0
L 607.0, 1186.0, -281.8, 583.3, 1186.0, -281.8, 0, 0, 0
L 583.3, 1186.0, -281.8, 583.2, 1138.7, -281.8, 0, 0, 0
L 542.5, 1138.7, -281.8, 583.2, 1138.7, -281.8, 0, 0, 0
L 542.5, 1186.0, -281.8, 542.5, 1138.7, -281.8, 0, 0, 0
L 542.5, 1186.0, -281.8, 520.7, 1186.0, -281.8, 0, 0, 0
L 520.7, 1186.0, -281.8, 520.7, 1226.8, -281.8, 0, 0, 0
L 520.7, 1226.8, -281.8, 626.8, 1226.7, -281.8, 0, 0, 0
L 626.8, 1185.2, -281.8, 626.8, 1226.7, -281.8, 0, 0, 0
L 617.3, 1185.2, -281.8, 626.8, 1185.2, -281.8, 0, 0, 0
L 605.5, 1117.0, -287.8, 501.5, 1117.0, -286.5, 150, 150, 150
L 605.5, 1117.0, -287.8, 605.5, 1140.7, -287.9, 150, 150, 150
L 617.4, 1140.7, -287.8, 617.5, 1151.3, -287.8, 150, 150, 150
L 617.5, 1151.3, -287.8, 645.5, 1151.3, -287.8, 150, 150, 150
L 645.5, 1151.3, -287.8, 647.5, 1197.5, -287.8, 150, 150, 150
L 647.5, 1197.5, -287.8, 647.4, 1249.0, -287.8, 150, 150, 150
L 647.5, 1249.0, -287.8, 647.4, 1249.0, -287.8, 0, 0, 0
L 647.5, 1249.0, -287.8, 647.5, 1264.2, -286.1, 150, 150, 150
L 527.5, 1234.2, -280.9, 552.7, 1249.9, -281.8, 150, 150, 150
L 552.7, 1249.9, -281.8, 568.2, 1249.8, -281.8, 150, 150, 150
L 568.2, 1249.8, -281.8, 588.4, 1248.6, -281.8, 150, 150, 150
L 588.4, 1248.6, -281.8, 606.5, 1245.8, -281.8, 150, 150, 150
L 606.5, 1245.8, -281.8, 647.5, 1264.2, -286.1, 150, 150, 150
L 613.0, 926.5, -270.3, 613.0, 922.8, -270.2, 0, 0, 0
L 609.6, 926.5, -272.9, 613.0, 926.5, -270.3, 0, 0, 0
L 605.5, 1140.7, -287.9, 605.5, 1149.7, -287.9, 150, 150, 150
L 617.4, 1140.7, -287.9, 605.5, 1140.7, -287.9, 150, 150, 150
L 617.5, 1146.6, -284.9, 605.5, 1146.6, -284.9, 150, 150, 150
L 617.5, 1149.7, -282.6, 605.5, 1149.7, -282.6, 150, 150, 150
L 617.5, 1143.7, -285.6, 605.5, 1143.7, -285.6, 150, 150, 150
L 767.3, 1156.7, -284.5, 781.0, 1156.7, -284.5, 0, 0, 0
L 767.3, 1175.3, -286.3, 767.3, 1156.7, -284.5, 0, 0, 0
L 767.1, 1153.3, -284.4, 781.0, 1153.3, -284.4, 0, 0, 0
L 767.1, 1153.3, -284.4, 767.3, 1136.5, -286.3, 0, 0, 0
L 767.3, 1133.3, -286.3, 767.1, 1116.2, -275.8, 0, 0, 0
L 739.9, 1118.4, -258.2, 700.9, 1130.5, -259.6, 0, 0, 0
L 781.0, 1156.7, -284.5, 782.5, 1156.7, -284.5, 0, 0, 0
L 781.0, 1175.3, -286.3, 781.0, 1156.7, -284.5, 0, 0, 0
L 781.0, 1153.3, -284.4, 782.5, 1153.3, -284.4, 0, 0, 0
L 781.0, 1136.5, -286.3, 782.5, 1136.5, -286.3, 0, 0, 0
L 781.0, 1153.3, -284.4, 781.0, 1136.5, -286.3, 0, 0, 0
L 781.0, 1133.3, -286.3, 781.0, 1116.2, -275.8, 0, 0, 0
L 780.8, 1112.8, -270.8, 781.2, 1104.2, -260.0, 0, 0, 0
L 767.3, 1112.8, -270.6, 766.9, 1109.1, -259.4, 0, 0, 0
L 821.7, 1151.8, -290.8, 857.9, 1241.5, -290.8, 0, 0, 255
L 857.9, 1241.5, -290.9, 893.1, 1241.8, -290.9, 0, 0, 255
L 893.1, 1241.8, -290.9, 907.4, 1260.4, -290.8, 0, 0, 255
L 907.4, 1260.4, -290.8, 941.5, 1295.5, -290.7, 0, 0, 255
L 941.5, 1295.5, -290.7, 984.5, 1295.5, -290.9, 0, 0, 255
L 984.5, 1295.5, -290.6, 984.5, 1285.2, -290.8, 0, 0, 255
L 984.5, 1285.2, -290.9, 992.8, 1285.2, -290.9, 0, 0, 255
L 992.8, 1285.2, -290.9, 1010.8, 1295.7, -290.9, 0, 0, 255
L 1010.8, 1295.7, -290.9, 1005.5, 1273.4, -290.8, 0, 0, 255
L 1005.5, 1273.4, -290.8, 1009.9, 1260.7, -290.6, 0, 0, 255
L 1009.9, 1260.7, -290.6, 1010.8, 1195.5, -290.9, 0, 0, 255
L 1010.8, 1195.5, -290.9, 1007.5, 1168.8, -291.8, 0, 0, 255
L 1007.5, 1168.8, -291.8, 1004.4, 1161.8, -290.9, 0, 0, 255
L 862.6, 1118.9, -290.9, 890.3, 1110.3, -290.7, 0, 0, 255
L 890.3, 1110.3, -290.7, 912.4, 1112.3, -290.9, 0, 0, 255
L 912.4, 1112.3, -290.9, 959.9, 1134.2, -290.5, 0, 0, 255
L 959.9, 1134.2, -290.5, 966.7, 1138.9, -291.4, 0, 0, 255
L 966.7, 1138.9, -291.4, 979.0, 1137.8, -290.9, 0, 0, 255
L 979.0, 1137.8, -290.9, 993.6, 1138.6, -290.7, 0, 0, 255
L 993.6, 1138.6, -290.7, 1005.8, 1141.2, -289.7, 0, 0, 255
L 1005.8, 1141.2, -289.7, 1004.4, 1161.8, -290.4, 0, 0, 255
L 862.3, 1119.1, -290.9, 851.0, 1125.2, -290.9, 0, 0, 255
L 851.0, 1125.2, -290.9, 830.3, 1125.8, -290.9, 0, 0, 255
L 830.3, 1125.8, -290.9, 831.9, 1131.3, -288.6, 0, 0, 255
L 831.9, 1131.3, -288.6, 830.2, 1138.7, -290.6, 0, 0, 255
L 830.2, 1138.7, -290.6, 843.7, 1143.5, -290.9, 0, 0, 255
L 843.7, 1143.5, -290.9, 843.4, 1147.2, -290.9, 0, 0, 255
L 843.4, 1147.2, -290.9, 821.7, 1151.8, -290.7, 0, 0, 255
L 782.5, 1265.5, -287.8, 792.5, 1265.5, -287.8, 150, 150, 150
L 794.5, 1265.5, -286.7, 794.5, 1283.3, -288.4, 150, 150, 150
L 794.5, 1283.3, -288.5, 866.3, 1283.3, -287.8, 150, 150, 150
L 866.3, 1283.3, -287.8, 866.3, 1281.5, -287.8, 150, 150, 150
L 866.3, 1281.5, -287.8, 869.5, 1281.5, -287.8, 150, 150, 150
L 869.5, 1281.5, -287.8, 869.5, 1283.6, -287.8, 150, 150, 150
L 869.5, 1283.6, -287.8, 876.4, 1290.5, -287.8, 150, 150, 150
L 876.4, 1290.5, -287.8, 878.5, 1290.5, -287.8, 150, 150, 150
L 878.5, 1290.5, -287.8, 878.5, 1294.0, -286.8, 150, 150, 150
L 878.5, 1294.0, -286.8, 877.0, 1294.0, -283.6, 150, 150, 150
L 877.0, 1294.0, -283.6, 878.4, 1356.1, -287.6, 150, 150, 150
L 883.0, 1353.5, -287.6, 883.0, 1370.5, -287.8, 0, 0, 0
L 883.0, 1370.5, -287.8, 878.7, 1370.5, -287.8, 0, 0, 0
L 878.6, 1368.1, -287.6, 859.7, 1367.8, -275.8, 0, 0, 0
L 859.0, 1369.0, -287.8, 859.0, 1499.6, -286.2, 150, 150, 150
L 859.0, 1449.5, -286.2, 869.3, 1449.5, -286.8, 150, 150, 150
L 869.3, 1449.5, -286.3, 869.3, 1462.0, -285.8, 150, 150, 150
L 859.0, 1462.0, -284.7, 869.3, 1462.0, -284.8, 150, 150, 150
L 859.0, 1499.6, -286.2, 771.6, 1501.0, -287.7, 150, 150, 150
L 771.6, 1501.0, -287.7, 777.5, 1488.6, -280.7, 150, 150, 150
L 777.5, 1488.6, -280.7, 774.7, 1471.4, -281.9, 150, 150, 150
L 774.7, 1471.4, -281.9, 772.8, 1433.0, -281.9, 150, 150, 150
L 772.8, 1433.0, -281.9, 785.3, 1404.4, -281.0, 150, 150, 150
L 785.5, 1477.0, -281.9, 785.3, 1400.3, -280.2, 0, 0, 0
L 785.3, 1400.3, -280.7, 841.0, 1400.3, -281.9, 0, 0, 0
L 841.0, 1400.3, -281.9, 841.0, 1450.0, -281.9, 0, 0, 0
L 841.0, 1460.3, -281.9, 841.0, 1477.0, -281.9, 0, 0, 0
L 841.0, 1477.0, -281.9, 785.5, 1477.0, -281.9, 0, 0, 0
L 841.0, 1460.3, -281.9, 837.5, 1460.3, -281.9, 0, 0, 0
L 841.0, 1450.0, -281.9, 837.5, 1450.0, -281.9, 0, 0, 0
L 833.9, 1460.3, -281.9, 833.8, 1470.5, -281.9, 0, 0, 0
L 821.5, 1460.5, -281.9, 821.5, 1457.3, -281.9, 0, 0, 0
L 821.5, 1457.3, -281.9, 792.2, 1457.3, -281.9, 0, 0, 0
L 792.2, 1457.3, -281.9, 792.2, 1407.2, -281.9, 0, 0, 0
L 792.2, 1407.2, -281.9, 833.8, 1407.2, -281.9, 0, 0, 0
L 833.8, 1407.2, -281.9, 833.8, 1450.0, -281.9, 0, 0, 0
L 791.5, 1470.5, -261.6, 801.6, 1470.5, -261.6, 0, 255, 0
L 801.6, 1470.5, -261.6, 834.5, 1470.5, -261.6, 0, 255, 0
L 801.6, 1470.5, -261.6, 820.7, 1470.5, -281.9, 0, 255, 0
L 820.7, 1470.5, -281.9, 821.3, 1470.5, -281.9, 0, 0, 0
L 821.5, 1460.5, -278.9, 803.3, 1460.5, -273.6, 0, 0, 0
L 791.5, 1470.5, -261.6, 791.5, 1406.5, -261.6, 0, 255, 0
L 791.5, 1406.5, -261.6, 834.5, 1406.5, -261.6, 0, 255, 0
L 834.5, 1406.5, -260.8, 834.5, 1470.5, -260.8, 0, 255, 0
L 803.3, 1460.5, -263.9, 803.3, 1470.5, -263.9, 150, 150, 150
L 804.9, 1460.5, -264.6, 804.8, 1470.5, -264.6, 150, 150, 150
L 807.9, 1470.5, -267.6, 807.8, 1460.5, -267.6, 150, 150, 150
L 806.3, 1460.5, -266.9, 806.3, 1470.5, -266.9, 150, 150, 150
L 809.3, 1470.5, -269.9, 809.3, 1460.5, -269.9, 150, 150, 150
L 810.8, 1470.5, -270.6, 810.8, 1460.5, -270.6, 150, 150, 150
L 812.4, 1470.5, -272.9, 812.3, 1460.5, -272.9, 150, 150, 150
L 813.9, 1470.5, -273.6, 813.8, 1460.5, -273.6, 150, 150, 150
L 815.3, 1470.5, -275.9, 815.3, 1460.5, -275.9, 150, 150, 150
L 816.8, 1470.5, -276.6, 816.8, 1460.5, -276.6, 150, 150, 150
L 818.3, 1470.5, -278.9, 818.3, 1460.5, -278.9, 150, 150, 150
L 819.8, 1470.5, -279.6, 819.8, 1460.5, -279.6, 150, 150, 150
L 821.3, 1470.5, -281.9, 833.8, 1470.5, -281.9, 0, 0, 0
L 821.3, 1470.5, -281.9, 821.3, 1460.5, -281.9, 150, 150, 150
L 863.3, 1449.5, -283.3, 863.3, 1462.0, -283.3, 150, 150, 150
L 866.4, 1462.0, -284.8, 866.3, 1449.5, -284.8, 150, 150, 150
L 860.3, 1449.5, -281.8, 860.3, 1462.0, -281.8, 150, 150, 150
L 911.3, 1458.5, -287.4, 900.5, 1458.5, -287.4, 150, 150, 150
L 990.4, 1537.0, -287.4, 990.7, 1533.6, -280.9, 150, 150, 150
L 990.7, 1533.6, -280.9, 1028.7, 1427.3, -287.4, 150, 150, 150
L 903.7, 1458.5, -284.8, 903.7, 1472.5, -284.8, 150, 150, 150
L 906.5, 1472.5, -283.3, 906.8, 1458.5, -283.3, 150, 150, 150
L 909.5, 1472.5, -281.8, 909.8, 1458.5, -281.8, 150, 150, 150
L 930.5, 1443.5, -281.9, 986.5, 1443.5, -281.9, 0, 0, 0
L 986.5, 1443.5, -281.9, 986.5, 1520.5, -281.9, 0, 0, 0
L 986.5, 1520.5, -281.9, 930.5, 1520.5, -281.9, 0, 0, 0
L 930.5, 1520.5, -281.9, 930.5, 1470.5, -281.9, 0, 0, 0
L 930.5, 1460.5, -281.9, 930.5, 1443.5, -281.9, 0, 0, 0
L 930.5, 1470.5, -281.9, 933.0, 1470.5, -281.9, 0, 0, 0
L 930.5, 1460.5, -281.9, 933.0, 1460.5, -281.9, 0, 0, 0
L 937.7, 1460.5, -281.9, 937.7, 1450.7, -281.9, 0, 0, 0
L 937.7, 1450.7, -281.9, 979.3, 1450.7, -281.9, 0, 0, 0
L 979.3, 1513.2, -281.9, 979.3, 1450.7, -281.9, 0, 0, 0
L 979.3, 1513.2, -281.9, 937.7, 1513.3, -281.9, 0, 0, 0
L 937.7, 1513.3, -281.9, 937.7, 1470.5, -281.9, 0, 0, 0
L 839.5, 1353.5, -275.8, 839.5, 1370.5, -275.9, 0, 0, 0
L 836.3, 1370.5, -275.8, 839.5, 1370.5, -275.9, 0, 0, 0
L 836.6, 1353.5, -275.8, 836.3, 1369.0, -275.8, 0, 0, 0
L 836.3, 1369.0, -275.8, 836.3, 1370.5, -275.8, 0, 0, 0
L 836.3, 1369.0, -275.8, 819.2, 1369.0, -275.8, 0, 0, 0
L 815.8, 1369.0, -275.8, 797.5, 1369.0, -275.8, 0, 0, 0
L 797.4, 1353.5, -275.8, 797.5, 1370.5, -275.8, 0, 0, 0
L 797.5, 1370.5, -275.8, 794.3, 1370.5, -275.8, 0, 0, 0
L 794.4, 1353.5, -275.8, 794.3, 1369.0, -275.8, 0, 0, 0
L 794.3, 1369.0, -275.8, 794.3, 1370.5, -275.8, 0, 0, 0
L 794.3, 1369.0, -275.8, 776.8, 1372.6, -250.3, 0, 0, 0
L 815.8, 1353.5, -275.8, 815.8, 1355.3, -275.8, 0, 0, 0
L 815.8, 1370.5, -275.8, 819.2, 1370.5, -275.8, 0, 0, 0
L 819.2, 1353.5, -275.8, 819.2, 1355.3, -275.8, 0, 0, 0
L 839.5, 1369.0, -275.8, 856.3, 1369.0, -275.8, 0, 0, 0
L 781.0, 1268.2, -284.8, 794.5, 1268.2, -284.8, 150, 150, 150
L 781.0, 1271.1, -283.3, 794.5, 1271.2, -283.3, 150, 150, 150
L 781.0, 1274.1, -281.8, 794.5, 1274.2, -281.8, 150, 150, 150
L 781.0, 1277.2, -280.3, 794.5, 1277.2, -280.3, 150, 150, 150
L 781.0, 1280.2, -278.8, 794.5, 1280.2, -278.8, 150, 150, 150
L 781.0, 1283.2, -277.3, 794.5, 1283.2, -277.3, 150, 150, 150
L 817.3, 1315.0, -275.8, 817.3, 1283.3, -275.8, 0, 0, 0
L 817.3, 1283.3, -275.8, 853.0, 1283.3, -275.8, 0, 0, 0
L 817.3, 1325.3, -275.8, 817.3, 1336.0, -275.8, 0, 0, 0
L 817.3, 1336.0, -275.8, 853.0, 1336.0, -275.8, 0, 0, 0
L 853.0, 1336.0, -275.8, 853.0, 1309.0, -275.8, 0, 0, 0
L 853.0, 1309.0, -275.8, 868.9, 1309.0, -275.8, 0, 0, 0
L 868.9, 1309.0, -275.8, 877.0, 1300.9, -275.8, 0, 0, 0
L 877.0, 1300.9, -275.8, 877.0, 1291.1, -275.8, 0, 0, 0
L 877.0, 1291.1, -275.8, 868.9, 1283.3, -275.8, 0, 0, 0
L 868.9, 1283.3, -275.8, 860.0, 1283.3, -275.8, 0, 0, 0
L 860.0, 1283.3, -275.8, 853.0, 1289.2, -275.8, 0, 0, 0
L 853.0, 1289.2, -275.8, 853.0, 1283.3, -275.8, 0, 0, 0
L 817.3, 1315.0, -275.8, 819.9, 1315.0, -275.8, 0, 0, 0
L 821.5, 1325.3, -275.8, 819.9, 1325.3, -275.8, 0, 0, 0
L 821.5, 1331.8, -275.8, 848.8, 1331.8, -275.8, 0, 0, 0
L 821.5, 1325.3, -275.8, 821.5, 1331.8, -275.8, 0, 0, 0
